0	Index      	 *	Score 	Summary	Detail	
1	23563 32124	 * 	250.93	DCR|3VULN|1SPLARM|2DMG|1MDPS|1AART	14DMG|2SPLARM|38aVULN|5AART|6RCR|7TSLARM|9MDPS
2	23563 36211	   	250.37	DCR|3VULN|1SPLARM|2DMG|1MDPS|1AART|1MSE	14DMG|2SPLARM|389VULN|5AART|6RCR|7MSE|aMDPS
3	23263 31542	 * 	249.89	DCR|3VULN|1SPLARM|2DMG|1MDPS|1AART|2CDMG	18DMG|2SPLARM|3LEGI|4MDPS|58aVULN|68CDMG|7AART|8BPWR|9RCR
4	23531 26621	   	246.46	DCR|3VULN|1SPLARM|2DMG|1AART|1CDMG	1aDMG|2SPLARM|359VULN|4AME|6AART|7RCR|8CDMG
5	23563 31621	 * 	246.28	DCR|1SPLARM|3DMG|2VULN|1AART|1CDMG	14aDMG|2SPLARM|39VULN|5AART|6RCR|7AME|8CDMG
6	23563 31631	   	240.96	DCR|1SPLARM|2VULN|2DMG|1AART|1CDMG|1ZMB	14DMG|2SPLARM|3aVULN|5AART|6RCR|7AME|8CDMG|9ZMB
7	23531 26631	   	239.20	DCR|3VULN|1SPLARM|1AART|1DMG|1CDMG|1ZMB	1DMG|2SPLARM|35aVULN|4AME|6AART|7RCR|8CDMG|9ZMB
8	23521 21415	 * 	238.19	DCR|2SPLARM|2VULN|2ASPD|2CDMG|1DMG	1DMG|2aSPLARM|35VULN|4CGEN|6aASPD|7MLV|8RCR|9aCDMG|aBPWR
9	23242 11513	 * 	236.72	DCR|3VULN|1SPLARM|2DMG|1ASPD|1ZMB	1aDMG|2SPLARM|3LEGI|46aVULN|5ZMB|7RCR|8ASPD|9aDUST|aBPWR
10	23563 32335	 * 	234.24	DCR|1SPLARM|2VULN|2DMG|1AART|1ASPD	14DMG|2SPLARM|3aVULN|5AART|6RCR|7TSLARM|8ASPD|9MBVNT
11	23263 31541	   	232.05	DCR|1SPLARM|2VULN|1MDPS|2DMG|1AART|2CDMG	18DMG|2SPLARM|3LEGI|4MDPS|58VULN|68CDMG|7AART|8BPWR|9RCR|aAME
12	23263 31543	   	232.05	DCR|1SPLARM|2VULN|1MDPS|2DMG|1AART|2CDMG	18DMG|2SPLARM|3LEGI|4MDPS|58VULN|68CDMG|7AART|8BPWR|9RCR|aLHND
13	23523 31415	 * 	228.21	DCR|3VULN|1SPLARM|2DMG|2CDMG|1NUKE	1aDMG|2SPLARM|36aVULN|4CGEN|5NUKE|7MLV|8RCR|9aCDMG|aBPWR
14	23242 26251	 * 	226.13	1SPLARM|2VULN|2DMG|1MDPS|1AART|1ASPD|2ZMB	17DMG|2SPLARM|3LEGI|47VULN|57ZMB|6AART|7BPWR|8DMSP|9ASPD|aMDPS
15	23242 26433	 * 	223.90	3VULN|1SPLARM|3DMG|3ZMB|1AART|1ASPD|1DUR	178DMG|2SPLARM|3LEGI|478VULN|578ZMB|6AART|78BPWR|9DUR|aASPD
16	23242 26111	   	223.90	3VULN|1SPLARM|1MDPS|2DMG|1AART|2ZMB	17DMG|2SPLARM|3LEGI|479VULN|57ZMB|6AART|7BPWR|8MLV|aMDPS
17	23242 26225	   	223.90	3VULN|1SPLARM|1MDPS|2DMG|1AART|2ZMB	17DMG|2SPLARM|3LEGI|479VULN|57ZMB|6AART|7BPWR|8DMSP|aMDPS
18	23242 26511	   	223.80	3VULN|1SPLARM|1MDPS|2DMG|1AART|2ZMB	17DMG|2SPLARM|3LEGI|479VULN|57ZMB|6AART|7BPWR|8TLV|aMDPS
19	23113 64213	 * 	222.18	ACR|3VULN|1SPLARM|2DMG|1AART|1ASPD	1aDMG|2SPLARM|3aFEWX|4BEXP|5RCR|6ASPD|79aVULN|8AART|aBPWR
20	36641 11223	 * 	222.00	DCR|3VULN|2DMG|2ASPD|1ZMB	1VENFST|2aASPD|3ZMB|4DUST|56aVULN|7RCR|8LWND|9aDMG|aBPWR
