0	Index      	 *	Score 	Summary	Detail	
1	36216 11612	 * 	414.99	DCR|3VULN|1MDPS|1TLV|1DUR|1AART	13ZMB|235VULN|3BPWR|4LHND|6AART|7DUR|8TLV|9RCR|aMDPS
2	36226 42213	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	13ZMB|236VULN|3BPWR|4FEWX|5ASPD|7DUR|8AART|9RCR|aMDPS
3	41243 25132	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1DMSP|2DUR|3LWND|4LHND|568VULN|7RCR|9AART|aMDPS
4	42222 25132	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1DMSP|2LHND|3LWND|468VULN|5DUR|7RCR|9AART|aMDPS
5	44222 25132	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1DMSP|2LWND|3LHND|468VULN|5DUR|7RCR|9AART|aMDPS
6	13222 25132	   	388.58	DCR|3VULN|1MDPS|1DUR|1AART	1LHND|2AEPOI|3LWND|468VULN|5DUR|7RCR|9AART|aMDPS
7	41123 14213	   	388.58	DCR|3VULN|1MDPS|1DUR|1AART	1DMSP|2DUR|3BEXP|457VULN|6MBVNT|8AART|9RCR|aMDPS
8	51343 25132	   	388.58	DCR|3VULN|1MDPS|1DUR|1AART	1LWND|2DUR|3AEFBLL|4LHND|568VULN|7RCR|9AART|aMDPS
9	53222 25132	   	388.58	DCR|3VULN|1MDPS|1DUR|1AART	1LWND|2AEPOI|3LHND|468VULN|5DUR|7RCR|9AART|aMDPS
10	63423 14213	   	388.48	DCR|3VULN|1MDPS|1DUR|1AART	1BEXP|2AEPOI|3DUR|457VULN|6MBVNT|8AART|9RCR|aMDPS
