0	Index      	 *	Score 	Summary	Detail	
1	22136 11523	 * 	374.93	DCR|3VULN|1MDPS|1DUR	146VULN|2AEFRZ|3RAT|5DUR|7RCR|8RCVC|9LIT|aMDPS
2	25122 66123	   	374.93	DCR|3VULN|1MDPS|1DUR	169VULN|2SPLARM|3DUR|4RMIN|5FEWX|7RCR|8RAT|aMDPS
3	22136 11223	   	374.83	DCR|3VULN|1MDPS|1DUR	146VULN|2AEFRZ|3RAT|5DUR|7RCR|8AEPOI|9LIT|aMDPS
4	25123 66123	   	374.83	DCR|3VULN|1MDPS|1DUR	169VULN|2SPLARM|3DUR|4RMIN|5DUST|7RCR|8RAT|aMDPS
5	21413 63313	 * 	372.29	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	15VULN|2LWND|3AART|4AAC|6CDMG|7LIT|8DUR|9RCR|aMDPS
6	22362 31416	   	372.09	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	15VULN|2AEFRZ|3AEPOI|4AART|6CDMG|7DUR|8MLV|9RCR|aMDPS
7	33412 31513	 * 	370.90	DCR|2VULN|1MDPS|1TLV|1DUR|1AART	1TLV|2DUR|3RAT|49VULN|5TBNT|6AART|7RCR|8AEWIND|aMDPS
8	21561 22347	 * 	368.02	2MDPS|3VULN|2DUR	138VULN|2LWND|4BBNT|57DUR|6MBVNT|9aMDPS
9	22132 52341	   	357.10	DCR|2VULN|1MDPS|1TLV|1DUR|1SELL	14VULN|2AEFRZ|3RAT|5SELL|6TLV|7DUR|8RCR|9RCVC|aMDPS
10	22132 52361	   	357.10	DCR|2VULN|1MDPS|1TLV|1DUR|1SELL	14VULN|2AEFRZ|3RAT|5SELL|6TLV|7DUR|8RCR|9DMSP|aMDPS
11	21561 24347	   	355.47	2MDPS|3VULN|1DUR	138VULN|2LWND|4BBNT|5DUR|6MBVNT|7AEFRZ|9aMDPS
12	22131 21552	 * 	355.10	DCR|4VULN|1CDMG|1DUR|1AART	146aVULN|2AEFRZ|3RAT|5AART|7RCR|8CDMG|9DUR
13	33413 65121	 * 	351.63	2MDPS|2VULN|1TLV|1DUR|1AART	1TLV|2DUR|3RAT|46VULN|5AART|7aMDPS|8DUST|9RPLT
14	26411 32331	 * 	348.70	3VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	149VULN|2DMG|3RAT|5TBNT|6CDMG|7TLV|8DUR|aMDPS
15	26413 32331	   	348.70	3VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	149VULN|2DMG|3RAT|5BBNT|6CDMG|7TLV|8DUR|aMDPS
16	33222 64236	 * 	348.49	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8ERES|9DMSP|aMDPS
17	33222 64611	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR|1MSE	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9ERES|aMSE
18	33222 64612	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9ERES|aFEWX
19	33222 64613	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9ERES|aDUST
20	33222 64621	 * 	348.39	DCR|DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9LHND|aVULN
21	33222 64622	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9LHND|aLIT
22	33222 64623	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3aZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9LHND
23	33222 64631	   	348.39	DCR|DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9DUST|aVULN
24	33222 64632	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3ZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9DUST|aLIT
25	33222 64633	   	348.39	DCR|DCR|1MDPS|1CDMG|1TLV|1DUR	1TLV|2DUR|3aZMB|4CDMG|5FLTHEA|67RCR|8MDPS|9DUST
26	22136 11264	 * 	347.48	DCR|5VULN|1DUR	1469aVULN|2AEFRZ|3RAT|5DUR|7RCR|8AEPOI
27	52623 23533	 * 	347.38	ACR|3VULN|1MDPS|2DUR	18ASPD|2RPLT|348VULN|5RCR|68DUR|7BBNT|8BPWR|9RAT|aMDPS
