0	Index      	 *	Score 	Summary	Detail	
1	21413 31432	 * 	391.26	DCR|2VULN|1MDPS|1CDMG|2DUR|1DMG	19VULN|2LIT|39FEWX|4TBNT|5CDMG|6RCR|7DMG|89DUR|9BPWR|aMDPS
2	24413 31332	   	391.26	DCR|2VULN|1MDPS|1CDMG|2DUR|1DMG	19VULN|2BOSS|39FEWX|4TBNT|5CDMG|6RCR|7DMG|89DUR|9BPWR|aMDPS
3	12232 62463	 * 	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUST|2RPLT|3DUR|49VULN|5ZMB|6CDMG|7TLV|8RCR|aMDPS
4	12231 62463	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUST|2RPLT|3DUR|49VULN|5TLV|6CDMG|7AME|8RCR|aMDPS
5	24412 31332	 * 	381.20	DCR|2VULN|1MDPS|2DMG|2DUR|1SELL	19VULN|2BOSS|3FEWX|4TBNT|5SELL|6RCR|79DMG|89DUR|9BPWR|aMDPS
6	22121 15141	   	378.71	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	17VULN|2RPLT|3ZMB|4MLV|5DUR|6DMG|8CDMG|9RCR|aMDPS
7	22222 15141	   	378.71	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	17VULN|2RPLT|3DUR|4MLV|5ZMB|6DMG|8CDMG|9RCR|aMDPS
8	22252 15141	   	378.71	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	17VULN|2RPLT|3DUR|4RMIN|5ZMB|6DMG|8CDMG|9RCR|aMDPS
9	22262 15141	   	378.71	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	17VULN|2RPLT|3DUR|4CGEN|5ZMB|6DMG|8CDMG|9RCR|aMDPS
10	22431 15141	   	378.61	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	17VULN|2RPLT|3MLV|4DMG|5DUR|6NUKE|8CDMG|9RCR|aMDPS
11	21134 33241	 * 	375.13	DCR|3VULN|1MDPS|1DUR	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8RPLT|9DUR|aMDPS
12	21134 33413	   	375.13	DCR|3VULN|1MDPS|1DUR	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8DUR|9VENTOX|aMDPS
13	21134 33431	   	375.13	DCR|3VULN|1MDPS|1DUR	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8DUR|9RPLT|aMDPS
14	21134 33451	   	375.03	DCR|3VULN|1MDPS|1DUR|1MSE	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8DUR|9MDPS|aMSE
15	21134 33452	   	375.03	DCR|3VULN|1MDPS|1DUR	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8DUR|9MDPS|aRMIN
16	21134 33453	   	375.03	DCR|3VULN|1MDPS|1DUR	157VULN|27LIT|3DMSP|4BOSS|6RCR|7BPWR|8DUR|9MDPS|aCGEN
17	22313 13441	   	372.09	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	16VULN|2RPLT|3BBNT|4CDMG|5AME|7AART|8DUR|9RCR|aMDPS
18	22314 13441	   	372.09	DCR|2VULN|1MDPS|1CDMG|1DUR|1AART	16VULN|2RPLT|3BBNT|4CDMG|5ERES|7AART|8DUR|9RCR|aMDPS
19	22216 21625	 * 	371.76	DCR|DCR|1MDPS|1VULN|1DUR|1AART	1VULN|2RPLT|3DUR|4FEWX|5TBNT|69RCR|7BEXP|8AART|aMDPS
20	26263 24152	   	371.00	DCR|2VULN|1MDPS|1CDMG|2DUR	17VULN|2BEXP|38DUR|4MBVNT|5DMSP|6RCR|9CDMG|aMDPS
21	54433 33231	   	364.66	DCR|2VULN|1MDPS|1DMG|1DUR|1AART	1DMG|2ASPD|39VULN|4AART|5DUR|6TBNT|7RCR|8DUST|aMDPS
22	22216 22334	   	363.86	DCR|2VULN|1MDPS|2DUR|1DMG	19VULN|2RPLT|39DUR|4FEWX|5TBNT|6RCR|7DMG|89LWND|9BPWR|aMDPS
23	22355 22334	   	363.66	DCR|2VULN|1MDPS|2DUR|1DMG	19VULN|2RPLT|3BBNT|49DUST|5LHND|6RCR|7DMG|89DUR|9BPWR|aMDPS
24	21412 31432	   	363.62	DCR|2VULN|1MDPS|2DUR|1DMG|1SELL	19VULN|29LIT|3FEWX|4TBNT|5SELL|6RCR|7DMG|89DUR|9BPWR|aMDPS
