0	Index      	 *	Score 	Summary	Detail	
1	21155 11326	 * 	194.71	DCR|3VULN|3DMG|3ZMB	19aVULN|2DMSP|39aDMG|4MBVNT|5NUKE|6RPLT|79aZMB|8RCR|9aBPWR
2	21136 31623	 * 	193.63	DCR|3DMG|2VULN|1AART|2CDMG	19VULN|2DMSP|356DMG|49CDMG|79DUST|8RCR|9BPWR|aAART
3	21136 31625	 * 	192.22	DCR|3VULN|3DMG|3CDMG	19aVULN|2DMSP|356DMG|49aCDMG|79aDUST|8RCR|9aBPWR
4	13223 13366	 * 	188.41	DCR|3VULN|2DMG|2ZMB|1CDMG|1ASPD	1ASPD|29aVULN|3MLV|4DUST|5aDMG|6CDMG|7RCR|8aZMB|aBPWR
5	21151 86323	   	187.57	DCR|3DMG|2VULN|3CDMG|1ZMB	19VULN|2DMSP|367DMG|4MBVNT|569CDMG|69BPWR|8RCR|aZMB
6	12242 35343	 * 	187.53	ACR|2VULN|1AART|1DMG|1CDMG|1ZMB|1ASPD|1DUR|1SELL	1ASPD|2SELL|3RCR|4AART|5DUR|6CDMG|7aVULN|8DMG|9ZMB
7	21136 31643	   	187.22	DCR|3DMG|2VULN|1AART|1CDMG	19VULN|2DMSP|356DMG|4CDMG|7DUST|8RCR|aAART
8	13223 13356	 * 	186.29	DCR|2VULN|2DMG|3ZMB|1CDMG|1ASPD	1ASPD|2aVULN|3MLV|4DUST|5aDMG|6CDMG|7RCR|89aZMB|aBPWR
9	21156 21326	 * 	186.28	DCR|3VULN|3DMG|3ASPD	19aVULN|2DMSP|39aDMG|4MBVNT|59aASPD|6RMIN|7RPLT|8RCR|9aBPWR
10	23143 21563	 * 	185.02	DCR|2VULN|2DMG|1AART|3ASPD|1DUR	17VULN|2LWND|378ASPD|4BELT|57DMG|6AART|7BPWR|9RCR|aDUR
11	23341 62136	 * 	184.57	DCR|3VULN|2DMG|1AART|1ZMB	15aVULN|2LWND|3aLSRHEA|4ZMB|6AART|7DUST|8aDMG|9RCR|aBPWR
12	23243 62124	   	183.97	DCR|3VULN|2DMG|2ZMB|1CDMG	15aVULN|2aLWND|38ZMB|4BELT|6RCR|7CDMG|9aDMG|aBPWR
13	13233 16633	 * 	183.78	ACR|2VULN|1AART|1DMG|2CDMG|2DUR|1ASPD	1ASPD|2aVULN|3MLV|4RCR|5DMG|6aCDMG|7LWND|8AART|9aDUR|aBPWR
