0	Index      	 *	Score 	Summary	Detail	
1	26427 12448	 * 	319.32	DCR|3VULN|2TLV|2ASPD|1AEPOI|2DUR	1aASPD|2MBVNT|3aTLV|4AEPOI|57DUR|6RCR|89aVULN|aBPWR
2	33353 34214	 * 	315.37	ACR|DCR|2VULN|1TLV|1DMG|2CDMG	17CDMG|2DMG|36VULN|48RCR|5AAC|9LHND|aTLV
3	33354 63121	 * 	307.54	ACR|2TLV|2VULN|2DMG|2CDMG|1AEBURN	17CDMG|27DMG|3aVULN|4RCR|5LIT|67TLV|7BPWR|8BEXP|9AEBURN
4	33354 63321	   	307.44	ACR|2TLV|2VULN|2DMG|2CDMG|1AEBURN	17CDMG|27DMG|3aVULN|4RCR|5LIT|67TLV|7BPWR|8MBVNT|9AEBURN
5	53521 32335	 * 	306.21	DCR|DCR|1TLV|1VULN|1DMG|1AEPOI|1ASPD	1LHND|2ASPD|3ZMB|4AEPOI|5TLV|6aRCR|7VULN|8RPLT|9DMG
6	25133 63623	 * 	306.18	DCR|3TLV|2VULN|2ASPD|1DMG	18ASPD|2CANTOX|38VULN|4DMG|5DUR|678TLV|8BPWR|9RAT|aRCR
7	33353 42214	 * 	303.10	ACR|DCR|1TLV|1VULN|2DMG|2CDMG	17CDMG|29DMG|3VULN|48RCR|5AAC|6BEXP|aTLV
8	26424 63135	   	295.99	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8BEXP|9FEWX|aRCR
9	26424 63425	   	295.99	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8DMSP|9RMIN|aRCR
10	26424 63452	   	295.99	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8DMSP|9RCR|aRCVC
11	26424 63453	   	295.99	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8DMSP|9RCR|aBEXP
12	26424 63454	   	295.99	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8DMSP|9RCR|aLHND
13	26424 63115	   	295.89	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8BEXP|9DUST|aRCR
14	26424 63451	   	295.89	DCR|2TLV|2VULN|2ASPD|1DMG|1AEPOI|1MSE	17ASPD|2MBVNT|37TLV|4AEPOI|5DMG|67VULN|7BPWR|8DMSP|9RCR|aMSE
15	33356 22161	   	295.80	ACR|DCR|1TLV|1VULN|1DMG|1CDMG	1CDMG|2DMG|3VULN|47RCR|5LHND|6RAT|8LIT|9TLV|aDUR
16	26427 12438	   	294.63	DCR|2TLV|2VULN|2ASPD|1AEPOI|2DUR	1aASPD|2MBVNT|3aTLV|4AEPOI|57DUR|6RCR|8aVULN|9RCVC|aBPWR
17	61321 63312	   	294.58	DCR|3VULN|2TLV|1DMG|1AEPOI	127FEWX|3MBVNT|4AEPOI|57TLV|67aVULN|7BPWR|8DMG|9RCR
18	61341 63312	   	294.58	DCR|3VULN|2TLV|1AEFBLL|1DMG	127FEWX|3MBVNT|4AEFBLL|57TLV|67aVULN|7BPWR|8DMG|9RCR
19	15321 32248	   	293.22	DCR|3VULN|2TLV|1AEPOI|2DUR	1aDUR|2RCVC|3MBVNT|4AEPOI|5aTLV|6RCR|79aVULN|8RMIN|aBPWR
20	15521 13432	 * 	293.15	DCR|2TLV|2VULN|2DMG|2DUR	1aDUR|2RCVC|3LIT|4aTLV|56DMG|7RAT|8aVULN|9RCR|aBPWR
21	13321 33561	   	292.63	DCR|2TLV|2VULN|2ASPD|1AEPOI	1DUR|2aASPD|3ZMB|4AEPOI|5aTLV|6RCR|7CGEN|8RPLT|9aVULN|aBPWR
