0	Index      	 *	Score 	Summary	Detail	
1	41251 14264	 * 	413.95	DCR|4VULN|1MDPS|1DUR	1MBVNT|2357VULN|4ZMB|6AAC|8DUR|9RCR|aMDPS
2	41251 24264	   	413.85	DCR|4VULN|1MDPS|1DUR	1MBVNT|2357VULN|4ZMB|6ERES|8DUR|9RCR|aMDPS
3	41331 14264	   	413.85	DCR|4VULN|1MDPS|1DUR	1MBVNT|2457VULN|34ERES|4BPWR|6AAC|8DUR|9RCR|aMDPS
4	41331 54532	   	413.75	DCR|4VULN|1MDPS|1DUR	1MBVNT|2458VULN|34ERES|4BPWR|6BASHEA|7RCR|9DUR|aMDPS
5	41221 14764	   	401.13	DCR|3VULN|1MDPS|1TLV|1DUR	1MBVNT|235VULN|46AAC|7DUR|8TLV|9RCR|aMDPS
6	41221 34764	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1MBVNT|235VULN|4AAC|6AEFRZ|7DUR|8TLV|9RCR|aMDPS
7	41235 42464	   	394.79	DCR|3VULN|1MDPS|1DMG|1DUR	1MBVNT|234VULN|5DUR|68ERES|7DMG|9RCR|aMDPS
8	41235 31364	   	387.38	DCR|3VULN|1MDPS|2DUR	1MBVNT|234VULN|57DUR|6CGEN|8AAC|9RCR|aMDPS
9	41235 21364	   	387.28	DCR|3VULN|1MDPS|2DUR	1MBVNT|234VULN|57DUR|6AME|8AAC|9RCR|aMDPS
10	41235 41364	   	387.28	DCR|3VULN|1MDPS|2DUR	1MBVNT|234VULN|57DUR|6ERES|8AAC|9RCR|aMDPS
11	23362 23522	 * 	385.51	DCR|2MDPS|1VULN|1CDMG|1DUR	1RCVC|2VULN|3CDMG|4DUR|5CGEN|6RCR|7RPLT|8TBNT|9aMDPS
12	41213 36351	 * 	385.33	ACR|2MDPS|2VULN|1DUR|1AART	1MBVNT|23VULN|4FLTFST|5RCR|6BEXP|7DUR|8AART|9aMDPS
