0	Index      	 *	Score 	Summary	Detail	
1	15132 33521	 * 	239.19	DCR|4VULN|2DMG|1ASPD|1CDMG|2ZMB	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aCDMG
2	15242 33522	 * 	232.83	DCR|4VULN|2DMG|2CDMG|1ASPD|1SELL	167aVULN|2LWND|37CDMG|47DMG|5SELL|7BPWR|8ASPD|9RCR
3	15133 33521	   	232.58	DCR|4VULN|2DMG|1ASPD|1CDMG	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aCDMG
4	15133 23362	 * 	229.98	DCR|4VULN|3DMG|1ASPD	1378VULN|27LWND|467DMG|5RMIN|7BPWR|9ASPD|aRCR
5	15133 33532	   	229.98	DCR|4VULN|3DMG|1ASPD	1367VULN|27LWND|479DMG|5RMIN|7BPWR|8ASPD|aRCR
6	15242 33521	 * 	224.03	DCR|3VULN|2DMG|3CDMG|1ASPD|1SELL	167VULN|2LWND|37aCDMG|47DMG|5SELL|7BPWR|8ASPD|9RCR
7	15132 53521	   	223.34	DCR|3VULN|2DMG|1ASPD|1CDMG|2ZMB	137VULN|26LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aCDMG
8	15242 33622	 * 	223.10	DCR|4VULN|2DMG|2CDMG|1ZMB|1SELL	167aVULN|2LWND|37CDMG|47DMG|5SELL|7BPWR|8ZMB|9RCR
9	15132 33525	   	222.94	DCR|4VULN|2DMG|1ASPD|2ZMB	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aAELBLL
10	15132 33526	   	222.94	DCR|4VULN|2DMG|1ASPD|2ZMB	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aCGEN
11	15132 33522	   	222.84	DCR|4VULN|2DMG|1ASPD|2ZMB|1MSE	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aMSE
12	15132 33523	   	222.84	DCR|4VULN|2DMG|1ASPD|2ZMB	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aERES
13	15132 33524	   	222.84	DCR|4VULN|2DMG|1ASPD|2ZMB	1367VULN|2LWND|47DMG|57ZMB|7BPWR|8ASPD|9RCR|aDUST
14	15132 23154	   	222.65	DCR|3VULN|3DMG|1ASPD|2ZMB	137VULN|2LWND|467DMG|57ZMB|7BPWR|8DUST|9RCR|aASPD
15	15242 33523	 * 	216.88	DCR|3VULN|2DMG|2CDMG|1ASPD|1SELL|1MSE	167VULN|2LWND|37CDMG|47DMG|5SELL|7BPWR|8ASPD|9RCR|aMSE
16	15132 23352	   	216.53	DCR|4VULN|3DMG|2ZMB	1378VULN|2LWND|467DMG|57ZMB|7BPWR|9AME|aRCR
17	15132 23212	   	216.43	DCR|4VULN|3DMG|2ZMB	1379VULN|2LWND|467DMG|57ZMB|7BPWR|8ERES|aRCR
18	15133 33525	   	216.33	DCR|4VULN|2DMG|1ASPD	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aAELBLL
19	15133 33526	   	216.33	DCR|4VULN|2DMG|1ASPD	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aCGEN
20	13461 12131	 * 	216.32	DCR|3VULN|1AART|1ASPD|3DUR|1CDMG	157VULN|2AART|345DUR|5BPWR|6MBVNT|8RCR|9ASPD|aCDMG
21	15133 33522	   	216.23	DCR|4VULN|2DMG|1ASPD|1MSE	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aMSE
22	15133 33523	   	216.23	DCR|4VULN|2DMG|1ASPD	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aERES
23	15133 33524	   	216.23	DCR|4VULN|2DMG|1ASPD	1367VULN|27LWND|47DMG|5RMIN|7BPWR|8ASPD|9RCR|aDUST
24	13442 31162	 * 	215.99	DCR|2VULN|2DMG|1MDPS|1AART|1ASPD|3DUR	17VULN|2AART|367DUR|4MDPS|57DMG|7BPWR|8MLV|9ASPD|aRCR
25	13461 11131	 * 	214.57	DCR|2VULN|2AART|1ASPD|3DUR|1CDMG	15VULN|27AART|345DUR|5BPWR|6MBVNT|8RCR|9ASPD|aCDMG
26	15242 33621	 * 	214.30	DCR|3VULN|2DMG|3CDMG|1ZMB|1SELL	167VULN|2LWND|37aCDMG|47DMG|5SELL|7BPWR|8ZMB|9RCR
27	15133 23521	 * 	212.32	DCR|3VULN|3DMG|1CDMG	137VULN|27LWND|467DMG|5RMIN|7BPWR|8BELT|9RCR|aCDMG
28	15242 23352	 * 	210.57	DCR|3VULN|3DMG|2CDMG|1SELL	178VULN|2LWND|37CDMG|467DMG|5SELL|7BPWR|9AME|aRCR
29	15242 23612	 * 	210.57	DCR|3VULN|3DMG|2CDMG|1SELL	179VULN|2LWND|37CDMG|467DMG|5SELL|7BPWR|8AME|aRCR
30	15242 23212	 * 	210.47	DCR|3VULN|3DMG|2CDMG|1SELL	179VULN|2LWND|37CDMG|467DMG|5SELL|7BPWR|8ERES|aRCR
31	15133 23352	   	209.92	DCR|4VULN|3DMG	1378VULN|27LWND|467DMG|5RMIN|7BPWR|9AME|aRCR
32	15133 23212	   	209.82	DCR|4VULN|3DMG	1379VULN|27LWND|467DMG|5RMIN|7BPWR|8ERES|aRCR
33	13461 12133	 * 	209.44	DCR|3VULN|1MDPS|1AART|1ASPD|3DUR	157VULN|2AART|345DUR|5BPWR|6MBVNT|8RCR|9ASPD|aMDPS
