0	Index      	 *	Score 	Summary	Detail	
1	33225 21313	 * 	217.81	ACR|2VULN|2DMG|3ZMB|1AART|1CDMG	1aVULN|2RCR|3CDMG|48aZMB|5AART|6DUR|7LHND|9aDMG|aBPWR
2	33225 22313	   	217.81	ACR|2VULN|2DMG|3ZMB|1AART|1CDMG	1aVULN|2RCR|3CDMG|48aZMB|5AART|6DUR|7BEXP|9aDMG|aBPWR
3	33225 22543	 * 	210.59	ACR|2VULN|2DMG|1AART|2CDMG|2ZMB	1aVULN|2RCR|39CDMG|4aZMB|5AART|6DUR|7BEXP|8aDMG|aBPWR
4	33244 13253	 * 	209.59	ACR|4VULN|2DMG|1AART|1CDMG|1SELL	178aVULN|2RCR|3CDMG|4SELL|58DMG|68LIT|8BPWR|9AART
5	33225 22553	   	209.57	ACR|2VULN|2DMG|1AART|2ZMB|1CDMG|2DUR	1aVULN|2RCR|3CDMG|4aZMB|5AART|69DUR|7BEXP|8aDMG|aBPWR
6	33225 22613	   	209.57	ACR|2VULN|2DMG|1AART|2ZMB|1CDMG|2DUR	1aVULN|2RCR|3CDMG|4aZMB|5AART|68DUR|7BEXP|9aDMG|aBPWR
7	33255 24113	 * 	209.28	ACR|2VULN|2DMG|1AART|3ASPD|1CDMG	1aVULN|2RCR|3CDMG|47aASPD|5AART|6DUR|8BEXP|9aDMG|aBPWR
8	33255 24213	   	209.18	ACR|2VULN|2DMG|1AART|2CDMG|2ASPD	1aVULN|2RCR|3aCDMG|47ASPD|5AART|6DUR|8MBVNT|9aDMG|aBPWR
9	33255 24313	   	209.18	ACR|2VULN|2DMG|1AART|3ASPD|1CDMG	1aVULN|2RCR|3CDMG|47aASPD|5AART|6DUR|8DUST|9aDMG|aBPWR
10	33225 61421	 * 	209.14	ACR|3VULN|3ZMB|1AART|1DMG|1CDMG	19aVULN|2RCR|3CDMG|49aZMB|5AART|6LIT|7DMG|89aMLV|9aBPWR
11	33255 22613	   	208.27	ACR|2VULN|2DMG|1AART|2ASPD|1CDMG|2DUR	1aVULN|2RCR|3CDMG|4aASPD|5AART|68DUR|7BEXP|9aDMG|aBPWR
12	33223 61321	   	207.34	ACR|3VULN|3ZMB|1AART|1DMG|1CDMG	19aVULN|2RCR|3CDMG|49aZMB|5DMG|6LIT|79aCGEN|8AART|9aBPWR
