0	Index      	 *	Score 	Summary	Detail	
1	12622 11623	 * 	256.06	DCR|DCR|1VULN|1ASPD|1CDMG	1BBNT|2DUR|3TBNT|4BLASTR|5VULN|6FEWX|7aRCR|8CDMG|9ASPD
2	12622 31623	   	255.96	DCR|DCR|1VULN|1ASPD|1CDMG	1BBNT|2DUR|3TBNT|4BLASTR|5VULN|6DUST|7aRCR|8CDMG|9ASPD
3	31153 42216	 * 	253.96	DCR|DCR|1VULN|1DMG|1CDMG	1LIT|2CGEN|3DMG|4AME|5CDMG|6aRCR|7FRZFST|8AELOIC|9VULN
4	32153 42116	   	253.86	DCR|DCR|1VULN|1DMG|1CDMG	1LIT|28ERES|3DMG|4AME|5CDMG|6aRCR|7FRZFST|9VULN
5	33333 15533	 * 	244.35	ACR|DCR|2DMG|1VULN|2DUR	138LIT|2LHND|49RCR|58DUR|6RCVC|78DMG|8BPWR|aVULN
6	12622 11613	   	242.41	DCR|DCR|1VULN|1CDMG	1BBNT|2DUR|3TBNT|4BLASTR|5VULN|6FEWX|7aRCR|8CDMG|9AAC
7	12622 31613	   	242.31	DCR|DCR|1VULN|1CDMG	1BBNT|2DUR|3TBNT|4BLASTR|5VULN|6DUST|7aRCR|8CDMG|9AAC
8	16247 38331	 * 	241.26	DCR|2DMG|1VULN|2MLV|2DUR|1CDMG|1AART	1BBNT|2MBVNT|3aDMG|4AART|5aMLV|6VULN|7RCR|8CDMG|9aDUR|aBPWR
9	16358 31442	   	241.17	DCR|DCR|1DMG|1ASPD|1CDMG	1BBNT|2MBVNT|3DMSP|4DMG|5CDMG|6AAC|7aRCR|8DUR|9ASPD
10	16228 31442	   	241.07	DCR|DCR|1DMG|1ASPD|1CDMG	1BBNT|2MBVNT|3DMG|4AELOIC|5CDMG|6AAC|7aRCR|8DUR|9ASPD
11	16358 41442	   	240.93	DCR|DCR|1DMG|1ASPD|1CDMG|1ZMB	1BBNT|2MBVNT|3DMSP|4DMG|5CDMG|6ZMB|7aRCR|8DUR|9ASPD
12	16228 41442	   	240.83	DCR|DCR|1DMG|1ASPD|1CDMG|1ZMB	1BBNT|2MBVNT|3DMG|4AELOIC|5CDMG|6ZMB|7aRCR|8DUR|9ASPD
13	16243 42363	 * 	240.07	DCR|2VULN|2DMG|1MLV|2DUR|1AART	1BBNT|2MBVNT|39DMG|4AART|5FEWX|69VULN|7RCR|89DUR|9BPWR|aMLV
14	23111 35365	 * 	239.89	ACR|DCR|2VULN|2CDMG	179BEXP|2BELT|3DMSP|4FRZARM|5aRCR|69VULN|89CDMG|9BPWR
15	26541 22333	 * 	239.54	ACR|DCR|2VULN|1DMG|1ZMB	1BEXP|2ZMB|36RCR|4FEWX|5aVULN|7LHND|8DMG|9TLV
16	26552 22333	 * 	239.44	ACR|DCR|2VULN|1DMG|1ZMB	1BEXP|2ZMB|36RCR|4aVULN|5DUST|7LHND|8DMG|9TLV
17	22161 85433	 * 	237.40	DCR|4VULN|1DMG|1CDMG	1BEXP|2LEGI|3CDMG|467aVULN|5MBVNT|8DMG|9RCR
18	26541 23321	 * 	237.01	ACR|DCR|2VULN|1MLV|1ZMB	1BEXP|2ZMB|36RCR|4FEWX|58VULN|7BBNT|9MLV|aCGEN
