0	Index      	 *	Score 	Summary	Detail	
1	23113 22233	 * 	276.85	DCR|3VULN|1TLV|1LIT|2ASPD|1MLV	1LWND|248VULN|34ASPD|4BPWR|5DUST|6RCR|7LIT|9MLV|aTLV
2	23113 22133	 * 	275.02	DCR|2VULN|2LIT|1TLV|2ASPD|1MLV	1LWND|24VULN|34ASPD|4BPWR|5DUST|6RCR|78LIT|9MLV|aTLV
3	11572 13232	 * 	273.50	ACR|DCR|2VULN|1TLV|1LIT|1ASPD	1ERES|2MBVNT|3LIT|48VULN|59RCR|6AAC|7ASPD|aTLV
4	52413 31236	   	271.24	DCR|3VULN|1TLV|1LIT|2ASPD|1DUR	1RMIN|26aVULN|3LIT|4DUR|56ASPD|6BPWR|7TLV|8BELT|9RCR
5	23313 31145	 * 	269.44	DCR|3VULN|2LIT|1TLV|1ASPD	16LWND|259VULN|3FEWX|46LIT|6BPWR|7TLV|8ASPD|aRCR
6	23413 31145	   	269.44	DCR|3VULN|2LIT|1TLV|1ASPD	16LWND|259VULN|3LHND|46LIT|6BPWR|7TLV|8ASPD|aRCR
7	23313 61145	   	269.34	DCR|3VULN|2LIT|1TLV|1ASPD	1LWND|259VULN|3FEWX|46LIT|7TLV|8ASPD|aRCR
8	52413 31231	 * 	269.16	DCR|2VULN|1TLV|1LIT|2ASPD|1DMG|1DUR	1RMIN|26VULN|3LIT|4DUR|56ASPD|6BPWR|7TLV|8BELT|9RCR|aDMG
9	23114 13364	 * 	268.31	DCR|2VULN|1TLV|2DMG|2ASPD|1CDMG|1BBNT	1LWND|24VULN|34ASPD|4BPWR|5CDMG|6BBNT|79DMG|8RCR|aTLV
10	11572 13132	 * 	267.61	ACR|DCR|2LIT|1TLV|1VULN|1ASPD	1ERES|2MBVNT|38LIT|4VULN|59RCR|6AAC|7ASPD|aTLV
11	11572 17232	   	267.61	ACR|DCR|2LIT|1TLV|1VULN|1ASPD	1ERES|2MBVNT|37LIT|4VULN|59RCR|6AAC|8ASPD|aTLV
12	52413 31124	 * 	266.10	DCR|2VULN|3ASPD|1TLV|1LIT|1DUR	1RMIN|26VULN|3LIT|4DUR|568ASPD|6BPWR|7TLV|9TBNT|aRCR
13	23113 24443	 * 	264.82	DCR|3VULN|1TLV|2ASPD|1MLV|1DMG	1LWND|247VULN|34ASPD|4BPWR|5DUST|6RCR|8TLV|9DMG|aMLV
14	25134 22233	   	264.40	DCR|3VULN|1TLV|1LIT|1MLV|1ASPD	1LWND|2FEWX|3ASPD|458VULN|6RCR|7LIT|9MLV|aTLV
15	23123 22233	   	264.30	DCR|3VULN|1TLV|1LIT|1MLV|1ASPD	1LWND|248VULN|3ASPD|5DUST|6RCR|7LIT|9MLV|aTLV
