0	Index      	 *	Score 	Summary	Detail	
1	32224 22521	 * 	404.81	DCR|2VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9CDMG|aMDPS
2	32234 22521	   	404.81	DCR|2VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4LHND|5TLV|6DUR|8RCR|9CDMG|aMDPS
3	62224 22521	   	404.81	DCR|2VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	1MULHEA|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9CDMG|aMDPS
4	62234 22521	   	404.81	DCR|2VULN|1MDPS|1CDMG|1TLV|1DMG|1DUR	1MULHEA|27VULN|3DMG|4LHND|5TLV|6DUR|8RCR|9CDMG|aMDPS
5	22362 12453	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AETHUN|2CDMG|3ASPD|4DUR|57VULN|6RPLT|8TLV|9RCR|aMDPS
6	32224 22533	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9ASPD|aMDPS
7	32224 22543	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9AEFRZ|aMDPS
8	32224 22551	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9DUST|aMDPS
9	32234 22543	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4LHND|5TLV|6DUR|8RCR|9AEFRZ|aMDPS
10	32234 22551	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1SPLREG|27VULN|3DMG|4LHND|5TLV|6DUR|8RCR|9DUST|aMDPS
11	62224 22533	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1MULHEA|27VULN|3DMG|4BEXP|5TLV|6DUR|8RCR|9ASPD|aMDPS
