0	Index      	 *	Score 	Summary	Detail	
1	23242 16323	 * 	301.57	DCR|DCR|2DMG|1MLV|2CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69CDMG|78RCR|9BPWR|aMLV
2	23262 16323	   	301.57	DCR|DCR|2DMG|1MLV|2CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69CDMG|78RCR|9BPWR|aMLV
3	23242 16316	 * 	288.14	DCR|DCR|1VULN|1DMG|1ASPD|2DUR|1CDMG	13DUR|2DMG|4BASHEA|5ASPD|6CDMG|78RCR|9RAT|aVULN
4	23262 16316	   	288.14	DCR|DCR|1VULN|1DMG|1ASPD|2DUR|1CDMG	13DUR|2DMG|4CANSTR|5ASPD|6CDMG|78RCR|9RAT|aVULN
5	23512 16316	   	281.49	DCR|DCR|1VULN|1DMG|1ASPD|1CDMG	1DUR|2DMG|3BASHEA|4AEFBLL|5ASPD|6CDMG|78RCR|9RAT|aVULN
6	23522 16316	   	281.49	DCR|DCR|1VULN|1DMG|1ASPD|1CDMG	1DUR|2DMG|3BASHEA|4AEBURN|5ASPD|6CDMG|78RCR|9RAT|aVULN
7	23242 16321	 * 	281.40	DCR|DCR|2DMG|3CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69aCDMG|78RCR|9BPWR
8	23262 16321	   	281.40	DCR|DCR|2DMG|3CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69aCDMG|78RCR|9BPWR
9	23242 16313	   	279.40	DCR|DCR|1MLV|1DMG|1ASPD|2DUR|1CDMG	13DUR|2DMG|4BASHEA|5ASPD|6CDMG|78RCR|9RAT|aMLV
10	23262 16313	   	279.40	DCR|DCR|1MLV|1DMG|1ASPD|2DUR|1CDMG	13DUR|2DMG|4CANSTR|5ASPD|6CDMG|78RCR|9RAT|aMLV
11	23242 16322	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69CDMG|78RCR|9BPWR|aRMIN
12	23242 16324	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69CDMG|78RCR|9BPWR|aZMB
13	23242 16325	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69CDMG|78RCR|9BPWR|aAME
14	23242 16326	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4BASHEA|5ASPD|69CDMG|78RCR|9BPWR|aFEWX
15	23262 16322	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69CDMG|78RCR|9BPWR|aRMIN
16	23262 16324	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69CDMG|78RCR|9BPWR|aZMB
17	23262 16325	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69CDMG|78RCR|9BPWR|aAME
18	23262 16326	   	275.36	DCR|DCR|2DMG|2CDMG|3DUR|1ASPD	139DUR|29DMG|4CANSTR|5ASPD|69CDMG|78RCR|9BPWR|aFEWX
19	23533 32626	 * 	272.83	DCR|DCR|2VULN|1DMG	1DUR|2DMG|3BASHEA|4ZMB|5aVULN|6LWND|7BBNT|89RCR
20	23512 16313	   	272.75	DCR|DCR|1MLV|1DMG|1ASPD|1CDMG	1DUR|2DMG|3BASHEA|4AEFBLL|5ASPD|6CDMG|78RCR|9RAT|aMLV
21	23522 16313	   	272.75	DCR|DCR|1MLV|1DMG|1ASPD|1CDMG	1DUR|2DMG|3BASHEA|4AEBURN|5ASPD|6CDMG|78RCR|9RAT|aMLV
