0	Index      	 *	Score 	Summary	Detail	
1	34112 51212	 * 	223.98	ACR|4VULN|3DMG|1AART	1RCR|257DMG|389aVULN|4AART|6DUR
2	34112 56312	   	223.98	ACR|4VULN|3DMG|1AART	1RCR|258DMG|379aVULN|4AART|6DUR
3	34112 51216	   	223.53	ACR|3VULN|3DMG|1AART|1CDMG	1RCR|257DMG|389VULN|4AART|6DUR|aCDMG
4	34112 51112	 * 	221.33	ACR|3VULN|3DMG|2AART	1RCR|257DMG|39aVULN|48AART|6DUR
5	34112 21312	   	220.88	ACR|3VULN|3DMG|1AART|1ZMB	1RCR|258DMG|39aVULN|4AART|6ZMB|7ASPD
6	34112 51116	   	219.32	ACR|3DMG|2AART|2VULN|1CDMG	1RCR|257DMG|39VULN|48AART|6DUR|aCDMG
7	34112 21316	   	218.88	ACR|3DMG|2VULN|1AART|1CDMG|1ZMB	1RCR|258DMG|39VULN|4AART|6ZMB|7ASPD|aCDMG
8	34112 41532	   	216.69	ACR|3VULN|3DMG|1AART|2ASPD	1RCR|259DMG|38aVULN|4AART|69CGEN|79ASPD|9BPWR
9	34112 51312	   	215.17	ACR|3VULN|3DMG|1AART|2DUR	1RCR|257DMG|39aVULN|4AART|68DUR
10	34113 31312	   	215.17	ACR|3VULN|3DMG|1AART|2DUR	1RCR|278DMG|39aVULN|4AART|56DUR
11	31112 14332	   	214.59	ACR|3VULN|3DMG|2AART	1RCR|29CGEN|39aVULN|46AART|589DMG|7RMIN|9BPWR
12	34115 14332	   	214.39	ACR|3VULN|3DMG|2AART	1RCR|289DMG|39aVULN|46AART|59ERES|7RMIN|9BPWR
13	34116 14332	   	214.39	ACR|3VULN|3DMG|2AART	1RCR|289DMG|39aVULN|46AART|59TLV|7RMIN|9BPWR
14	34112 22135	   	214.34	ACR|3VULN|3DMG|1AART|1ZMB	1RCR|259DMG|39aVULN|4AART|6ZMB|7aLIT|89aCGEN|9aBPWR
15	34112 24312	   	213.94	ACR|3VULN|3DMG|1AART|1ZMB	1RCR|258DMG|39aVULN|4AART|6ZMB|7RMIN
16	33212 13888	 * 	213.89	ACR|3DMG|2AART|2VULN|2ZMB	1RCR|28aLHND|38ZMB|46AART|58aDMG|7MBVNT|8aBPWR|9aVULN
17	34112 51316	   	213.17	ACR|3DMG|2VULN|1AART|1CDMG|2DUR	1RCR|257DMG|39VULN|4AART|68DUR|aCDMG
18	34113 31316	   	213.17	ACR|3DMG|2VULN|1AART|1CDMG|2DUR	1RCR|278DMG|39VULN|4AART|56DUR|aCDMG
19	31112 14535	 * 	213.04	ACR|4VULN|2AART|2DMG	1RCR|29CGEN|389aVULN|46AART|59DMG|7RMIN|9BPWR
20	31112 14336	   	212.58	ACR|3DMG|2AART|2VULN|1CDMG	1RCR|29CGEN|39VULN|46AART|589DMG|7RMIN|9BPWR|aCDMG
21	31112 11332	   	212.48	ACR|3DMG|2AART|2VULN|2ASPD	1RCR|29CGEN|3aVULN|46AART|589DMG|79ASPD|9BPWR
22	31112 11535	   	212.48	ACR|3VULN|2AART|2DMG|2ASPD	1RCR|29CGEN|38aVULN|46AART|59DMG|79ASPD|9BPWR
23	34115 11332	   	212.28	ACR|3DMG|2AART|2VULN|2ASPD	1RCR|289DMG|3aVULN|46AART|59ERES|79ASPD|9BPWR
24	34116 11332	   	212.28	ACR|3DMG|2AART|2VULN|2ASPD	1RCR|289DMG|3aVULN|46AART|59TLV|79ASPD|9BPWR
25	34112 24316	   	211.94	ACR|3DMG|2VULN|1AART|1CDMG|1ZMB	1RCR|258DMG|39VULN|4AART|6ZMB|7RMIN|aCDMG
26	34112 21514	   	210.16	ACR|2VULN|2DMG|1AART|1CDMG|1ZMB	1RCR|25DMG|38VULN|4AART|6ZMB|7ASPD|9CDMG|aDUR
27	34112 41312	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|258DMG|39aVULN|4AART|6CGEN|7ASPD
28	34112 51211	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|389VULN|4AART|6DUR|aFEWX
29	34112 51213	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|389VULN|4AART|6DUR|aMLV
30	34112 51235	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|38aVULN|4AART|6DUR|9LWND
31	34312 51225	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|3LHND|4AART|6DUR|89aVULN
32	34112 11215	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|389VULN|4AART|6FEWX|aDUR
33	34112 16315	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|258DMG|379VULN|4AART|6FEWX|aDUR
34	34112 11325	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|257DMG|39aVULN|4AART|6FEWX|8DUR
35	34112 56311	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|258DMG|379VULN|4AART|6DUR|aFEWX
36	34112 56313	   	209.88	ACR|3VULN|3DMG|1AART	1RCR|258DMG|379VULN|4AART|6DUR|aMLV
37	34112 51215	   	209.78	ACR|3VULN|3DMG|1AART	1RCR|257DMG|389VULN|4AART|6DUR|aDUST
38	34112 51225	   	209.78	ACR|3VULN|3DMG|1AART	1RCR|257DMG|38aVULN|4AART|6DUR|9LEGI
39	34112 21516	 * 	209.54	ACR|2VULN|2DMG|1AART|2CDMG|1ZMB	1RCR|25DMG|38VULN|4AART|6ZMB|7ASPD|9aCDMG
40	31112 11336	   	208.55	ACR|3DMG|2AART|1VULN|2ASPD|1CDMG	1RCR|29CGEN|3VULN|46AART|589DMG|79ASPD|9BPWR|aCDMG
41	52234 15312	 * 	208.40	DCR|5VULN|2DMG|3CDMG	1DLOT|258CDMG|3RMIN|4589aVULN|58BPWR|6RCR|78DMG
42	34115 11336	   	208.35	ACR|3DMG|2AART|1VULN|2ASPD|1CDMG	1RCR|289DMG|3VULN|46AART|59ERES|79ASPD|9BPWR|aCDMG
43	34116 11336	   	208.35	ACR|3DMG|2AART|1VULN|2ASPD|1CDMG	1RCR|289DMG|3VULN|46AART|59TLV|79ASPD|9BPWR|aCDMG
44	34112 41316	   	207.88	ACR|3DMG|2VULN|1AART|1CDMG	1RCR|258DMG|39VULN|4AART|6CGEN|7ASPD|aCDMG
45	34112 53312	   	207.88	ACR|3VULN|2DMG|1AART|1CDMG	1RCR|25DMG|39aVULN|4AART|6DUR|7CDMG|8LHND
46	34112 53212	   	207.78	ACR|3VULN|2DMG|1AART|1CDMG	1RCR|25DMG|39aVULN|4AART|6DUR|7CDMG|8DUST
47	31112 14534	   	205.87	ACR|3VULN|2AART|2DMG	1RCR|29CGEN|389VULN|46AART|59DMG|7RMIN|9BPWR|aDUR
48	34112 51111	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|257DMG|39VULN|48AART|6DUR|aFEWX
49	34112 51113	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|257DMG|39VULN|48AART|6DUR|aMLV
50	34112 51135	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|257DMG|3aVULN|48AART|6DUR|9LWND
51	34312 51115	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|257DMG|3LHND|48AART|6DUR|9aVULN
52	34112 11115	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|257DMG|39VULN|48AART|6FEWX|aDUR
53	34613 31315	   	205.67	ACR|3DMG|2AART|2VULN	1RCR|278DMG|3BEXP|46AART|5DUR|9aVULN
54	34112 51115	   	205.57	ACR|3DMG|2AART|2VULN	1RCR|257DMG|39VULN|48AART|6DUR|aDUST
55	34112 51125	   	205.57	ACR|3DMG|2AART|2VULN	1RCR|257DMG|3aVULN|48AART|6DUR|9LEGI
56	34112 51253	   	205.57	ACR|3DMG|2AART|2VULN	1RCR|257DMG|38VULN|4aAART|6DUR|9ERES
57	34112 21311	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|39VULN|4AART|6ZMB|7ASPD|aFEWX
58	34112 21313	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|39VULN|4AART|6ZMB|7ASPD|aMLV
59	34112 21335	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|3aVULN|4AART|6ZMB|7ASPD|9LWND
60	34112 21345	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|3aVULN|4AART|6ZMB|7ASPD|9LHND
61	34112 51232	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|257DMG|38VULN|4AART|6DUR|9LWND|aZMB
62	34112 51242	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|257DMG|38VULN|4AART|6DUR|9LHND|aZMB
63	34312 21315	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|3LHND|4AART|6ZMB|7ASPD|9aVULN
64	34312 51222	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|257DMG|3LHND|4AART|6DUR|89VULN|aZMB
65	34612 21315	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|3BEXP|4AART|6ZMB|7ASPD|9aVULN
66	34112 11322	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|257DMG|39VULN|4AART|6FEWX|8DUR|aZMB
67	34112 21235	   	205.23	ACR|3VULN|2DMG|1AART|1ZMB	1RCR|25DMG|39aVULN|4AART|6ZMB|7ASPD|8LWND
68	34112 56332	   	205.23	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|37VULN|4AART|6DUR|9LWND|aZMB
69	34112 21315	   	205.13	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|39VULN|4AART|6ZMB|7ASPD|aDUST
70	34112 21325	   	205.13	ACR|3DMG|2VULN|1AART|1ZMB	1RCR|258DMG|3aVULN|4AART|6ZMB|7ASPD|9LEGI
