0	Index      	 *	Score 	Summary	Detail	
1	23143 11352	 * 	394.11	ACR|4VULN|1MDPS|1DMG|1DUR	1379VULN|2RCR|4BEXP|5FEWX|6DUR|8DMG|aMDPS
2	23113 21352	   	394.01	ACR|4VULN|1MDPS|1DMG|1DUR	1379VULN|2RCR|4DUR|5FEWX|6LEGI|8DMG|aMDPS
3	23353 11352	   	394.01	ACR|4VULN|1MDPS|1DMG|1DUR	1479VULN|2RCR|3DUST|5FEWX|6DUR|8DMG|aMDPS
4	53153 21352	   	394.01	ACR|4VULN|1MDPS|1DMG|1DUR	1DUR|2RCR|3479VULN|5FEWX|6LEGI|8DMG|aMDPS
5	21524 23226	 * 	388.48	DCR|3VULN|1MDPS|1DUR|1AART	134VULN|2DUST|5DUR|6ERES|7AART|8RCR|9LWND|aMDPS
6	21524 23251	   	388.48	DCR|3VULN|1MDPS|1DUR|1AART	134VULN|2DUST|5DUR|6ERES|7AART|8RCR|9RMIN|aMDPS
7	23115 61242	 * 	384.13	ACR|2MDPS|2VULN|2DUR	13VULN|2RCR|46DUR|57ERES|8RCVC|9aMDPS
8	23114 52362	   	381.20	ACR|3VULN|1MDPS|1TLV|1DMG|1DUR	136VULN|2RCR|4DUR|5AETHUN|7DMG|8RMIN|9TLV|aMDPS
9	23132 26652	   	381.10	ACR|3VULN|1MDPS|1TLV|1DMG|1DUR	137VULN|2RCR|4TBNT|5AEPOI|6DUR|8TLV|9DMG|aMDPS
10	23221 22151	 * 	375.09	ACR|3VULN|1MDPS|2CDMG|1DUR	147VULN|2RCR|34CGEN|47BPWR|57CDMG|67BEXP|8DUR|9BBNT|aMDPS
11	23161 22151	   	374.99	ACR|3VULN|1MDPS|2CDMG|1DUR	137VULN|2RCR|4CGEN|57CDMG|67BEXP|7BPWR|8DUR|9BBNT|aMDPS
12	23231 22151	   	374.99	ACR|3VULN|1MDPS|2CDMG|1DUR	147VULN|2RCR|3CGEN|57CDMG|67BEXP|7BPWR|8DUR|9BBNT|aMDPS
13	24623 43313	   	374.93	DCR|3VULN|1MDPS|1DUR	145VULN|2ZMB|3AME|6DUR|7RCR|8RMIN|9LIT|aMDPS
14	24623 43322	   	374.93	DCR|3VULN|1MDPS|1DUR	145VULN|2ZMB|3AME|6DUR|7RCR|8RMIN|9LHND|aMDPS
15	26223 43125	   	374.93	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9BELT|aMDPS
16	26223 43313	   	374.93	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8RMIN|9LIT|aMDPS
17	26223 43322	   	374.93	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8RMIN|9LHND|aMDPS
18	23421 22151	   	374.89	ACR|3VULN|1MDPS|2CDMG|1DUR	147VULN|2RCR|34AME|47BPWR|57CDMG|67BEXP|8DUR|9BBNT|aMDPS
19	23431 22151	   	374.89	ACR|3VULN|1MDPS|2CDMG|1DUR	147VULN|2RCR|3AME|57CDMG|67BEXP|7BPWR|8DUR|9BBNT|aMDPS
20	23221 42151	   	374.89	ACR|3VULN|1MDPS|2CDMG|1DUR	147VULN|2RCR|34CGEN|47BPWR|57CDMG|67AEFBLL|8DUR|9TBNT|aMDPS
21	24623 43131	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2ZMB|3AME|6DUR|7RCR|8FEWX|9MDPS|aLHND
22	24623 43132	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2ZMB|3AME|6DUR|7RCR|8FEWX|9MDPS|aBEXP
23	24623 43133	 * 	374.83	DCR|4VULN|1MDPS|1DUR	145aVULN|2ZMB|3AME|6DUR|7RCR|8FEWX|9MDPS
24	24623 43332	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	145VULN|2ZMB|3AME|6DUR|7RCR|8RMIN|9MSE|aMDPS
25	26223 43131	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9MDPS|aLHND
26	26223 43132	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9MDPS|aBEXP
27	26223 43133	   	374.83	DCR|4VULN|1MDPS|1DUR	145aVULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9MDPS
28	26223 43134	   	374.83	DCR|3VULN|1MDPS|2DUR	145VULN|2AME|3ZMB|6aDUR|7RCR|8FEWX|9MDPS
29	26223 43135	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9MDPS|aLWND
30	26223 43136	   	374.83	DCR|3VULN|1MDPS|1DUR	145VULN|2AME|3ZMB|6DUR|7RCR|8FEWX|9MDPS|aBOSS
