0	Index      	 *	Score 	Summary	Detail	
1	23621 42242	 * 	358.21	DCR|2MDPS|1VULN|1DUR	1DUR|2LHND|3CGEN|4VULN|5LWND|6RPLT|7RCR|8FEWX|9aMDPS
2	23621 42142	   	358.11	DCR|2MDPS|1VULN|1DUR	1DUR|2LHND|3CGEN|4VULN|5LWND|6RPLT|7RCR|8DUST|9aMDPS
3	21245 52232	 * 	344.75	ACR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|2TLV|3RCVC|4NUKE|5RCR|6LIT|7CDMG|89VULN|aMDPS
4	63611 31142	 * 	344.69	DCR|2VULN|1MDPS|1DUR|1AART	1CGEN|2VENFST|34VULN|5DUR|6AEFRZ|7LHND|8RCR|9AART|aMDPS
5	21345 52232	   	344.65	ACR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1DUR|2TLV|3AEPOI|4NUKE|5RCR|6LIT|7CDMG|89VULN|aMDPS
6	64331 14322	 * 	339.28	DCR|2MDPS|2VULN|1CDMG|1DUR	1CGEN|2LIT|3aMDPS|45VULN|6BEXP|7DUR|8RCR|9CDMG
7	11413 31425	 * 	337.98	2MDPS|2VULN|1TLV|1DUR	1LWND|2TLV|3DUR|49AME|5RAT|67VULN|8aMDPS
8	11413 31435	   	337.98	2MDPS|2VULN|1TLV|1DUR	1LWND|2TLV|3DUR|4AME|59RAT|67VULN|8aMDPS
9	11111 31532	 * 	337.39	DCR|1MDPS|1VULN|1TLV|1DMG|1DUR|1AART	1LWND|2TLV|3FLTFST|4VULN|5DMG|6AART|7DUR|8RCR|9LHND|aMDPS
10	11111 31512	   	337.29	DCR|1MDPS|1VULN|1TLV|1DMG|1DUR|1AART	1LWND|2TLV|3FLTFST|4VULN|5DMG|6AART|7DUR|8RCR|9DUST|aMDPS
11	33261 25361	 * 	334.93	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4AAC|567VULN|8DUR|9MDPS|aAEFRZ
12	33261 25362	   	334.93	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4AAC|567VULN|8DUR|9MDPS|aFRZARM
13	33261 25363	   	334.93	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4AAC|567VULN|8DUR|9MDPS|aBBNT
14	33231 25361	   	334.83	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aAEFRZ
15	33231 25362	   	334.83	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aFRZARM
16	33231 25363	   	334.83	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aBBNT
17	33231 25364	   	334.83	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aDMSP
18	33231 25365	   	334.83	ACR|3VULN|1MDPS|1DUR|1AART	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aAART
19	33231 25366	   	334.83	ACR|3VULN|1MDPS|1DUR	1ZMB|2FRZICY|3RCR|4ASPD|567VULN|8DUR|9MDPS|aTBNT
20	21116 31142	 * 	334.12	DCR|1MDPS|1VULN|2TLV|1DUR|1AART	1DUR|25TLV|3FLTFST|4VULN|6AEFRZ|7LHND|8RCR|9AART|aMDPS
21	23115 32232	 * 	331.10	ACR|2VULN|1MDPS|1CDMG|2DUR	16DUR|23LHND|4RCR|5LIT|7CDMG|89VULN|aMDPS
22	34443 12232	   	331.10	ACR|2VULN|1MDPS|1CDMG|2DUR	1ZMB|2LIT|3RCR|46DUR|5RMIN|7CDMG|89VULN|aMDPS
23	33114 25362	   	331.04	DCR|2VULN|1MDPS|1DUR	1ZMB|2FRZICY|3DUR|48VULN|5AETHUN|6TSLARM|7RPLT|9RCR|aMDPS
24	21613 22142	   	331.00	ACR|2VULN|1MDPS|1TLV|1DUR|1AART	1DUR|2TLV|3CGEN|4RCR|5AIRARM|68VULN|7MLV|9AART|aMDPS
25	23312 51331	 * 	330.98	DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1DUR|2LHND|3FEWX|4CDMG|5ASPD|6VULN|7RCR|8TLV|9MDPS|aZMB
26	23312 51332	   	330.98	DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1DUR|2LHND|3FEWX|4CDMG|5ASPD|6VULN|7RCR|8TLV|9MDPS|aLIT
27	23312 51333	   	330.98	DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1DUR|2LHND|3FEWX|4CDMG|5ASPD|6VULN|7RCR|8TLV|9MDPS|aERES
28	23312 51334	   	330.98	DCR|1MDPS|1VULN|1CDMG|1TLV|1DUR	1DUR|2LHND|3FEWX|4CDMG|5ASPD|6VULN|7RCR|8TLV|9MDPS|aRMIN
29	23312 51335	 * 	330.98	DCR|1MDPS|1VULN|2TLV|1CDMG|1DUR	1DUR|2aLHND|3FEWX|4CDMG|5aASPD|6VULN|7RCR|8aTLV|9MDPS|aBPWR
30	23312 51336	 * 	330.98	DCR|1MDPS|1VULN|2CDMG|1TLV|1DUR	1DUR|2LHND|3FEWX|4aCDMG|5ASPD|6VULN|7RCR|8TLV|9MDPS
31	21613 25142	   	330.90	ACR|2VULN|1MDPS|1TLV|1DUR|1AART	1DUR|2TLV|3CGEN|4RCR|5AIRARM|68VULN|7ERES|9AART|aMDPS
32	23311 35651	 * 	328.78	DCR|1MDPS|1VULN|3DUR|1CDMG	168DUR|2LHND|3FEWX|4CDMG|5BBNT|7VULN|9RCR|aMDPS
