0	Index      	 *	Score 	Summary	Detail	
1	13127 31471	 * 	311.91	ACR|DCR|2VULN|1TLV|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6aVULN|7ZMB|9TLV
2	25151 22161	 * 	306.69	DCR|DCR|2VULN|1TLV|1CDMG|1AART|1SELL	1aVULN|2SELL|3TLV|4RAT|5AART|6LIT|79RCR|8CDMG
3	41416 13331	   	306.11	ACR|DCR|1TLV|1VULN|1AEFBLL|1DMG|1ASPD	1RMIN|2ZMB|3aRCR|4VULN|5ASPD|6MDPS|7AEFBLL|8TLV|9DMG
4	13227 31471	   	300.89	ACR|DCR|2VULN|1TLV|2DUR	13DUR|2DMSP|4MBVNT|58RCR|6aVULN|7ZMB|9TLV
5	32631 31523	   	295.31	ACR|DCR|2VULN|1TLV|1AEFBLL	19BEXP|2BASARM|39ERES|46RCR|5AEFBLL|7LHND|89VULN|9BPWR|aTLV
6	32631 35523	   	295.31	ACR|DCR|2VULN|1TLV|1AEFBLL	19BEXP|2BASARM|39ERES|46RCR|5AEFBLL|7FEWX|89VULN|9BPWR|aTLV
7	34631 31523	   	295.31	ACR|DCR|2VULN|1TLV|1AEFBLL	19BEXP|2MSLREG|39ERES|46RCR|5AEFBLL|7LHND|89VULN|9BPWR|aTLV
8	32631 32623	   	295.21	ACR|DCR|2VULN|1TLV|1AEFBLL	19BEXP|29BASARM|3ERES|46RCR|5AEFBLL|7MBVNT|89VULN|9BPWR|aTLV
9	34631 32623	   	295.21	ACR|DCR|2VULN|1TLV|1AEFBLL	19BEXP|29MSLREG|3ERES|46RCR|5AEFBLL|7MBVNT|89VULN|9BPWR|aTLV
10	42411 12522	   	288.75	ACR|DCR|2VULN|1TLV|1CDMG|1SELL	1RMIN|2CGEN|38RCR|49VULN|5CDMG|6LIT|7SELL|aTLV
11	25522 32522	 * 	288.75	DCR|DCR|2VULN|1TLV|1CDMG|1SELL	19VULN|2SELL|3CDMG|4RMIN|5LIT|68RCR|7CGEN|aTLV
12	61627 32411	   	288.65	ACR|DCR|2VULN|1TLV|1CDMG|1SELL	1CDMG|2MBVNT|3SELL|4RMIN|58RCR|6aVULN|7TLV|9CGEN
13	61627 32442	   	288.65	ACR|DCR|2VULN|1TLV|1CDMG|1SELL	1CDMG|2MBVNT|3SELL|4RMIN|58RCR|6aVULN|7TLV|9LIT
14	61627 32421	   	288.55	ACR|DCR|2VULN|1TLV|1CDMG|1SELL	1CDMG|2MBVNT|3SELL|4RMIN|58RCR|6aVULN|7TLV|9ERES
15	21237 48431	 * 	287.01	DCR|3TLV|3VULN|2DUR	189VULN|258FEWX|3CGEN|4MBVNT|69DUR|789TLV|89BPWR|aRCR
16	13127 31472	   	285.35	ACR|DCR|1TLV|1VULN|1AEFBLL|2ZMB	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7aZMB|9TLV
17	13416 21331	 * 	285.00	ACR|DCR|3VULN|2DUR|1ASPD|1AART	16DUR|2DMSP|39RCR|47aVULN|5ASPD|8AART
18	13127 31473	   	282.05	ACR|DCR|1TLV|1VULN|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aBEXP
19	13127 31476	   	282.05	ACR|DCR|1TLV|1VULN|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aCGEN
20	13127 31477	   	282.05	ACR|DCR|1TLV|1VULN|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aRMIN
21	13127 31478	   	282.05	ACR|DCR|1TLV|1VULN|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aLHND
22	13127 31474	   	281.95	ACR|DCR|1TLV|1VULN|1AEFBLL|1MSE	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aMSE
23	13127 31475	   	281.95	ACR|DCR|1TLV|1VULN|1AEFBLL	1DUR|2DMSP|3AEFBLL|4MBVNT|58RCR|6VULN|7ZMB|9TLV|aDUST
