0	Index      	 *	Score 	Summary	Detail	
1	13161 14141	 * 	216.51	ACR|2VULN|1BASARM|1ASPD|2CDMG|1BEXP	1BEXP|2LIT|38VULN|4RCR|57CDMG|6ZMB|9BASARM|aASPD
2	31632 65132	 * 	211.50	ACR|1BASARM|2AART|1DMG|1BEXP|1CDMG	1BELT|2ZMB|3RCR|4DMG|5AAC|6CDMG|78AART|9BEXP|aBASARM
3	13622 24163	 * 	210.91	ACR|1BASARM|2BEXP|2AART|1VULN	18BEXP|2LIT|3RCR|47AART|5ERES|6RCVC|9BASARM|aVULN
4	13161 15141	   	209.42	ACR|2VULN|1BASARM|1ASPD|1BEXP|1CDMG	1BEXP|2LIT|38VULN|4RCR|5CDMG|6ZMB|7RCVC|9BASARM|aASPD
5	13623 36251	 * 	208.96	ACR|2VULN|2ASPD|1DMG|1AART|1BEXP	1BEXP|2LIT|3RCR|4AART|57VULN|6SNIFST|89ASPD|aDMG
6	13611 21136	 * 	205.35	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aDMG
7	13611 21156	   	205.35	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7ERES|8BASARM|9MLV|aDMG
8	13611 23136	   	205.35	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7AME|8BASARM|9MLV|aDMG
9	13641 21136	   	205.25	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aDMG
10	13641 23136	   	205.25	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7AME|8BASARM|9MLV|aDMG
11	13611 21126	   	205.25	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7ERES|8BASARM|9AME|aDMG
12	11424 32324	 * 	205.24	ACR|3ASPD|2DMG|2BEXP	19BEXP|2MLV|39FLTARM|4RCR|57DMG|6MSLREG|89aASPD|9BPWR
13	13641 21126	   	205.15	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7ERES|8BASARM|9AME|aDMG
14	13623 36241	 * 	203.90	ACR|2VULN|2BEXP|1ASPD|1DMG|1AART	19BEXP|2LIT|3RCR|4AART|57VULN|6SNIFST|8ASPD|aDMG
15	13161 26141	   	202.88	ACR|1BASARM|1VULN|1ASPD|2CDMG|1BEXP	1BEXP|26LIT|3VULN|4RCR|57CDMG|8AAC|9BASARM|aASPD
16	13623 16121	 * 	202.51	ACR|1BASARM|1VULN|2BEXP|1ASPD|1AART|1SELL	18BEXP|26LIT|3RCR|4AART|5VULN|7SELL|9BASARM|aASPD
17	13165 21136	   	200.35	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3VULN|4RCR|5CGEN|6BASICY|7ERES|8BASARM|9FEWX|aDMG
18	13165 23136	   	200.35	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3VULN|4RCR|5CGEN|6BASICY|7AME|8BASARM|9MLV|aDMG
19	13263 42336	 * 	200.34	ACR|1BASARM|2ASPD|2BEXP|1SELL	19BEXP|2LIT|39LHND|4RCR|5DUST|6SELL|7LWND|89ASPD|9BPWR|aBASARM
20	13165 21126	   	200.25	ACR|1BASARM|1VULN|1DMG|1BASICY|1BEXP	1BEXP|2LIT|3VULN|4RCR|5CGEN|6BASICY|7ERES|8BASARM|9AME|aDMG
21	13641 21112	   	200.16	ACR|1BASARM|1VULN|1BASICY|1BEXP|1AART	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7ERES|8BASARM|9RPLT|aAART
22	13641 23112	   	200.16	ACR|1BASARM|1VULN|1BASICY|1BEXP|1AART	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7AME|8BASARM|9RPLT|aAART
23	13161 36361	   	200.02	ACR|2VULN|1ASPD|1DMG|1CDMG|1BEXP|1AART	1BEXP|2LIT|3aVULN|4RCR|5CDMG|6AART|7DMG|8ERES|9ASPD
24	13161 36134	 * 	199.37	ACR|1VULN|2BEXP|2AART|1DMG|2CDMG	1aBEXP|2LIT|3VULN|4RCR|59CDMG|68AART|7DMG
25	13261 52336	 * 	199.29	ACR|1BASARM|2ASPD|1BEXP|1CDMG	1BEXP|29LIT|3LHND|4RCR|5CDMG|69DUST|7LWND|89ASPD|9BPWR|aBASARM
26	33231 56312	   	199.19	ACR|1BASARM|2ASPD|1AART|1CDMG	1BELT|2MDPS|3CDMG|4RCR|58ASPD|67DMSP|9AART|aBASARM
27	33231 52312	   	199.09	ACR|1BASARM|2ASPD|1AART|1CDMG	1BELT|2MDPS|3CDMG|4RCR|58ASPD|6DMSP|7AEFBLL|9AART|aBASARM
28	13614 33342	 * 	199.06	ACR|1BASARM|3BEXP|1DMG	167BEXP|28LIT|3RCR|4CGEN|5TLV|9BASARM|aDMG
29	13642 33342	   	199.06	ACR|1BASARM|3BEXP|1DMG	167BEXP|28LIT|3RCR|4TLV|5CGEN|9BASARM|aDMG
30	11424 36111	 * 	198.99	ACR|1BASARM|2DMG|1BEXP|1CDMG	1BEXP|2MLV|3FLTARM|4RCR|5aDMG|6MSLREG|7CDMG|8TLV|9BASARM
31	13614 33142	   	198.96	ACR|1BASARM|3BEXP|1DMG	167BEXP|2LIT|3RCR|4CGEN|58TLV|9BASARM|aDMG
32	13642 33142	   	198.96	ACR|1BASARM|3BEXP|1DMG	167BEXP|2LIT|3RCR|48TLV|5CGEN|9BASARM|aDMG
33	13611 21134	   	198.94	ACR|1BASARM|1VULN|1BASICY|1CDMG|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aCDMG
34	13641 21134	   	198.84	ACR|1BASARM|1VULN|1BASICY|1CDMG|1BEXP	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aCDMG
35	13611 23121	 * 	198.70	ACR|1BASARM|2BEXP|1VULN|1BASICY	1aBEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|79AME|8BASARM
36	13641 23121	   	198.60	ACR|1BASARM|2BEXP|1VULN|1BASICY	1aBEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|79AME|8BASARM
37	31632 65112	   	197.75	ACR|1BASARM|2AART|1DMG|1CDMG	1BELT|2ZMB|3RCR|4DMG|5AAC|6CDMG|78AART|9DUST|aBASARM
38	33231 61141	 * 	197.67	ACR|3DMG|2ASPD|2CDMG	1BELT|2MDPS|3aCDMG|4RCR|5aASPD|67aDMG|8DMSP|9RCVC|aBPWR
39	13161 36621	 * 	197.64	ACR|2VULN|2DMG|1CDMG|1BEXP|1AART	1BEXP|2LIT|3aVULN|4RCR|5CDMG|6AART|79DMG|8RPLT
40	31635 16341	 * 	197.04	ACR|2VULN|2ASPD|2DMG	1BELT|27ZMB|3RCR|47DMG|5MBVNT|67VULN|7BPWR|8DUST|9aASPD
41	11425 11611	   	196.56	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1BEXP|2MLV|3FLTARM|4RCR|5VULN|6FEWX|7ASPD|8AART|9BASARM|aLIT
42	11425 11613	   	196.56	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1BEXP|2aMLV|3FLTARM|4RCR|5VULN|6FEWX|7ASPD|8AART|9BASARM
43	51425 11311	   	196.56	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1LHND|2MLV|3FLTARM|4RCR|5VULN|6BEXP|7ASPD|8AART|9BASARM|aLIT
44	51425 11312	   	196.56	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1LHND|2MLV|3FLTARM|4RCR|5VULN|6BEXP|7ASPD|8AART|9BASARM|aDMSP
45	51425 11313	   	196.56	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1LHND|2MLV|3FLTARM|4RCR|5VULN|6BEXP|7ASPD|8AART|9BASARM|aRMIN
46	11425 11612	   	196.46	ACR|1BASARM|1VULN|1ASPD|1AART|1BEXP	1BEXP|2MLV|3FLTARM|4RCR|5VULN|6FEWX|7ASPD|8AART|9BASARM|aLEGI
47	13261 52326	 * 	196.44	ACR|1BASARM|2BEXP|1ASPD|1CDMG	19BEXP|2LIT|3LHND|4RCR|5CDMG|6DUST|7LWND|8ASPD|aBASARM
48	33231 21665	 * 	196.33	ACR|1BASARM|1ASPD|1DMG|1CDMG|1AAC	1BELT|2MDPS|3CDMG|4RCR|5ASPD|6FEWX|7LIT|8DMG|9AAC|aBASARM
49	33233 31665	   	196.33	ACR|1BASARM|1ASPD|1DMG|1CDMG|1AAC	1BELT|2MDPS|3CDMG|4RCR|5FEWX|6ASPD|7LIT|8DMG|9AAC|aBASARM
50	13622 24263	   	196.07	ACR|1BASARM|2AART|1VULN|1BEXP	1BEXP|28LIT|3RCR|47AART|5ERES|6RCVC|9BASARM|aVULN
51	33222 24631	 * 	195.62	ACR|3ASPD|2VULN|3CDMG	1BELT|2MDPS|36aCDMG|46LSRICY|5RCR|6aBPWR|78aASPD|9aVULN
52	31632 61331	   	195.61	ACR|3DMG|2ASPD|1CDMG	1BELT|2aZMB|3RCR|49aDMG|5AAC|6CDMG|7LHND|8aASPD|aBPWR
53	13161 12523	   	195.26	ACR|1BASARM|1VULN|1ASPD|1BEXP|1CDMG	1BEXP|2LIT|3VULN|4RCR|5CDMG|6ZMB|7AME|8ASPD|9DUR|aBASARM
54	13161 12533	   	195.26	ACR|1BASARM|1VULN|1ASPD|1BEXP|1CDMG	1BEXP|2LIT|3VULN|4RCR|5CDMG|6ZMB|7AME|8ASPD|9LWND|aBASARM
55	13161 12543	   	195.26	ACR|1BASARM|1VULN|1ASPD|1BEXP|1CDMG	1BEXP|2LIT|3VULN|4RCR|5CDMG|6ZMB|7AME|8ASPD|9LHND|aBASARM
56	13161 13543	   	195.26	ACR|1BASARM|1VULN|1ASPD|1CDMG|1BEXP	1BEXP|2LIT|3VULN|4RCR|5CDMG|6ZMB|7ERES|8ASPD|9LHND|aBASARM
57	13626 13152	   	195.23	ACR|1BASARM|2BEXP|1AART|1CDMG	17BEXP|267LIT|3RCR|4AART|57LHND|7BPWR|8AME|9CDMG|aBASARM
58	13164 24323	 * 	195.23	ACR|1BASARM|1VULN|2BEXP|1DMG	19BEXP|2LIT|3VULN|4RCR|5DMG|6MLV|7RMIN|8RPLT|aBASARM
59	33231 61251	 * 	194.66	ACR|2DMG|2CDMG|1ASPD|1VULN|1BEXP	1BELT|2MDPS|39CDMG|4RCR|5ASPD|67DMG|8BEXP|aVULN
60	13622 24162	   	194.66	ACR|1BASARM|2BEXP|2AART	18BEXP|2LIT|3RCR|47AART|5ERES|6RCVC|9BASARM|aFEWX
61	13622 24161	   	194.56	ACR|1BASARM|2BEXP|2AART	18BEXP|2LIT|3RCR|47AART|5ERES|6RCVC|9BASARM|aLEGI
62	13611 23113	 * 	194.17	ACR|1BASARM|2VULN|1BASICY|1BEXP	1BEXP|2LIT|3RCR|4CGEN|5aVULN|6BASICY|7AME|8BASARM|9RPLT
63	13161 14143	   	194.06	ACR|2VULN|1BASARM|2CDMG|1BEXP	1BEXP|2LIT|38VULN|4RCR|57CDMG|6aZMB|9BASARM
64	13165 21134	   	193.94	ACR|1BASARM|1VULN|1BASICY|1CDMG|1BEXP	1BEXP|2LIT|3VULN|4RCR|5CGEN|6BASICY|7ERES|8BASARM|9FEWX|aCDMG
65	13165 23121	   	193.70	ACR|1BASARM|1VULN|2BEXP|1BASICY	1aBEXP|2LIT|3VULN|4RCR|5CGEN|6BASICY|79AME|8BASARM
66	13161 36111	 * 	193.57	ACR|2VULN|2AART|1DMG|1BEXP|1CDMG	1BEXP|2LIT|3aVULN|4RCR|5CDMG|68AART|7DMG|9DUR
67	13623 34251	   	193.35	ACR|2ASPD|1VULN|1DMG|1AART|1BEXP	1BEXP|27LIT|3RCR|4AART|5VULN|6SNIFST|89ASPD|aDMG
68	31635 16141	   	193.20	ACR|2VULN|2DMG|1ASPD|1CDMG	1BELT|27ZMB|3RCR|47DMG|5MBVNT|67VULN|7BPWR|8RPLT|9CDMG|aASPD
69	31632 66212	 * 	192.92	ACR|1BASARM|1DMG|2CDMG|1AART	1BELT|2ZMB|3RCR|4DMG|5AAC|67CDMG|8FEWX|9AART|aBASARM
70	31632 66312	   	192.92	ACR|1BASARM|1DMG|2CDMG|1AART	1BELT|2ZMB|3RCR|4DMG|5AAC|67CDMG|8DUR|9AART|aBASARM
71	13615 13141	   	192.82	ACR|1BASARM|1ASPD|2CDMG|1BEXP	1BEXP|2LIT|3RCR|4CGEN|56CDMG|7ERES|8AAC|9BASARM|aASPD
72	13611 21132	   	192.27	ACR|1BASARM|1VULN|1BASICY|1BEXP|1AAC	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aAAC
73	13641 21132	   	192.17	ACR|1BASARM|1VULN|1BASICY|1BEXP|1AAC	1BEXP|2LIT|3RCR|4TLV|5VULN|6BASICY|7ERES|8BASARM|9FEWX|aAAC
74	13161 36131	 * 	191.83	ACR|1VULN|3CDMG|2AART|1DMG|1BEXP	1BEXP|2LIT|3VULN|4RCR|59aCDMG|68AART|7DMG
75	13161 36124	   	191.80	ACR|1VULN|2BEXP|2AART|1DMG|1CDMG	1aBEXP|29LIT|3VULN|4RCR|5CDMG|68AART|7DMG
76	13161 36142	   	191.80	ACR|1VULN|2BEXP|2AART|1DMG|1CDMG	1aBEXP|2LIT|3VULN|4RCR|5CDMG|68AART|7DMG|9RMIN
77	13161 36152	   	191.80	ACR|1VULN|2BEXP|2AART|1DMG|1CDMG	1aBEXP|2LIT|3VULN|4RCR|5CDMG|68AART|7DMG|9MLV
78	13161 36162	   	191.70	ACR|1VULN|2BEXP|2AART|1DMG|1CDMG	1aBEXP|2LIT|3VULN|4RCR|5CDMG|68AART|7DMG|9TLV
79	13162 36141	   	191.49	ACR|2VULN|1BASARM|1ASPD|1BEXP|1SELL	1BEXP|26LIT|38VULN|4RCR|5RMIN|7SELL|9BASARM|aASPD
80	31621 63523	   	191.47	ACR|2VULN|1ASPD|1DMG|1CDMG|1AART	1BELT|24ZMB|3RCR|59VULN|6CDMG|7AART|8DMG|aASPD
81	13161 31161	 * 	190.98	ACR|3VULN|1ASPD|1BEXP|1AART|1CDMG	1BEXP|2LIT|38aVULN|4RCR|5CDMG|6AART|7FEWX|9ASPD
82	13161 35161	   	190.98	ACR|3VULN|1ASPD|1BEXP|1AART|1CDMG	1BEXP|2LIT|38aVULN|4RCR|5CDMG|6AART|7LHND|9ASPD
83	13261 36161	   	190.98	ACR|3VULN|1ASPD|1BEXP|1AART|1CDMG	1BEXP|2LIT|3LHND|4RCR|5CDMG|6AART|78aVULN|9ASPD
84	13164 34133	 * 	190.97	ACR|3VULN|2DMG|2BEXP	1aBEXP|269LIT|37aVULN|4RCR|5aDMG|8RCVC|aBPWR
85	31633 15531	   	190.95	ACR|2VULN|2ASPD|1DMG|1BEXP	1BELT|27ZMB|3RCR|4DMG|57LWND|67VULN|7BPWR|8BEXP|9aASPD
86	13161 33161	   	190.88	ACR|3VULN|1ASPD|1BEXP|1AART|1CDMG	1BEXP|2LIT|38aVULN|4RCR|5CDMG|6AART|7DUST|9ASPD
87	13611 24224	 * 	190.87	ACR|2DMG|1VULN|1BASICY|1BEXP|1CDMG	1BEXP|2LIT|3RCR|4CGEN|5VULN|6BASICY|78DMG|9LWND|aCDMG
88	13661 16212	 * 	190.16	ACR|3BEXP|2DMG|1CDMG|1AAC	167BEXP|2LIT|3RCR|4MDPS|58DMG|9AAC|aCDMG
89	62116 11252	   	190.13	ACR|1BASARM|2BEXP|1AART|1CDMG	1AART|2LHND|3FEWX|4RCR|5CDMG|69BEXP|7LWND|8MLV|aBASARM
90	62116 11352	   	190.13	ACR|1BASARM|2BEXP|1AART|1CDMG	1AART|2LHND|3FEWX|4RCR|5CDMG|69BEXP|7LWND|8CGEN|aBASARM
91	62116 11152	   	190.03	ACR|1BASARM|2BEXP|1AART|1CDMG	1AART|2LHND|3FEWX|4RCR|5CDMG|69BEXP|7LWND|8AME|aBASARM
92	62116 11512	   	190.03	ACR|1BASARM|2BEXP|1AART|1CDMG	1AART|2LHND|3FEWX|4RCR|5CDMG|68BEXP|7LWND|9ERES|aBASARM
93	62116 11522	   	190.03	ACR|1BASARM|2BEXP|1AART|1CDMG	1AART|2LHND|3FEWX|4RCR|5CDMG|68BEXP|7LWND|9AME|aBASARM
94	13614 33341	   	190.00	ACR|1BASARM|3BEXP|1VULN	167BEXP|28LIT|3RCR|4CGEN|5TLV|9BASARM|aVULN
95	13642 33341	   	190.00	ACR|1BASARM|3BEXP|1VULN	167BEXP|28LIT|3RCR|4TLV|5CGEN|9BASARM|aVULN
96	23335 54323	   	189.92	ACR|2ASPD|2DMG|2CDMG|1AART	1DLOT|2aZMB|3aASPD|46DMG|5RCR|7AART|8DUR|9aCDMG|aBPWR
97	13614 33141	   	189.90	ACR|1BASARM|3BEXP|1VULN	167BEXP|2LIT|3RCR|4CGEN|58TLV|9BASARM|aVULN
98	13642 33141	   	189.90	ACR|1BASARM|3BEXP|1VULN	167BEXP|2LIT|3RCR|48TLV|5CGEN|9BASARM|aVULN
99	13161 36623	   	189.62	ACR|2DMG|1VULN|2CDMG|1BEXP|1AART	1BEXP|2LIT|3VULN|4RCR|5aCDMG|6AART|79DMG|8RPLT
