0	Index      	 *	Score 	Summary	Detail	
1	43112 31173	 * 	306.35	ACR|DCR|1TLV|1VULN|2DMG|1CDMG	1DUR|2LWND|3aRCR|4TLV|5CDMG|69DMG|7VULN|8MBVNT
2	13512 16162	 * 	305.75	DCR|3VULN|2TLV|2DMG|1ASPD	19TLV|2AEFRZ|39aVULN|46DMG|5ASPD|7RCR|89LIT|9BPWR
3	13512 26321	   	305.55	DCR|3VULN|2TLV|2DMG|1ASPD	16TLV|2AEFRZ|38aVULN|49DMG|5ASPD|7RCR
4	13512 26163	 * 	301.82	DCR|3TLV|3VULN|1DMG|1ASPD	169TLV|2AEFRZ|39aVULN|4DMG|5ASPD|7RCR|89LIT|9BPWR
5	43112 31133	   	297.81	ACR|DCR|1TLV|1VULN|1DMG|2DUR|1CDMG	19DUR|2LWND|3aRCR|4TLV|5CDMG|6DMG|7VULN|8MBVNT
6	13512 16326	 * 	296.52	DCR|2TLV|2VULN|3DMG|1ASPD	1aTLV|2AEFRZ|38VULN|469DMG|5ASPD|7RCR
7	13512 26162	 * 	294.71	DCR|3TLV|2VULN|2DMG|1ASPD	169TLV|2AEFRZ|39VULN|4aDMG|5ASPD|7RCR|89LIT|9BPWR
8	43113 15224	 * 	294.15	ACR|DCR|2VULN|1TLV|2DUR	1aDUR|2aLWND|38RCR|4TLV|5LHND|6MDPS|7RPLT|9aVULN|aBPWR
9	43113 33224	   	294.15	ACR|DCR|2VULN|1TLV|2DUR	1aDUR|2aLWND|38RCR|4TLV|5LHND|6RPLT|7MDPS|9aVULN|aBPWR
10	14512 11215	 * 	291.53	DCR|3TLV|2VULN|2AART|1AEPOI	135TLV|29AART|35BPWR|45VULN|6ZMB|7ERES|8RCR|aAEPOI
11	13512 16161	   	290.72	DCR|2TLV|2VULN|2DMG|1ASPD	19TLV|2AEFRZ|39VULN|46DMG|5ASPD|7RCR|89LIT|9BPWR|aDUR
12	13512 16325	   	290.38	DCR|2VULN|1TLV|3DMG|1AEFBLL|1ASPD	1TLV|2AEFRZ|38VULN|469DMG|5ASPD|7RCR|aAEFBLL
13	43112 31143	   	288.67	ACR|DCR|1TLV|1VULN|1DMG|1CDMG	1DUR|2LWND|3aRCR|4TLV|5CDMG|6DMG|7VULN|8MBVNT|9AEWIND
14	13512 22542	   	287.97	DCR|3VULN|2TLV|1DMG|1ASPD	16TLV|2AEFRZ|38aVULN|4DMG|5ASPD|7LIT|9RCR
15	13512 26315	   	287.97	DCR|3VULN|2TLV|1DMG|1ASPD	16TLV|2AEFRZ|38aVULN|4DMG|5ASPD|7RCR|9FEWX
16	13512 26335	   	287.87	DCR|3VULN|2TLV|1DMG|1ASPD	16TLV|2AEFRZ|38aVULN|4DMG|5ASPD|7RCR|9DUST
17	13512 26161	   	286.79	DCR|3TLV|2VULN|1DMG|1ASPD	169TLV|2AEFRZ|39VULN|4DMG|5ASPD|7RCR|89LIT|9BPWR|aDUR
18	42122 23212	 * 	284.96	DCR|DCR|1TLV|1AEFBLL|1DMG|1ASPD	1DUR|2ZMB|3DLOT|4TLV|5RAT|6ASPD|7DMG|89RCR|aAEFBLL
19	14512 11232	   	284.56	DCR|3TLV|2VULN|1CDMG|1AART	135TLV|2AART|35BPWR|45VULN|6ZMB|7ERES|8RCR|9DUR|aCDMG
20	14512 11252	   	281.32	DCR|3TLV|2VULN|1DMG|1AART	135TLV|2AART|35BPWR|45VULN|6ZMB|7ERES|8RCR|9LIT|aDMG
21	11331 16441	   	281.26	DCR|3VULN|2TLV|2CDMG	1aTLV|2aMSLTOX|3RAT|4DMSP|57CDMG|69aVULN|8RCR|aBPWR
22	13512 26362	   	281.22	DCR|2TLV|2VULN|1DMG|1ASPD|1AART	16TLV|2AEFRZ|38VULN|4DMG|5ASPD|7RCR|9AART|aRAT
23	13512 16163	   	280.96	DCR|2TLV|2VULN|2DMG|1ASPD	19TLV|2AEFRZ|39VULN|46DMG|5ASPD|7RCR|89LIT|9BPWR|aAEWIND
24	13512 26323	   	280.86	DCR|2TLV|2VULN|2DMG|1ASPD	16TLV|2AEFRZ|38VULN|49DMG|5ASPD|7RCR|aBELT
25	13512 26324	   	280.86	DCR|2TLV|2VULN|2DMG|1ASPD	16TLV|2AEFRZ|38VULN|49DMG|5ASPD|7RCR|aLWND
26	13512 26326	   	280.86	DCR|2TLV|2VULN|2DMG|1ASPD	16TLV|2AEFRZ|38VULN|49DMG|5ASPD|7RCR|aBEXP
27	52512 16332	   	280.86	DCR|2TLV|2VULN|2DMG|1ASPD	1AEWIND|2AAC|38VULN|46DMG|5ASPD|7RCR|9aTLV
28	13512 26322	   	280.76	DCR|2TLV|2VULN|2DMG|1ASPD|1SELL	16TLV|2AEFRZ|38VULN|49DMG|5ASPD|7RCR|aSELL
29	13512 26325	   	280.76	DCR|2TLV|2VULN|2DMG|1ASPD	16TLV|2AEFRZ|38VULN|49DMG|5ASPD|7RCR|aDUST
