0	Index      	 *	Score 	Summary	Detail	
1	36234 31241	 * 	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1BEXP|2TLV|356VULN|4DUR|7RCR|8ERES|9MDPS|aMLV
2	36234 31242	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1BEXP|2TLV|356VULN|4DUR|7RCR|8aERES|9MDPS
3	36234 31243	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1BEXP|2TLV|356VULN|4DUR|7RCR|8ERES|9MDPS|aRPLT
4	36234 31151	 * 	395.10	DCR|4VULN|2TLV|2DMG|1DUR	1aBEXP|2aTLV|3568VULN|4DUR|7RCR|9aDMG|aBPWR
5	46214 31321	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1DUR|2ZMB|356VULN|4BEXP|7RCR|8MSE|9MDPS|aBBNT
6	46214 31322	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1DUR|2ZMB|356VULN|4BEXP|7RCR|8MSE|9MDPS|aLIT
7	46214 31323	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1DUR|2ZMB|356VULN|4BEXP|7RCR|8MSE|9MDPS|aBOSS
8	66234 31321	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1FEWX|2ZMB|356VULN|4DUR|7RCR|8MSE|9MDPS|aBBNT
9	66234 31322	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1FEWX|2ZMB|356VULN|4DUR|7RCR|8MSE|9MDPS|aLIT
10	66234 31323	   	374.83	DCR|3VULN|1MDPS|1DUR|1MSE	1FEWX|2ZMB|356VULN|4DUR|7RCR|8MSE|9MDPS|aBOSS
11	25224 31241	   	374.73	DCR|3VULN|1MDPS|1DUR	1ASPD|2BEXP|356VULN|4DUR|7RCR|8ERES|9MDPS|aMLV
12	25224 31242	   	374.73	DCR|3VULN|1MDPS|1DUR	1ASPD|2BEXP|356VULN|4DUR|7RCR|8aERES|9MDPS
13	25224 31243	   	374.73	DCR|3VULN|1MDPS|1DUR	1ASPD|2BEXP|356VULN|4DUR|7RCR|8ERES|9MDPS|aRPLT
14	25224 31321	   	374.73	DCR|3VULN|1MDPS|1DUR|1MSE	1ASPD|2BEXP|356VULN|4DUR|7RCR|8MSE|9MDPS|aBBNT
15	25224 31322	   	374.73	DCR|3VULN|1MDPS|1DUR|1MSE	1ASPD|2BEXP|356VULN|4DUR|7RCR|8MSE|9MDPS|aLIT
16	25224 31323	   	374.73	DCR|3VULN|1MDPS|1DUR|1MSE	1ASPD|2BEXP|356VULN|4DUR|7RCR|8MSE|9MDPS|aBOSS
17	25224 31324	   	374.73	DCR|3VULN|1MDPS|1DUR|1MSE	1ASPD|2BEXP|356VULN|4DUR|7RCR|8MSE|9MDPS|aERES
18	25224 31325	   	374.73	DCR|3VULN|1MDPS|2DUR|1MSE	1ASPD|2BEXP|356VULN|4aDUR|7RCR|8MSE|9MDPS
19	25224 31326	   	374.73	DCR|3VULN|1MDPS|1DUR|1MSE	1ASPD|2BEXP|356VULN|4DUR|7RCR|8MSE|9MDPS|aTBNT
20	31234 31241	   	374.73	DCR|3VULN|1MDPS|1DUR	1BEXP|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aMLV
21	31234 31242	   	374.73	DCR|3VULN|1MDPS|1DUR	1BEXP|2AME|356VULN|4DUR|7RCR|8aERES|9MDPS
22	31234 31243	   	374.73	DCR|3VULN|1MDPS|1DUR	1BEXP|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aRPLT
23	31234 31244	   	374.73	DCR|3VULN|1MDPS|1TLV|1DUR	1BEXP|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aTLV
24	31234 31245	   	374.73	DCR|3VULN|1MDPS|1DUR|1SELL	1BEXP|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aSELL
25	31234 31246	 * 	374.73	DCR|4VULN|1MDPS|1DUR	1BEXP|2AME|356aVULN|4DUR|7RCR|8ERES|9MDPS
26	61234 31241	   	374.73	DCR|3VULN|1MDPS|1DUR	1FEWX|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aMLV
27	61234 31242	   	374.73	DCR|3VULN|1MDPS|1DUR	1FEWX|2AME|356VULN|4DUR|7RCR|8aERES|9MDPS
28	61234 31243	   	374.73	DCR|3VULN|1MDPS|1DUR	1FEWX|2AME|356VULN|4DUR|7RCR|8ERES|9MDPS|aRPLT
29	55234 31133	 * 	373.88	DCR|5VULN|1TLV|1DUR	1MLV|2BEXP|3568aVULN|4DUR|7RCR|9TLV
30	31234 31133	   	373.78	DCR|5VULN|1TLV|1DUR	1BEXP|2AME|3568aVULN|4DUR|7RCR|9TLV
31	61234 31133	   	373.78	DCR|5VULN|1TLV|1DUR	1FEWX|2AME|3568aVULN|4DUR|7RCR|9TLV
