0	Index      	 *	Score 	Summary	Detail	
1	22232 34362	 * 	413.59	DCR|3VULN|1MDPS|2DUR|1TLV	1AEWIND|25DUR|3RCVC|459VULN|5BPWR|6RCR|7TLV|8ERES|aMDPS
2	22231 34362	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1AEWIND|2DUR|3RCVC|459VULN|6RCR|7TLV|8ERES|aMDPS
3	22531 34362	   	400.93	DCR|3VULN|1MDPS|1TLV|1DUR	1AEWIND|2DUR|3AEFBLL|459VULN|6RCR|7TLV|8ERES|aMDPS
4	22232 44632	   	387.58	DCR|3VULN|1MDPS|2DUR	17AEWIND|25DUR|3RCVC|457VULN|57BPWR|67MLV|8AAC|9RCR|aMDPS
5	36133 53132	   	387.58	DCR|3VULN|1MDPS|2DUR	1LHND|26RCVC|357VULN|45DUR|5BPWR|8BEXP|9RCR|aMDPS
6	22232 32342	   	387.48	DCR|3VULN|1MDPS|2DUR	1AEWIND|25DUR|3RCVC|459VULN|5BPWR|6RCR|7LWND|8BEXP|aMDPS
7	36133 34632	   	387.48	DCR|3VULN|1MDPS|2DUR	1LHND|2RCVC|357VULN|45DUR|5BPWR|6ERES|8AAC|9RCR|aMDPS
8	22231 31456	   	387.38	DCR|3VULN|1MDPS|2DUR	1AEWIND|27DUR|38RCVC|459VULN|6RCR|aMDPS
9	22232 24632	   	387.38	DCR|3VULN|1MDPS|2DUR	17AEWIND|25DUR|3RCVC|457VULN|57BPWR|67ERES|8AAC|9RCR|aMDPS
10	22232 32222	   	387.38	DCR|3VULN|1MDPS|2DUR	1AEWIND|25DUR|3RCVC|459VULN|5BPWR|6RCR|7LWND|8DUST|aMDPS
11	22231 31556	   	387.28	DCR|3VULN|1MDPS|2DUR	1AEWIND|27DUR|3RCVC|459VULN|6RCR|8AEFBLL|aMDPS
12	22532 43132	   	387.28	DCR|3VULN|1MDPS|2DUR	15AEWIND|26DUR|3AEFBLL|457VULN|5BPWR|8BEXP|9RCR|aMDPS
