0	Index      	 *	Score 	Summary	Detail	
1	24331 13336	 * 	394.79	DCR|3VULN|1MDPS|1DMG|1DUR	1TBNT|2FRZFST|3DMG|458VULN|6DUR|7ERES|9RCR|aMDPS
2	62331 13336	   	394.79	DCR|3VULN|1MDPS|1DMG|1DUR	1FRZFST|2BBNT|3DMG|458VULN|6DUR|7ERES|9RCR|aMDPS
3	63331 13336	   	394.79	DCR|3VULN|1MDPS|1DMG|1DUR	1FRZFST|2TBNT|3DMG|458VULN|6DUR|7ERES|9RCR|aMDPS
4	64323 23134	 * 	384.65	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8RCVC|9DUR|aMDPS
5	64323 23321	   	384.55	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8DUR|9MDPS|aLHND
6	64323 23322	   	384.55	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8DUR|9MDPS|aERES
7	64323 23323	   	384.55	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8DUR|9MDPS|aRAT
8	64323 23324	   	384.55	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART|1SELL	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8DUR|9MDPS|aSELL
9	64323 23326	   	384.55	DCR|2VULN|1MDPS|2CDMG|1DUR|1AART	1FRZFST|2AART|35CDMG|45VULN|5BPWR|6TBNT|7RCR|8DUR|9MDPS|aLIT
10	24331 16421	 * 	381.65	3MDPS|2VULN|1DMG|1DUR	1TBNT|2FRZFST|3DMG|45VULN|6DUR|789MDPS|aMBVNT
11	24331 16422	   	381.65	3MDPS|2VULN|1DMG|1DUR	1TBNT|2FRZFST|3DMG|45VULN|6DUR|789MDPS|aLWND
12	24331 16423	   	381.65	3MDPS|2VULN|1DMG|1DUR	1TBNT|2FRZFST|3DMG|45VULN|6DUR|789MDPS|aRMIN
13	62331 16421	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2BBNT|3DMG|45VULN|6DUR|789MDPS|aMBVNT
14	62331 16422	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2BBNT|3DMG|45VULN|6DUR|789MDPS|aLWND
15	62331 16423	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2BBNT|3DMG|45VULN|6DUR|789MDPS|aRMIN
16	63331 16421	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2TBNT|3DMG|45VULN|6DUR|789MDPS|aMBVNT
17	63331 16422	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2TBNT|3DMG|45VULN|6DUR|789MDPS|aLWND
18	63331 16423	   	381.65	3MDPS|2VULN|1DMG|1DUR	1FRZFST|2TBNT|3DMG|45VULN|6DUR|789MDPS|aRMIN
19	26161 13336	   	374.63	DCR|3VULN|1MDPS|1DUR	1TBNT|2DUR|368VULN|4ASPD|5BLAICY|7ERES|9RCR|aMDPS
