0	Index      	 *	Score 	Summary	Detail	
1	12353 43214	 * 	410.52	DCR|2MDPS|1VULN|3CDMG|1DUR	1DUR|258CDMG|3BEXP|4VULN|6RCR|7MGNSTR|9aMDPS
2	32153 43214	   	410.52	DCR|2MDPS|1VULN|3CDMG|1DUR	1BEXP|258CDMG|3DUR|4VULN|6RCR|7MGNSTR|9aMDPS
3	12315 33562	   	397.97	DCR|2MDPS|1VULN|1CDMG|2DUR	16DUR|2CDMG|3BEXP|4BELT|5VULN|7RCR|8LEGI|9aMDPS
4	32115 33562	   	397.97	DCR|2MDPS|1VULN|1CDMG|2DUR	1BEXP|2CDMG|36DUR|4BELT|5VULN|7RCR|8LEGI|9aMDPS
5	12312 63562	   	385.51	DCR|2MDPS|1VULN|1CDMG|1DUR	1DUR|2CDMG|3BEXP|45BELT|6VULN|7RCR|8LEGI|9aMDPS
6	32112 63562	   	385.51	DCR|2MDPS|1VULN|1CDMG|1DUR	1BEXP|2CDMG|3DUR|45BELT|6VULN|7RCR|8LEGI|9aMDPS
7	12262 44111	 * 	385.41	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1DUR|2CDMG|3ERES|4VULN|5ZMB|67RCR|8RAT|9MDPS|aLIT
8	12262 44112	   	385.41	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1DUR|2CDMG|3ERES|4VULN|5ZMB|67RCR|8RAT|9MDPS|aAME
9	12262 44113	   	385.41	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1DUR|2CDMG|3ERES|4VULN|5ZMB|67RCR|8RAT|9MDPS|aRCVC
10	12311 63562	   	385.41	DCR|2MDPS|1VULN|1CDMG|1DUR	1DUR|2CDMG|3BEXP|4BELT|5AEBURN|6VULN|7RCR|8LEGI|9aMDPS
11	32111 63562	   	385.41	DCR|2MDPS|1VULN|1CDMG|1DUR	1BEXP|2CDMG|3DUR|4BELT|5AEBURN|6VULN|7RCR|8LEGI|9aMDPS
