0	Index      	 *	Score 	Summary	Detail	
1	13653 53111	 * 	245.73	ACR|1BASARM|2ASPD|2DMG|1VULN|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6aASPD|8BASARM|9VULN
2	13651 53111	   	245.63	ACR|1BASARM|2ASPD|2DMG|1VULN|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6aASPD|8BASARM|9VULN
3	13652 53111	   	245.63	ACR|1BASARM|2ASPD|2DMG|1VULN|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6aASPD|8BASARM|9VULN
4	25423 13234	 * 	238.69	ACR|3ASPD|2VULN|2DMG|2BEXP	16aASPD|2LWND|3aDMG|4RCR|56BEXP|6aBPWR|7RMIN|8ERES|9aVULN
5	13653 23114	 * 	237.13	ACR|3DMG|1BASARM|2VULN|1CDMG	1aAME|2CDMG|3RCR|47aDMG|5CGEN|6RMIN|8BASARM|9aVULN|aBPWR
6	13651 23114	   	237.03	ACR|3DMG|1BASARM|2VULN|1CDMG	1aAME|2CDMG|3RCR|47aDMG|5TLV|6RMIN|8BASARM|9aVULN|aBPWR
7	13652 23114	   	237.03	ACR|3DMG|1BASARM|2VULN|1CDMG	1aAME|2CDMG|3RCR|47aDMG|5ERES|6RMIN|8BASARM|9aVULN|aBPWR
8	22422 61334	 * 	234.34	ACR|3DMG|3BEXP|2ASPD|1VULN	1aASPD|2LHND|39aDMG|4RCR|5LWND|6VULN|78aBEXP|aBPWR
9	13653 53131	   	228.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|69ASPD|8BASARM|aFEWX
10	13653 53132	   	228.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|69ASPD|8BASARM|aRMIN
11	13653 53133	   	228.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|69ASPD|8BASARM|aZMB
12	13653 23134	   	228.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6RMIN|8BASARM|9aASPD
13	13651 53131	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|69ASPD|8BASARM|aFEWX
14	13651 53132	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|69ASPD|8BASARM|aRMIN
15	13651 53133	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|69ASPD|8BASARM|aZMB
16	13652 53131	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|69ASPD|8BASARM|aFEWX
17	13652 53132	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|69ASPD|8BASARM|aRMIN
18	13652 53133	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|69ASPD|8BASARM|aZMB
19	13651 23134	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6RMIN|8BASARM|9aASPD
20	13652 23134	   	228.10	ACR|1BASARM|2ASPD|2DMG|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6RMIN|8BASARM|9aASPD
21	13653 53112	   	226.86	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6ASPD|8BASARM|9VULN|aLHND
22	13653 53113	   	226.86	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6ASPD|8BASARM|9VULN|aDUR
23	13653 23111	   	226.86	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6RMIN|8BASARM|9VULN|aASPD
24	13651 53112	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6ASPD|8BASARM|9VULN|aLHND
25	13651 53113	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6ASPD|8BASARM|9VULN|aDUR
26	13652 53112	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6ASPD|8BASARM|9VULN|aLHND
27	13652 53113	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6ASPD|8BASARM|9VULN|aDUR
28	13651 23111	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6RMIN|8BASARM|9VULN|aASPD
29	13652 23111	   	226.76	ACR|1BASARM|2DMG|1VULN|1ASPD|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6RMIN|8BASARM|9VULN|aASPD
30	13652 63111	   	226.66	ACR|1BASARM|2ASPD|1VULN|1DMG|1CDMG	1AME|2CDMG|3RCR|4DMG|56ERES|7aASPD|8BASARM|9VULN
31	13613 32114	 * 	225.16	ACR|1BASARM|3BEXP|2VULN|2CDMG	1AME|2aCDMG|3RCR|4AEFBLL|5CGEN|67aBEXP|8BASARM|9aVULN|aBPWR
32	13653 23135	   	224.26	ACR|1BASARM|2DMG|1ASPD|1BEXP|1CDMG	1AME|2CDMG|3RCR|47DMG|5CGEN|6RMIN|8BASARM|9ASPD|aBEXP
33	22422 61234	   	224.26	ACR|3DMG|2ASPD|2BEXP|1VULN	1aASPD|2LHND|39aDMG|4RCR|5LWND|6VULN|7aBEXP|8RCVC|aBPWR
34	13651 23135	   	224.16	ACR|1BASARM|2DMG|1ASPD|1BEXP|1CDMG	1AME|2CDMG|3RCR|47DMG|5TLV|6RMIN|8BASARM|9ASPD|aBEXP
35	13652 23135	   	224.16	ACR|1BASARM|2DMG|1ASPD|1BEXP|1CDMG	1AME|2CDMG|3RCR|47DMG|5ERES|6RMIN|8BASARM|9ASPD|aBEXP
36	13653 11343	 * 	223.40	ACR|1BASARM|2BEXP|1DMG|1AART|1CDMG|1AAC	1AME|2CDMG|3RCR|4DMG|5CGEN|6AART|78BEXP|9AAC|aBASARM
37	22224 25235	   	223.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1aASPD|2LHND|3ZMB|4RCR|56DMG|7BASARM|8DLOT|9CDMG
38	22224 25411	   	223.20	ACR|1BASARM|2ASPD|2DMG|1CDMG	1aASPD|2LHND|3ZMB|4RCR|56DMG|7BASARM|8TLV|9CDMG
39	25423 13134	   	222.98	ACR|3ASPD|2DMG|2BEXP|1VULN	16aASPD|2LWND|3aDMG|4RCR|56BEXP|6aBPWR|7RMIN|8VULN|9aERES
40	22334 14224	   	221.85	ACR|2VULN|2ASPD|2DMG|1CDMG|1BEXP	18ASPD|2LHND|38CGEN|4RCR|5aDMG|6BEXP|78VULN|8BPWR|9CDMG
41	22224 25212	 * 	221.26	ACR|3DMG|1BASARM|1ASPD|1AART	1ASPD|2LHND|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9AART
42	22224 25232	   	221.26	ACR|3DMG|1BASARM|1ASPD|1CDMG	1ASPD|2LHND|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9CDMG
43	25224 25212	   	221.26	ACR|3DMG|1BASARM|1ASPD|1AART	1ASPD|2LWND|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9AART
44	25224 25232	   	221.26	ACR|3DMG|1BASARM|1ASPD|1CDMG	1ASPD|2LWND|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9CDMG
45	36224 25212	   	221.26	ACR|3DMG|1BASARM|1ASPD|1AART	1LWND|2ASPD|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9AART
46	36224 25232	   	221.26	ACR|3DMG|1BASARM|1ASPD|1CDMG	1LWND|2ASPD|3ZMB|4RCR|56aDMG|7BASARM|8DLOT|9CDMG
47	22425 25212	   	221.16	ACR|3DMG|1BASARM|1ASPD|1AART	1ASPD|2LHND|36aDMG|4RCR|5AAC|7BASARM|8DLOT|9AART
48	22425 25232	   	221.16	ACR|3DMG|1BASARM|1ASPD|1CDMG	1ASPD|2LHND|36aDMG|4RCR|5AAC|7BASARM|8DLOT|9CDMG
49	25423 12324	   	220.97	ACR|2ASPD|2DMG|2BEXP|1VULN|1CDMG	16ASPD|2LWND|3aDMG|4RCR|56BEXP|6BPWR|7CDMG|8CGEN|9VULN
50	25423 11124	   	220.87	ACR|2ASPD|2DMG|2BEXP|1VULN|1CDMG	16ASPD|2LWND|3aDMG|4RCR|56BEXP|6BPWR|7ERES|8VULN|9CDMG
51	36224 21234	   	220.62	ACR|2ASPD|2DMG|2VULN|2BEXP	1LWND|2aASPD|3ZMB|4RCR|56DMG|7aBEXP|8ERES|9aVULN|aBPWR
52	23642 22442	 * 	220.31	ACR|3ASPD|2DMG|2BASICY|2CDMG	189ASPD|2aCDMG|3MDPS|4aDMG|5RCR|6aBASICY|7MBVNT|aBPWR
53	22422 12113	   	219.30	ACR|3ASPD|2DMG|2BEXP|1CDMG	16aASPD|2LHND|3aDMG|4RCR|56LWND|6aBPWR|7CDMG|8aBEXP|9BELT
54	22422 12146	   	219.30	ACR|3ASPD|2DMG|2BEXP|1CDMG	16aASPD|2LHND|3aDMG|4RCR|56LWND|6aBPWR|7CDMG|8aBEXP|9RMIN
55	22424 22113	   	219.20	ACR|3DMG|2ASPD|2BEXP|1CDMG	1aASPD|2LHND|35aDMG|4RCR|6LWND|7CDMG|8aBEXP|9BELT|aBPWR
56	22424 32113	   	219.20	ACR|3DMG|2ASPD|2BEXP|1CDMG	1aASPD|2LHND|35aDMG|4RCR|6DUR|7CDMG|8aBEXP|9BELT|aBPWR
57	36421 12113	   	219.20	ACR|3ASPD|2DMG|2BEXP|1CDMG	1aLWND|26aASPD|36DMG|4RCR|5LEGI|6aBPWR|7CDMG|8aBEXP|9BELT
58	22422 42113	   	219.20	ACR|3DMG|2ASPD|2BEXP|1CDMG	1aASPD|2LHND|36aDMG|4RCR|5LWND|7CDMG|8aBEXP|9BELT|aBPWR
59	36333 12651	 * 	219.11	ACR|3ASPD|3BEXP|3CDMG|1AART	169LWND|29aASPD|3CGEN|4RCR|56aBEXP|69aBPWR|79aCDMG|8AART
60	22423 12123	   	219.10	ACR|3ASPD|2DMG|2BEXP|1CDMG	16aASPD|2LHND|3aDMG|4RCR|56DUST|6aBPWR|7CDMG|8aBEXP|9BELT
61	22423 12146	   	219.10	ACR|3ASPD|2DMG|2BEXP|1CDMG	16aASPD|2LHND|3aDMG|4RCR|56DUST|6aBPWR|7CDMG|8aBEXP|9RMIN
62	22423 42123	   	219.10	ACR|3DMG|2ASPD|2BEXP|1CDMG	1aASPD|2LHND|36aDMG|4RCR|5DUST|7CDMG|8aBEXP|9BELT|aBPWR
63	25423 12423	   	219.10	ACR|3ASPD|2DMG|2BEXP|1CDMG	16aASPD|2LWND|3aDMG|4RCR|56BEXP|6aBPWR|7CDMG|8aDUST|9BELT
64	36133 12651	   	219.01	ACR|3ASPD|3BEXP|3CDMG|1AART	169LWND|29aASPD|3AME|4RCR|56aBEXP|69aBPWR|79aCDMG|8AART
65	13613 32134	 * 	218.93	ACR|1BASARM|2ASPD|2BEXP|1CDMG	1AME|2CDMG|3RCR|4AEFBLL|5CGEN|67BEXP|8BASARM|9aASPD
66	13623 62134	   	218.93	ACR|1BASARM|2ASPD|2BEXP|1CDMG	1AME|2CDMG|3RCR|47BEXP|5DMSP|6ERES|8BASARM|9aASPD
67	13661 32134	   	218.83	ACR|1BASARM|2ASPD|2BEXP|1CDMG	1AME|2CDMG|3RCR|45TLV|67BEXP|8BASARM|9aASPD
68	25423 12622	   	218.63	ACR|2ASPD|2BEXP|1VULN|1DMG|1CDMG|1AART	16ASPD|2LWND|3DMG|4RCR|56BEXP|6BPWR|7CDMG|8AART|9VULN|aRCVC
69	22422 61224	   	218.59	ACR|3BEXP|2ASPD|2DMG|1VULN	1aASPD|2LHND|3aDMG|4RCR|5LWND|6VULN|79aBEXP|8RCVC|aBPWR
