0	Index      	 *	Score 	Summary	Detail	
1	32325 23312	 * 	286.91	DCR|2VULN|2TLV|3ASPD|1MLV|1CDMG	13LHND|23aASPD|3aBPWR|4MLV|5CDMG|6aVULN|7DUST|8RCR|9aTLV
2	31625 21224	 * 	275.57	DCR|3MLV|2VULN|2TLV|1SELL	127LHND|39TLV|47aMLV|5SELL|67VULN|7BPWR|8RCR
3	33661 52212	 * 	273.73	ACR|DCR|2MLV|1VULN|1DMG|1AAC	14LHND|23MLV|59RCR|6VULN|7RAT|8AAC|aDMG
4	31253 21224	 * 	273.35	DCR|2VULN|2MLV|2TLV|2CDMG	127LHND|37CDMG|49TLV|5aMLV|67VULN|7BPWR|8RCR
5	56422 13312	   	272.99	ACR|DCR|2MLV|1VULN|1DMG|1ASPD	1ASPD|2ERES|3VULN|49RCR|5RAT|68MLV|7AME|aDMG
6	23225 11417	 * 	269.53	ACR|DCR|1VULN|2AAC|1TLV|1MLV	1DUST|2CGEN|3TLV|46RCR|5MBVNT|79AAC|8VULN|aMLV
7	32326 52112	 * 	269.47	DCR|2MLV|2TLV|3ASPD|1VULN	13aLHND|23aASPD|3aBPWR|48MLV|5RPLT|6RCR|7VULN|9aTLV
8	23225 11427	 * 	268.61	ACR|DCR|2TLV|1VULN|1MLV|1AAC	1DUST|2CGEN|39TLV|46RCR|5MBVNT|7AAC|8VULN|aMLV
9	56323 23362	 * 	267.07	DCR|2VULN|2DMG|1MLV|1AAC|1ASPD|1CDMG	1ASPD|2aERES|3CDMG|4AAC|5MLV|6aVULN|7DUST|8RCR|9aDMG|aBPWR
10	23625 14483	 * 	264.65	ACR|DCR|2VULN|2MLV	1aDUST|2CGEN|3aMLV|46RCR|5MBVNT|7RAT|8AEBURN|9aVULN|aBPWR
11	31625 21234	   	264.16	DCR|2VULN|2MLV|1TLV|1AAC|1SELL	127LHND|3TLV|47MLV|5SELL|67VULN|7BPWR|8RCR|9DUR|aAAC
12	32333 52112	 * 	263.59	ACR|DCR|1VULN|2ASPD|1MLV|1DMG	134LHND|23ASPD|3BPWR|59RCR|6VULN|7RAT|8MLV|aDMG
13	23225 11475	 * 	261.94	ACR|DCR|1VULN|1TLV|1DMG|1AAC|1CDMG	1DUST|2CGEN|3TLV|46RCR|5MBVNT|7AAC|8VULN|9CDMG|aDMG
14	23625 11417	 * 	261.63	ACR|DCR|2MLV|1VULN|2AAC	1DUST|2CGEN|3aMLV|46RCR|5MBVNT|79AAC|8VULN
15	23625 11422	   	261.37	ACR|DCR|1VULN|1TLV|1MLV|1AAC	1DUST|2CGEN|3MLV|46RCR|5MBVNT|7AAC|8VULN|9TLV|aRAT
16	23225 14483	 * 	260.53	ACR|DCR|2VULN|2TLV	1aDUST|2CGEN|3aTLV|46RCR|5MBVNT|7RAT|8AEBURN|9aVULN|aBPWR
17	31253 21234	   	260.19	DCR|2VULN|1TLV|1MLV|2CDMG|1AAC	127LHND|37CDMG|4TLV|5MLV|67VULN|7BPWR|8RCR|9DUR|aAAC
18	22164 13135	 * 	259.61	DCR|2VULN|2MLV|2ASPD|1CDMG	1aDUST|2AART|35ASPD|4aVULN|6CDMG|7BASARM|8aMLV|9RCR|aBPWR
19	23225 11412	   	259.58	ACR|DCR|1VULN|1TLV|2AAC|1ASPD	1DUST|2CGEN|3TLV|46RCR|5MBVNT|79AAC|8VULN|aASPD
20	23225 11422	   	258.65	ACR|DCR|2TLV|1VULN|1AAC|1ASPD	1DUST|2CGEN|39TLV|46RCR|5MBVNT|7AAC|8VULN|aASPD
21	22325 12154	   	258.20	DCR|2VULN|1TLV|2ASPD|1AAC|1CDMG	1DUST|2AART|3TLV|49ASPD|5AAC|6CDMG|7aVULN|8RCR
22	41353 33322	 * 	257.91	DCR|2VULN|2MLV|2ASPD|1DMG	1MDPS|29VULN|39ASPD|4ZMB|5RPLT|6LWND|79MLV|8RCR|9BPWR|aDMG
23	22322 24221	 * 	257.13	DCR|3VULN|1TLV|1ASPD|1CDMG	1DUST|2AART|3TLV|4ASPD|5CDMG|68aVULN|7RAT|9RCR
