0	Index      	 *	Score 	Summary	Detail	
1	21547 24154	 * 	310.89	DCR|DCR|1VULN|1TLV|1MLV|1DMG|1ASPD	1DMG|2TLV|3MBVNT|4MLV|5FEWX|6ASPD|7ERES|8VULN|9aRCR
2	24232 13435	 * 	305.81	DCR|5VULN|3DMG|3CDMG	17aDMG|2DUR|37aCDMG|4579aVULN|6BBNT|7aBPWR|8RCR
3	24232 33435	   	305.81	DCR|5VULN|3DMG|3CDMG	17aDMG|2DUR|37aCDMG|4579aVULN|6TBNT|7aBPWR|8RCR
4	21514 36254	 * 	302.28	DCR|DCR|2DMG|1VULN|1TLV|1ASPD	18DMG|2TLV|3MBVNT|4VULN|5MDPS|6ASPD|7RCVC|9aRCR
5	21514 31254	   	302.18	DCR|DCR|2DMG|1VULN|1TLV|1ASPD	18DMG|2TLV|3MBVNT|4VULN|5MDPS|6ASPD|7AEFBLL|9aRCR
6	24232 13425	 * 	299.35	DCR|3VULN|3DMG|2ASPD|2CDMG|2DUR	17aDMG|2aDUR|37CDMG|457VULN|6BBNT|7aBPWR|8RCR|9aASPD
7	24232 33425	   	299.35	DCR|3VULN|3DMG|2ASPD|2CDMG|2DUR	17aDMG|2aDUR|37CDMG|457VULN|6TBNT|7aBPWR|8RCR|9aASPD
8	21326 34126	 * 	297.58	DCR|2VULN|2TLV|2DMG|2ASPD|3CDMG	1aDMG|24TLV|34aCDMG|4aBPWR|5LIT|69ASPD|7RCR|8aVULN
9	25232 13435	   	297.50	DCR|5VULN|3DMG|3CDMG	17aDMG|2LHND|37aCDMG|4579aVULN|6BBNT|7aBPWR|8RCR
10	25232 33435	   	297.50	DCR|5VULN|3DMG|3CDMG	17aDMG|2LHND|37aCDMG|4579aVULN|6TBNT|7aBPWR|8RCR
11	12325 52231	   	291.83	DCR|DCR|1VULN|1TLV|1DMG|1ASPD	1ASPD|2RAT|3RCVC|4BELT|5TLV|6VULN|7RPLT|8aRCR|9DMG
12	24232 21415	   	288.15	DCR|4VULN|3DMG|3CDMG	18aDMG|2DUR|38aCDMG|458aVULN|6RMIN|7RCR|8aBPWR|9BBNT
13	25232 13423	 * 	286.15	DCR|3VULN|2DMG|1TLV|2CDMG|1ASPD	17DMG|2LHND|37CDMG|457VULN|6BBNT|7BPWR|8RCR|9ASPD|aTLV
14	25232 33423	   	286.15	DCR|3VULN|2DMG|1TLV|2CDMG|1ASPD	17DMG|2LHND|37CDMG|457VULN|6TBNT|7BPWR|8RCR|9ASPD|aTLV
15	21214 22622	 * 	285.74	DCR|4VULN|3DMG|1TLV	167DMG|2TLV|347aVULN|57LIT|7BPWR|8CGEN|9RCR
16	21543 17734	 * 	285.54	DCR|2MLV|2DMG|1VULN|1TLV|2CDMG|1AAC	18DMG|2TLV|3MBVNT|48MLV|58CDMG|6BBNT|7RCR|8BPWR|9VULN|aAAC
17	21543 17731	   	284.90	DCR|2MLV|2DMG|1VULN|1TLV|2CDMG|1ASPD	18DMG|2TLV|3MBVNT|48MLV|58CDMG|6BBNT|7RCR|8BPWR|9VULN|aASPD
18	32321 61435	 * 	284.73	DCR|3MLV|2VULN|3TLV	16RPLT|258TLV|38aBEXP|48aMLV|7RCR|8aBPWR|9aVULN
19	25232 13425	   	284.49	DCR|3VULN|3DMG|2ASPD|2CDMG	17aDMG|2aLHND|37CDMG|457VULN|6BBNT|7aBPWR|8RCR|9aASPD
20	25232 33425	   	284.49	DCR|3VULN|3DMG|2ASPD|2CDMG	17aDMG|2aLHND|37CDMG|457VULN|6TBNT|7aBPWR|8RCR|9aASPD
21	21543 17732	 * 	284.30	DCR|3DMG|2MLV|1VULN|1TLV|2CDMG	18aDMG|2TLV|3MBVNT|48MLV|58CDMG|6BBNT|7RCR|8BPWR|9VULN
22	15516 34333	 * 	283.49	DCR|2VULN|2MLV|1TLV|2ASPD|1CDMG	17ASPD|2LHND|37MLV|47VULN|5LEGI|6MBVNT|7BPWR|8CDMG|9TLV|aRCR
23	21326 34116	   	283.00	DCR|2VULN|2TLV|2DMG|3CDMG|1ASPD	1aDMG|24TLV|34aCDMG|4aBPWR|5LIT|6ASPD|7RCR|8aVULN|9DMSP
24	21214 22542	   	282.48	DCR|3VULN|3DMG|1TLV|1AAC	167DMG|2TLV|347VULN|57LIT|7BPWR|8BELT|9AAC|aRCR
25	21213 21343	   	281.58	DCR|2VULN|1TLV|1MLV|1DMG|1AAC|1ASPD|1CDMG	1DMG|2TLV|34VULN|5AAC|6ASPD|7MDPS|8CDMG|9MLV|aRCR
26	21554 33254	 * 	281.50	DCR|DCR|2TLV|2DMG|1ASPD	18DMG|27TLV|3MBVNT|4LWND|5MDPS|6ASPD|9aRCR
27	21574 33254	   	281.40	DCR|DCR|2TLV|2DMG|1ASPD	18DMG|27TLV|3MBVNT|4DUST|5MDPS|6ASPD|9aRCR
