0	Index      	 *	Score 	Summary	Detail	
1	12416 22612	 * 	225.72	ACR|2BASARM|3DMG|2BEXP	19aDMG|23LHND|4AAC|5RCR|6MDPS|79BASARM|89BEXP|9BPWR
2	62125 32612	   	225.48	ACR|2BASARM|3DMG|2BEXP|1SELL	19BEXP|2DUST|3RPLT|49aDMG|5RCR|6SELL|79BASARM|8MBVNT|9BPWR
3	15633 32352	 * 	211.41	ACR|2VULN|1BASARM|1DMG|1BASICY|1AART	1DMG|28AME|3AART|46VULN|5RCR|7FEWX|9BASARM|aBASICY
4	12416 22611	   	210.07	ACR|2BASARM|2DMG|2BEXP	19DMG|23LHND|4AAC|5RCR|6MDPS|79BASARM|89BEXP|9BPWR|aFEWX
5	12416 22613	   	210.07	ACR|2BASARM|2DMG|2BEXP	19DMG|23LHND|4AAC|5RCR|6MDPS|79BASARM|89BEXP|9BPWR|aLWND
6	62125 32611	   	209.82	ACR|2BASARM|2DMG|2BEXP|1SELL	19BEXP|2DUST|3RPLT|49DMG|5RCR|6SELL|79BASARM|8MBVNT|9BPWR|aFEWX
7	62125 32613	   	209.82	ACR|2BASARM|2DMG|2BEXP|1SELL	19BEXP|2DUST|3RPLT|49DMG|5RCR|6SELL|79BASARM|8MBVNT|9BPWR|aLWND
8	62125 32614	   	209.82	ACR|2BASARM|2DMG|2BEXP|1SELL	19BEXP|2DUST|3RPLT|49DMG|5RCR|6SELL|79BASARM|8MBVNT|9BPWR|aLHND
9	11432 13434	   	208.73	ACR|2BASARM|2DMG|1AART|1CDMG|1SELL	19DMG|2MDPS|3LHND|4SELL|5RCR|69FEWX|7AART|89BASARM|9BPWR|aCDMG
10	11432 13436	   	208.73	ACR|2BASARM|2DMG|1AART|1BEXP|1SELL	19DMG|2MDPS|3LHND|4SELL|5RCR|69FEWX|7AART|89BASARM|9BPWR|aBEXP
11	51125 35231	 * 	207.38	ACR|3DMG|2VULN|2BEXP|1CDMG	1aVULN|2LHND|3RPLT|49aDMG|5RCR|6ZMB|7CDMG|8aBEXP|aBPWR
12	61125 13432	   	206.33	ACR|2BASARM|2BEXP|1DMG|1AART	19BEXP|29LHND|3RPLT|4DMG|5RCR|6FEWX|7AART|89BASARM|9BPWR|aCGEN
13	61125 13431	   	206.23	ACR|2BASARM|2BEXP|1DMG|1AART	19BEXP|29LHND|3RPLT|4DMG|5RCR|6FEWX|7AART|89BASARM|9BPWR|aERES
14	61125 13433	   	206.23	ACR|2BASARM|2BEXP|1DMG|1AART	19BEXP|29LHND|3RPLT|4DMG|5RCR|6FEWX|7AART|89BASARM|9BPWR|aMULARM
15	14222 14341	 * 	203.95	DCR|3DMG|1BASARM|2ASPD|1BEXP	128DMG|3ZMB|45ASPD|6BELT|7BASARM|9BEXP|aRCR
16	12456 22312	 * 	202.81	ACR|3DMG|1BASARM|1ASPD	19aDMG|239LHND|4ASPD|5RCR|6MDPS|7BASARM|89LWND|9BPWR
17	15633 12352	   	199.91	ACR|1BASARM|1VULN|1DMG|1BASICY|1AART	1DMG|28AME|3AART|4VULN|5RCR|6RCVC|7FEWX|9BASARM|aBASICY
18	14216 31633	 * 	199.36	ACR|3DMG|2ASPD|1BEXP|1CDMG	128DMG|38ZMB|4LWND|5RCR|6DUR|78ASPD|8BPWR|9CDMG|aBEXP
19	12416 22312	   	197.23	ACR|2BASARM|3DMG	19aDMG|23LHND|4AAC|5RCR|6MDPS|79BASARM|89LWND|9BPWR
20	25116 22612	   	196.64	ACR|2BASARM|2BEXP|1DMG	1RCVC|29LHND|3AAC|4ZMB|5RCR|6MDPS|79BASARM|89BEXP|9BPWR|aDMG
21	11432 13453	   	196.43	ACR|1BASARM|1ASPD|1DMG|1AART|1BEXP|1SELL	1DMG|2MDPS|3LHND|4SELL|5RCR|6FEWX|7AART|8BASARM|9BEXP|aASPD
