0	Index      	 *	Score 	Summary	Detail	
1	32533 48354	 * 	333.64	DCR|2LIT|2MLV|3VULN|2CDMG|1ASPD	19LIT|29CDMG|35aVULN|4MBVNT|6RCR|7ASPD|89MLV|9BPWR
2	31611 43361	   	320.19	DCR|2LIT|2MLV|3VULN|1NUKE	18LIT|2ERES|389VULN|4CGEN|5FEWX|6RCR|78MLV|8BPWR|aNUKE
3	32523 23653	 * 	311.47	ACR|2LIT|4VULN|1FLTARM|1MLV|1CDMG	16LIT|2CDMG|359aVULN|4RCR|7MLV|8FLTARM
4	32523 23634	 * 	309.60	ACR|3LIT|3VULN|1FLTARM|1MLV|2DUR|1CDMG	16aLIT|2CDMG|35aVULN|4RCR|7MLV|8FLTARM|9aDUR|aBPWR
5	32523 23613	 * 	308.52	ACR|2LIT|2MLV|3VULN|1FLTARM|1CDMG	16LIT|2CDMG|35aVULN|4RCR|79MLV|8FLTARM
6	35322 25143	 * 	306.66	DCR|3LIT|2VULN|2DMG|1MLV|1CDMG	168LIT|28DMG|3CDMG|4MLV|58VULN|7MBVNT|8BPWR|9LHND|aRCR
7	35322 25163	   	306.66	DCR|3LIT|2VULN|2DMG|1MLV|1CDMG	168LIT|28DMG|3CDMG|4MLV|58VULN|7MBVNT|8BPWR|9LWND|aRCR
8	35325 35143	   	306.66	DCR|3LIT|2VULN|2DMG|1MLV|1CDMG	158LIT|28DMG|3CDMG|4MLV|68VULN|7MBVNT|8BPWR|9LHND|aRCR
9	34145 23111	 * 	306.38	ACR|3LIT|2MLV|3VULN|1DMG	12aLIT|3CANTOX|4RCR|57aVULN|6DMG|8DUST|9aMLV|aBPWR
10	32523 23615	   	305.41	ACR|2LIT|2MLV|2VULN|1FLTARM|1DMG|1CDMG	16LIT|2CDMG|35VULN|4RCR|79MLV|8FLTARM|aDMG
