0	Index      	 *	Score 	Summary	Detail	
1	43121 12673	 * 	246.19	DCR|2SPLARM|3VULN|1MDPS|2ASPD|1AART|1ZMB	17ASPD|2ZMB|37aVULN|47SPLARM|5MDPS|6MBVNT|7BPWR|8RCR|9AART
2	26123 51326	 * 	229.64	DCR|4VULN|2AART|1ASPD|1CDMG	1234VULN|5LHND|67AART|8RCR|9CDMG|aASPD
3	21141 31212	 * 	228.86	DCR|4VULN|3DMG|1AART	156aVULN|2AME|3aLIT|46aDMG|6aBPWR|7RPLT|8AART|9RCR
4	21141 35612	   	228.86	DCR|4VULN|3DMG|1AART	156aVULN|2AME|3aLIT|46aDMG|6aBPWR|7AART|8RPLT|9RCR
5	43121 12444	 * 	222.58	DCR|3SPLARM|3VULN|3ASPD|1MDPS|1ZMB|1DUR	178ASPD|2ZMB|378VULN|478SPLARM|5MDPS|6MBVNT|78BPWR|9RCR|aDUR
6	32252 41351	 * 	221.66	DCR|3VULN|2DMG|1MDPS|1AART|3DUR	1MDPS|289DUR|3DUST|459VULN|6RCR|79DMG|9BPWR|aAART
7	26122 21325	 * 	220.90	DCR|4VULN|1AART|2CDMG|1ASPD	1234VULN|5ERES|6ASPD|7AART|8RCR|9aCDMG
8	26124 11326	   	220.51	DCR|4VULN|1AART|1ASPD|1CDMG	1234VULN|5RMIN|6AME|7AART|8RCR|9CDMG|aASPD
9	26126 31532	 * 	219.88	DCR|5VULN|1AART|1DMG|1DUR	12345VULN|6DUR|7DMG|8RCR|9CGEN|aAART
10	26126 31512	   	219.78	DCR|5VULN|1AART|1DMG|1DUR	12345VULN|6DUR|7DMG|8RCR|9TLV|aAART
11	23336 22155	 * 	219.72	DCR|4VULN|3ZMB|2CDMG|1DMG	1679VULN|2RPLT|3DMG|479LWND|567ZMB|679BPWR|89CDMG|aRCR
12	43132 22152	 * 	219.43	DCR|2AART|2ASPD|3ZMB|1VULN|2CDMG	19ASPD|279ZMB|3VULN|4LHND|58AART|69CDMG|9BPWR|aRCR
13	43123 31334	 * 	218.91	ACR|3VULN|1SPLARM|2ASPD|1DMG|2DUR|1ZMB	19ASPD|2ZMB|379VULN|4SPLARM|5RCR|6BEXP|89DUR|9BPWR|aDMG
14	23632 22152	 * 	218.69	DCR|3VULN|3ASPD|2DMG	167VULN|2RPLT|3BEXP|47DMG|567ASPD|67BPWR|8MBVNT|9FEWX|aRCR
15	26123 51362	 * 	217.56	DCR|4VULN|2AART|1NUKE	1234VULN|5LHND|67AART|8RCR|9RMIN|aNUKE
16	26131 51362	   	217.56	DCR|4VULN|2AART|1NUKE	1235VULN|4LWND|67AART|8RCR|9RMIN|aNUKE
17	43121 12628	   	216.48	DCR|2SPLARM|2VULN|1MDPS|2ASPD|1AART|1ZMB|1DUR	17ASPD|2ZMB|37VULN|47SPLARM|5MDPS|6MBVNT|7BPWR|8RCR|9DUR|aAART
18	43334 32152	 * 	216.21	DCR|2VULN|2ASPD|3ZMB|1AART|1CDMG	19ASPD|279ZMB|3CDMG|4DUST|59VULN|6AART|8DMSP|9BPWR|aRCR
