0	Index      	 *	Score 	Summary	Detail	
1	26223 48184	 * 	453.74	DCR|3VULN|1MDPS|2CDMG|2DUR|1TLV	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9TLV|aMDPS
2	26223 48424	   	441.09	DCR|3VULN|1MDPS|2CDMG|1TLV	1MBVNT|249VULN|34CDMG|4BPWR|5ZMB|6DUR|7RCR|8TLV|aMDPS
3	26223 48111	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aLIT
4	26223 48112	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aCGEN
5	26223 48113	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aDUST
6	26223 48114	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aRPLT
7	26223 48115	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR|1DMG	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aDMG
8	26223 48116	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aFEWX
9	26223 48117	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aAART
10	26223 48118	   	427.44	DCR|3VULN|1MDPS|2CDMG|2DUR	1MBVNT|248VULN|34CDMG|48BPWR|58ZMB|68DUR|7RCR|9MDPS|aLWND
