0	Index      	 *	Score 	Summary	Detail	
1	51361 25322	 * 	385.51	DCR|2MDPS|1VULN|1CDMG|1DUR	1CGEN|2VULN|3ZMB|4LSRHEA|5DUR|6RCR|7CDMG|8RAT|9aMDPS
2	21337 12268	 * 	374.64	ACR|3VULN|1MDPS|2CDMG|1DUR|1SELL	1MBVNT|2RCR|3LIT|46CDMG|569VULN|6BPWR|7DUR|8SELL|aMDPS
3	21384 48437	 * 	373.95	ACR|4VULN|1MDPS|1DUR	1MBVNT|2RCR|3LIT|4678VULN|5RAT|9DUR|aMDPS
4	26126 33742	   	371.56	DCR|2MDPS|1VULN|1DUR|1AART	1MBVNT|2AEFRZ|3AART|4BELT|5VULN|6RCR|7DUR|8aMDPS|9ASPD
5	56144 41623	 * 	371.00	DCR|2VULN|1MDPS|1CDMG|2DUR	1CGEN|25DUR|3MBVNT|45VULN|5BPWR|6RAT|7MSLFST|8CDMG|9RCR|aMDPS
6	56144 44623	   	371.00	DCR|2VULN|1MDPS|1CDMG|2DUR	1CGEN|25DUR|3MBVNT|45VULN|5BPWR|6RAT|7FLTHEA|8CDMG|9RCR|aMDPS
7	21527 22271	 * 	361.03	ACR|3VULN|1MDPS|2DUR|1AART	1MBVNT|2RCR|37DUR|4AART|5NUKE|678VULN|7BPWR|9FRZARM|aMDPS
8	24423 12866	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	1MBVNT|2CGEN|3CDMG|4NUKE|5SNIFST|6RCR|79VULN|8DUR|aMDPS
9	24427 28326	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	1MBVNT|2CGEN|3CDMG|4NUKE|57VULN|6DUR|8LSRICY|9RCR|aMDPS
10	16144 62415	 * 	358.21	4VULN|1MDPS|3DUR|1DMG	18ERES|256DUR|3MBVNT|4568VULN|568BPWR|78MLV|9DMG|aMDPS
11	36144 66222	 * 	355.84	DCR|3VULN|3TLV|1CDMG|1DUR	1DUST|256TLV|3MBVNT|456VULN|56BPWR|7BOSS|8RCR|9CDMG|aDUR
