0	Index      	 *	Score 	Summary	Detail	
1	32214 14621	 * 	404.48	DCR|2MDPS|1VULN|1TLV|1DMG|1DUR	1VULN|2TLV|3LIT|4DUR|5DMG|6RCR|7ZMB|8RPLT|9aMDPS
2	31323 56112	   	384.32	DCR|2MDPS|1VULN|1TLV|1DUR	1VULN|2RAT|3TLV|4DUR|5MLV|6RCR|7ERES|8LHND|9aMDPS
3	32123 56112	   	384.32	DCR|2MDPS|1VULN|1TLV|1DUR	1VULN|2TLV|3RAT|4DUR|5MLV|6RCR|7ERES|8LHND|9aMDPS
4	32222 14621	   	384.32	DCR|2MDPS|1VULN|1TLV|1DUR	1VULN|2TLV|3LIT|4NUKE|5DUR|6RCR|7ZMB|8RPLT|9aMDPS
5	36263 61112	 * 	382.64	DCR|2VULN|1MDPS|3DUR|1CDMG	15VULN|2BEXP|3FEWX|456DUR|5BPWR|7LHND|8RCR|9CDMG|aMDPS
6	36115 12352	 * 	381.87	DCR|2MDPS|3VULN|1TLV|1DUR	136VULN|2BEXP|4RAT|5aMDPS|7DUR|8RCR|9TLV
7	33214 14621	   	378.18	DCR|2MDPS|1VULN|1DMG|1DUR	1VULN|2ERES|3LIT|4DUR|5DMG|6RCR|7ZMB|8RPLT|9aMDPS
8	32214 12263	   	377.51	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	19VULN|2TLV|3LIT|4DUR|5DMG|6RCR|7RPLT|8LHND|aMDPS
9	32214 12463	   	377.51	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	19VULN|2TLV|3LIT|4DUR|5DMG|6RCR|7RPLT|8FEWX|aMDPS
10	32214 12563	   	377.51	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	18VULN|2TLV|3LIT|4DUR|5DMG|6RCR|7RPLT|9BEXP|aMDPS
