0	Index      	 *	Score 	Summary	Detail	
1	16213 16422	 * 	210.35	DCR|3VULN|2AART|2DMG|2DUR|1ZMB	15aVULN|2aDUR|34AART|6LWND|7ZMB|8aDMG|9RCR|aBPWR
2	15213 16422	   	198.12	DCR|3VULN|2AART|2DMG|1ZMB	15aVULN|2aFEWX|34AART|6LWND|7ZMB|8aDMG|9RCR|aBPWR
3	52216 32315	 * 	195.85	ACR|4VULN|2AART|1DMG	1RCR|2LWND|34AART|5789VULN|6RCVC|aDMG
4	16212 36422	   	194.70	DCR|2AART|2DMG|2VULN|2DUR|1ZMB	1aVULN|2aDUR|34AART|5LWND|6RCVC|7ZMB|8aDMG|9RCR|aBPWR
5	16212 43422	   	194.70	DCR|2AART|2DMG|2VULN|2DUR|1ZMB	1aVULN|2aDUR|34AART|5LWND|6ZMB|7RCVC|8aDMG|9RCR|aBPWR
6	14513 13273	 * 	194.56	DCR|4VULN|2DMG|2CDMG|2DUR	126aVULN|3aDMG|4BEXP|56DUR|6aBPWR|7MBVNT|8aCDMG|9RCR
7	56131 12411	 * 	189.67	ACR|3DMG|2AART|3ZMB	1RCR|269ZMB|3LWND|45AART|79BEXP|89aDMG|9BPWR
8	56231 12411	   	189.67	ACR|3DMG|2AART|3ZMB	1RCR|269ZMB|3LHND|45AART|79BEXP|89aDMG|9BPWR
9	55233 61112	 * 	189.47	ACR|3DMG|1AART|1VULN|2DUR|1ASPD	1RCR|2LIT|3AART|47DUR|5ASPD|6VULN|89aDMG
10	55251 31112	   	189.47	ACR|3DMG|1AART|1VULN|2DUR|1ASPD	1RCR|2LIT|3AART|4ASPD|5VULN|67DUR|89aDMG
11	13426 21115	   	187.00	DCR|2VULN|2DMG|1AART|1CDMG|2DUR	1aVULN|2CDMG|3aDUR|4DUST|5AART|6BELT|7LHND|8RCR|9aDMG|aBPWR
12	33315 26311	 * 	186.68	DCR|3DMG|1AART|1VULN|2CDMG|1DUR	1LHND|26CDMG|356DMG|4AART|6BPWR|7DUR|8RCR|9LIT|aVULN
13	11151 53422	 * 	186.50	DCR|2VULN|2DMG|1AART|2ZMB|2DUR	1aVULN|2aZMB|3LWND|4AART|56DUR|7RCVC|8aDMG|9RCR|aBPWR
14	14531 26222	   	185.81	DCR|3VULN|2AART|2DMG	12aVULN|3aDMG|4RMIN|56AART|7MBVNT|8aLWND|9RCR|aBPWR
15	56135 13111	   	185.74	ACR|3VULN|2AART|1FLTHEA|1ZMB	1RCR|2ZMB|3LWND|48AART|5RPLT|6FLTHEA|79aVULN
16	56235 13111	   	185.74	ACR|3VULN|2AART|1FLTHEA|1ZMB	1RCR|2ZMB|3LHND|48AART|5RPLT|6FLTHEA|79aVULN
17	55232 61212	 * 	184.47	ACR|2VULN|2DMG|1AART|2DUR	1RCR|2LIT|3AART|47DUR|5RMIN|68VULN|9aDMG
18	55241 31212	   	184.47	ACR|2VULN|2DMG|1AART|2DUR	1RCR|2LIT|3AART|4MLV|58VULN|67DUR|9aDMG
19	33315 26261	   	184.28	DCR|3DMG|1AART|1VULN|2CDMG|1DUR	1LHND|26CDMG|356DMG|4AART|6BPWR|7DUR|8LIT|9RCR|aVULN
20	33315 26362	 * 	184.11	DCR|3DMG|2AART|3CDMG|1DUR	1LHND|269CDMG|356DMG|4aAART|6BPWR|7DUR|8RCR
21	52216 43341	 * 	183.93	ACR|2AART|2DMG|1VULN|1ZMB|1DUR	1RCR|2LWND|34AART|5VULN|6ZMB|7DUR|8MBVNT|9aDMG
22	56131 63341	   	183.33	ACR|2AART|2DMG|1VULN|1ZMB|1DUR	1RCR|2ZMB|3LWND|45AART|6VULN|7DUR|8MBVNT|9aDMG
23	51354 23232	 * 	182.95	ACR|3VULN|1AART|3ASPD|3DUR	1RCR|27aDUR|3LWND|47aASPD|58RMIN|67aVULN|7aBPWR|9AART
24	52216 32312	   	182.72	ACR|4VULN|2AART|1ASPD	1RCR|2LWND|34AART|5789VULN|6RCVC|aASPD
25	52216 32314	   	182.72	ACR|4VULN|2AART|1DUR	1RCR|2LWND|34AART|5789VULN|6RCVC|aDUR
26	65315 12211	   	182.67	DCR|3DMG|1AART|1VULN|1CDMG|1DUR	1DUR|2CDMG|358DMG|4AART|6LHND|7RCR|9LIT|aVULN
27	65315 32211	   	182.67	DCR|3DMG|1AART|1VULN|1CDMG|1DUR	1DUR|2CDMG|358DMG|4AART|6BEXP|7RCR|9LIT|aVULN
28	55523 21212	   	182.57	ACR|2VULN|2DMG|1AART|2DUR	1RCR|2LIT|3TLV|47DUR|58VULN|6AART|9aDMG
29	56235 22312	 * 	182.53	ACR|2VULN|3ZMB|1AART|2CDMG	1RCR|28aZMB|37LHND|4AART|5RPLT|6aVULN|9aCDMG|aBPWR
30	55232 61112	   	182.53	ACR|3DMG|1AART|1VULN|2DUR	1RCR|2LIT|3AART|47DUR|5RMIN|6VULN|89aDMG
31	55241 31112	   	182.53	ACR|3DMG|1AART|1VULN|2DUR	1RCR|2LIT|3AART|4MLV|5VULN|67DUR|89aDMG
32	15212 36422	   	182.46	DCR|2AART|2DMG|2VULN|1ZMB	1aVULN|2aFEWX|34AART|5LWND|6RCVC|7ZMB|8aDMG|9RCR|aBPWR
33	15212 42422	   	182.46	DCR|2AART|2DMG|2VULN|1ZMB	1aVULN|27aFEWX|34AART|5LWND|6ZMB|8aDMG|9RCR|aBPWR
34	16213 24151	 * 	182.37	DCR|4VULN|3AART|2DUR	159aVULN|29DUR|346AART|7RPLT|8RCR|9BPWR
35	33315 22653	   	182.13	DCR|3DMG|2AART|2CDMG|1ZMB	1LHND|26CDMG|356DMG|4aAART|6BPWR|7ZMB|8RCR|9DMSP
36	52216 32215	   	181.75	ACR|3VULN|2AART|1DMG	1RCR|28LWND|34AART|579VULN|6RCVC|aDMG
37	52216 32322	   	181.75	ACR|3VULN|2AART|1DMG	1RCR|2LWND|34AART|578VULN|6RCVC|9LIT|aDMG
38	11132 33156	 * 	181.48	DCR|3VULN|3ZMB|3CDMG|1DUR|1ASPD	179VULN|279ZMB|3LWND|4DUR|579CDMG|6RPLT|79BPWR|8RCR|aASPD
39	56131 12412	   	180.96	ACR|2AART|2DMG|3ZMB|1ASPD	1RCR|269ZMB|3LWND|45AART|79BEXP|89DMG|9BPWR|aASPD
40	56231 12412	   	180.96	ACR|2AART|2DMG|3ZMB|1ASPD	1RCR|269ZMB|3LHND|45AART|79BEXP|89DMG|9BPWR|aASPD
