0	Index      	 *	Score 	Summary	Detail	
1	23231 34613	 * 	393.42	DCR|2MDPS|3VULN|2DMG|1DUR	145VULN|2aMDPS|34DMG|4BPWR|6FEWX|7DUR|8RCR|9RAT
2	23231 54613	   	393.32	DCR|2MDPS|3VULN|2DMG|1DUR	145VULN|2aMDPS|34DMG|4BPWR|6LEGI|7DUR|8RCR|9RAT
3	11132 25463	   	377.93	DCR|2MDPS|1VULN|1DMG|1DUR|1SELL	1BEXP|2DLOT|3LHND|4VULN|5DUR|6SELL|7DMG|8RCR|9aMDPS
4	23232 24613	   	375.73	DCR|2MDPS|2VULN|2DMG|1TLV|1DUR	14VULN|2aMDPS|34DMG|4BPWR|5ERES|6TLV|7DUR|8RCR|9RAT
5	21532 13526	   	374.83	DCR|3VULN|1MDPS|1DUR	148VULN|2DLOT|3DUST|5MLV|6DUR|7RCR|9CGEN|aMDPS
6	21531 33526	   	374.73	DCR|3VULN|1MDPS|1DUR	148VULN|2DLOT|3DUST|5DUR|6CGEN|7RCR|9ERES|aMDPS
7	21211 85322	   	374.59	DCR|3VULN|1MDPS|1DUR|1SELL	156VULN|2DLOT|3SELL|4MBVNT|7RPLT|8DUR|9RCR|aMDPS
8	21613 25325	 * 	371.68	ACR|2MDPS|2VULN|1DUR	17VULN|2DLOT|3RCR|4DUR|57ZMB|67SPLREG|7BPWR|8aMDPS|9BBNT
9	21263 14136	 * 	370.95	DCR|2VULN|1MDPS|2CDMG|1DUR|1SELL	18VULN|2DLOT|3SELL|48CDMG|5RPLT|6RCR|78CGEN|8BPWR|9DUR|aMDPS
10	23236 23334	 * 	369.59	DCR|3VULN|1MDPS|3DMG|1CDMG|1DUR|1AART	145VULN|2MDPS|345DMG|45BPWR|6DUR|7AART|8RPLT|9CDMG|aRCR
11	23231 22351	 * 	364.35	DCR|4VULN|1MDPS|2DMG|2DUR	145aVULN|2MDPS|34DMG|4aBPWR|6NUKE|7aRAT|8RCR|9aDUR
