0	Index      	 *	Score 	Summary	Detail	
1	22621 46113	 * 	419.10	DCR|3VULN|1MDPS|3DUR|1DMG	138DUR|235VULN|3BPWR|4CGEN|6DMG|7RCR|9FEWX|aMDPS
2	22651 36113	   	419.10	DCR|3VULN|1MDPS|3DUR|1DMG	138DUR|235VULN|3BPWR|4DMG|6MLV|7RCR|9FEWX|aMDPS
3	22651 36133	   	419.00	DCR|3VULN|1MDPS|3DUR|1DMG	138DUR|235VULN|3BPWR|4DMG|6MLV|7RCR|9BLASTR|aMDPS
4	22652 12511	 * 	403.61	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8BEXP|9MDPS|aRPLT
5	22652 12512	   	403.61	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8aBEXP|9MDPS
6	22652 12513	   	403.61	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8BEXP|9MDPS|aDUST
7	22652 12311	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aRPLT
8	22652 12312	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aBEXP
9	22652 12313	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aBBNT
10	22652 12314	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aAME
11	22652 12315	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aVENFST
12	22652 12316	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|57CDMG|6RCR|8AETHUN|9MDPS|aLWND
13	22652 13411	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|58CDMG|6RCR|7MBVNT|9MDPS|aZMB
14	22652 13412	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|58CDMG|6RCR|7MBVNT|9MDPS|aBEXP
15	22652 13413	   	403.51	DCR|2VULN|1MDPS|2CDMG|2DUR|1DMG	13DUR|23VULN|3BPWR|4DMG|58CDMG|6RCR|7MBVNT|9MDPS|aBBNT
16	22652 13414	 * 	403.51	DCR|2VULN|1MDPS|3CDMG|3DUR|2DMG	13aDUR|23VULN|3aBPWR|4aDMG|58aCDMG|6RCR|7MBVNT|9MDPS
