0	Index      	 *	Score 	Summary	Detail	
1	61114 41551	 * 	318.88	DCR|3LIT|3VULN|3DMG|2CDMG	1BELT|289VULN|3MBVNT|45CDMG|689LIT|789DMG|89BPWR|aRCR
2	42212 41623	 * 	318.43	DCR|2LIT|2MLV|3VULN|1CDMG	18LIT|2CGEN|38aVULN|4ZMB|5CDMG|68MLV|7RCR|8BPWR|9BEXP
3	42212 41633	   	318.43	DCR|2LIT|2MLV|3VULN|1CDMG	18LIT|2CGEN|38aVULN|4ZMB|5CDMG|68MLV|7RCR|8BPWR|9LWND
4	42212 41622	   	315.32	DCR|2LIT|2MLV|2VULN|1DMG|1CDMG	18LIT|2CGEN|38VULN|4ZMB|5CDMG|68MLV|7RCR|8BPWR|9BEXP|aDMG
5	42115 11623	 * 	305.46	DCR|2LIT|3VULN|1MLV|2ASPD|1CDMG	18LIT|2CGEN|38ASPD|4CDMG|5MLV|68aVULN|7RCR|8BPWR|9BEXP
6	42115 11633	   	305.46	DCR|2LIT|3VULN|1MLV|2ASPD|1CDMG	18LIT|2CGEN|38ASPD|4CDMG|5MLV|68aVULN|7RCR|8BPWR|9LWND
7	42115 11622	   	303.38	DCR|2LIT|2VULN|1MLV|2ASPD|1DMG|1CDMG	18LIT|2CGEN|38ASPD|4CDMG|5MLV|68VULN|7RCR|8BPWR|9BEXP|aDMG
8	42132 41623	 * 	300.82	DCR|2LIT|2MLV|2VULN|2ASPD|1CDMG	18LIT|2CGEN|38ASPD|4aVULN|5CDMG|68MLV|7RCR|8BPWR|9BEXP
9	42132 41633	   	300.82	DCR|2LIT|2MLV|2VULN|2ASPD|1CDMG	18LIT|2CGEN|38ASPD|4aVULN|5CDMG|68MLV|7RCR|8BPWR|9LWND
10	23231 51244	 * 	300.25	DCR|3VULN|1LIT|2DMG|1MLV|2CDMG	1DUR|26CDMG|3LIT|48DMG|569VULN|6BPWR|7RCR|aMLV
11	42212 41613	   	298.82	DCR|2LIT|2MLV|2VULN|1CDMG|1ASPD	18LIT|2CGEN|38VULN|4ZMB|5CDMG|68MLV|7RCR|8BPWR|9RPLT|aASPD
12	42115 11613	 * 	294.77	DCR|2LIT|2VULN|3ASPD|1MLV|1CDMG	18LIT|2CGEN|38aASPD|4CDMG|5MLV|68VULN|7RCR|8BPWR|9RPLT
13	43232 41334	   	294.77	DCR|2LIT|2VULN|3ASPD|1MLV|1CDMG	1aLIT|2LHND|3RCVC|4aVULN|5CDMG|6MLV|7RCR|89aASPD|aBPWR
14	23215 11254	 * 	294.67	DCR|2LIT|2VULN|2DMG|1MLV|2DUR|1CDMG	1aDUR|2CDMG|3aLIT|4DMSP|5MLV|69VULN|7RCR|8aDMG|aBPWR
15	23231 51235	 * 	294.36	DCR|3VULN|1LIT|2DMG|3CDMG|1NUKE|2DUR	19DUR|269CDMG|3LIT|48DMG|569VULN|69BPWR|7RCR|aNUKE
16	23231 51236	 * 	293.46	DCR|4VULN|1LIT|2DMG|3CDMG|2DUR	19DUR|269CDMG|3LIT|48DMG|569aVULN|69BPWR|7RCR
17	23234 41231	 * 	291.68	DCR|2LIT|2MLV|2DMG|1VULN|2DUR|1CDMG	19DUR|2CDMG|39LIT|48DMG|5TLV|69MLV|7RCR|9BPWR|aVULN
18	42132 41622	   	291.61	DCR|2LIT|2MLV|1VULN|2ASPD|1DMG|1CDMG	18LIT|2CGEN|38ASPD|4VULN|5CDMG|68MLV|7RCR|8BPWR|9BEXP|aDMG
19	33136 25143	 * 	291.44	DCR|2MLV|1LIT|2VULN|3DMG|2DUR	1NUKE|257DMG|39MLV|47DUR|67VULN|7BPWR|8LIT|aRCR
20	23231 51243	   	291.03	DCR|2LIT|3VULN|2DMG|2CDMG	1DUR|26CDMG|3aLIT|48DMG|569VULN|6BPWR|7RCR
21	23231 51234	 * 	289.95	DCR|3VULN|1LIT|3DMG|3CDMG|2DUR	19DUR|269CDMG|3LIT|48aDMG|569VULN|69BPWR|7RCR
