0	Index      	 *	Score 	Summary	Detail	
1	11655 32312	 * 	231.33	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP|1AART	19RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7DMG|8ASPD|aAART
2	11332 36313	 * 	231.12	ACR|3VULN|3BEXP|2ASPD|1AART	1RMIN|2RCR|3AART|4LEGI|59aVULN|679BEXP|89ASPD|9BPWR
3	11343 32436	 * 	229.10	ACR|2VULN|2DMG|2BEXP|1ASPD|1AART	17RMIN|2RCR|3AART|49DMG|5RPLT|69VULN|89BEXP|9BPWR|aASPD
4	11655 32223	 * 	228.86	ACR|1BASARM|2DMG|1VULN|1BEXP|1AART	1RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7aDMG|8DUR|9AART
5	11311 12333	   	227.92	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP|1AART	1RMIN|2RCR|3AART|4DUST|5CGEN|6ASPD|7DMG|8BASARM|9VULN|aBEXP
6	11313 12333	   	227.82	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP|1AART	1RMIN|2RCR|3AART|4DUST|5ERES|6ASPD|7DMG|8BASARM|9VULN|aBEXP
7	11311 12321	 * 	223.91	ACR|1BASARM|2DMG|1ASPD|1AART|1AAC	1RMIN|2RCR|3AART|4DUST|5CGEN|6ASPD|7aDMG|8BASARM|9AAC
8	11313 12321	   	223.81	ACR|1BASARM|2DMG|1ASPD|1AART|1AAC	1RMIN|2RCR|3AART|4DUST|5ERES|6ASPD|7aDMG|8BASARM|9AAC
9	11655 32112	 * 	223.51	ACR|2VULN|1BASARM|1DMG|1BEXP|1AART	1RMIN|2RCR|3RCVC|4BEXP|58VULN|6BASARM|7DMG|9ZMB|aAART
10	11655 32212	 * 	223.51	ACR|1BASARM|2BEXP|1VULN|1DMG|1CDMG	1RMIN|2RCR|3RCVC|4aBEXP|5VULN|6BASARM|7DMG|8DUR|9CDMG
11	11655 32323	   	223.29	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP|1AAC	1RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7DMG|8ASPD|9DUST|aAAC
12	11344 42132	   	222.84	ACR|1BASARM|2DMG|1CDMG|1BEXP|1AART	1RMIN|2RCR|3AART|47DMG|5ERES|6BEXP|8LIT|9CDMG|aBASARM
13	11346 42132	   	222.84	ACR|1BASARM|2DMG|1AART|1BEXP|1CDMG	1RMIN|2RCR|3AART|47DMG|5TLV|6BEXP|8LIT|9CDMG|aBASARM
14	11343 23333	   	221.61	ACR|1BASARM|1VULN|1DMG|1BEXP|1AART|1CDMG	1RMIN|2RCR|3AART|4DMG|5RPLT|6MLV|7CDMG|8BASARM|9VULN|aBEXP
15	11343 53333	   	221.51	ACR|1BASARM|1VULN|1DMG|1BEXP|1AART|1CDMG	1RMIN|2RCR|3AART|4DMG|5RPLT|6AME|7CDMG|8BASARM|9VULN|aBEXP
16	11625 32411	 * 	220.08	ACR|1BASARM|2DMG|1VULN|1ASPD|1SELL	1RMIN|2RCR|3RCVC|4LWND|5VULN|6BASARM|7aDMG|8SELL|9ASPD
17	11311 12322	   	219.98	ACR|1BASARM|1ASPD|1DMG|1BEXP|1AART|1AAC	1RMIN|2RCR|3AART|4DUST|5CGEN|6ASPD|7DMG|8BASARM|9AAC|aBEXP
18	11311 12323	   	219.98	ACR|1BASARM|1ASPD|1DMG|1CDMG|1AART|1AAC	1RMIN|2RCR|3AART|4DUST|5CGEN|6ASPD|7DMG|8BASARM|9AAC|aCDMG
19	11313 12322	   	219.88	ACR|1BASARM|1ASPD|1DMG|1AART|1BEXP|1AAC	1RMIN|2RCR|3AART|4DUST|5ERES|6ASPD|7DMG|8BASARM|9AAC|aBEXP
20	11313 12323	   	219.88	ACR|1BASARM|1ASPD|1DMG|1AART|1CDMG|1AAC	1RMIN|2RCR|3AART|4DUST|5ERES|6ASPD|7DMG|8BASARM|9AAC|aCDMG
21	11332 36311	   	217.89	ACR|2VULN|3BEXP|2ASPD|1AART	1aRMIN|2RCR|3AART|4LEGI|59VULN|679BEXP|89ASPD|9BPWR
22	11332 36314	   	217.89	ACR|2VULN|3BEXP|2ASPD|1AART	1RMIN|2RCR|3AART|4LEGI|59VULN|679BEXP|89ASPD|9BPWR|aLWND
23	11332 36315	   	217.89	ACR|2VULN|3BEXP|2ASPD|1AART	1RMIN|2RCR|3AART|4LEGI|59VULN|679BEXP|89ASPD|9BPWR|aLHND
24	11332 36316	   	217.89	ACR|2VULN|3BEXP|2ASPD|1AART	1RMIN|2RCR|3AART|4LEGI|59VULN|679BEXP|89ASPD|9BPWR|aDUR
25	11625 32312	   	217.68	ACR|1BASARM|1VULN|1ASPD|1DMG|1AART	19RMIN|2RCR|3RCVC|4LWND|5VULN|6BASARM|7DMG|8ASPD|aAART
26	11343 23321	   	217.60	ACR|1BASARM|2DMG|1AART|1CDMG|1AAC	1RMIN|2RCR|3AART|4aDMG|5RPLT|6MLV|7CDMG|8BASARM|9AAC
27	11343 53321	   	217.50	ACR|1BASARM|2DMG|1AART|1CDMG|1AAC	1RMIN|2RCR|3AART|4aDMG|5RPLT|6AME|7CDMG|8BASARM|9AAC
28	11354 42321	   	217.50	ACR|1BASARM|2DMG|1AART|1BEXP|1AAC	1RMIN|2RCR|3AART|4ZMB|5ERES|6BEXP|7aDMG|8BASARM|9AAC
29	11356 42321	   	217.50	ACR|1BASARM|2DMG|1BEXP|1AART|1AAC	1RMIN|2RCR|3AART|4ZMB|5TLV|6BEXP|7aDMG|8BASARM|9AAC
30	11413 42431	 * 	217.01	ACR|1BASARM|2ASPD|1VULN|1DMG	1RMIN|2RCR|3LHND|4DUR|5DMG|6aASPD|7VULN|8CGEN|9BASARM
31	11132 45531	   	216.91	ACR|1BASARM|2ASPD|1VULN|1DMG	1RMIN|2RCR|3TLV|4LHND|5DUR|6aASPD|7DMG|8VULN|9BASARM
32	11413 42131	   	216.91	ACR|1BASARM|2ASPD|1VULN|1DMG	1RMIN|2RCR|3LHND|4DUR|5DMG|6aASPD|7VULN|8ERES|9BASARM
33	11655 32132	 * 	215.55	ACR|3VULN|1BASARM|1DMG|1BEXP	1RMIN|2RCR|3RCVC|4BEXP|58aVULN|6BASARM|7DMG|9LIT
34	11313 12356	   	215.41	ACR|1BASARM|2ASPD|1DMG|1AART	1RMIN|2RCR|3AART|49DUST|5ERES|6aASPD|7DMG|8BASARM
35	11665 32223	   	215.21	ACR|1BASARM|2DMG|1VULN|1AART	1RMIN|2RCR|3RCVC|4FEWX|5VULN|6BASARM|7aDMG|8DUR|9AART
36	11655 32311	   	215.08	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP	19RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7DMG|8ASPD|aFEWX
37	11655 32313	   	215.08	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP	19RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7DMG|8ASPD|aDUR
38	11655 32331	   	215.08	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP	1RMIN|2RCR|3RCVC|4BEXP|5VULN|6BASARM|7DMG|8ASPD|9LIT|aDUR
39	11625 32326	   	214.98	ACR|1BASARM|1VULN|1ASPD|1DMG|1BEXP	1RMIN|2RCR|3RCVC|4LWND|5VULN|6BASARM|7DMG|8ASPD|9DUST|aBEXP
