0	Index      	 *	Score 	Summary	Detail	
1	61411 12151	 * 	415.37	ACR|2MDPS|3VULN|1DUR	1RCR|2DUR|356VULN|4BASICY|79MDPS|8LIT|aLWND
2	61411 12152	   	415.37	ACR|2MDPS|3VULN|1DUR	1RCR|2DUR|356VULN|4BASICY|79MDPS|8LIT|aCGEN
3	61411 12153	   	415.37	ACR|2MDPS|3VULN|1DUR	1RCR|2DUR|356VULN|4BASICY|79MDPS|8LIT|aBEXP
4	24526 23313	 * 	414.89	DCR|3VULN|1MDPS|1CDMG|2DUR	129VULN|3BELT|4LWND|58DUR|6RCR|7CDMG|aMDPS
5	21662 23513	   	402.43	DCR|3VULN|1MDPS|1CDMG|1DUR	189VULN|2DUR|3MLV|4CGEN|5BELT|6RCR|7CDMG|aMDPS
6	21262 23513	   	402.33	DCR|3VULN|1MDPS|1CDMG|1DUR	189VULN|2DUR|3ERES|4CGEN|5BELT|6RCR|7CDMG|aMDPS
7	21426 12422	 * 	391.86	4VULN|1MDPS|2DMG|1CDMG|2DUR	1689VULN|28DUR|3CDMG|47DMG|58MLV|8BPWR|aMDPS
8	21125 17112	   	391.16	DCR|2VULN|1MDPS|1CDMG|2DUR|1DMG	18VULN|28DUR|3BBNT|4CDMG|5MBVNT|6DMG|78LIT|8BPWR|9RCR|aMDPS
9	21421 31463	 * 	391.16	DCR|2VULN|1MDPS|2CDMG|1DMG|1DUR	19VULN|2DUR|39CDMG|4DMG|5RMIN|6FEWX|79DUST|8RCR|9BPWR|aMDPS
10	13133 43112	   	387.58	DCR|3VULN|1MDPS|2DUR	1BBNT|28DUR|3RMIN|48LIT|568VULN|7RPLT|8BPWR|9RCR|aMDPS
11	22335 43112	   	387.48	DCR|3VULN|1MDPS|2DUR	168VULN|2AAC|3BBNT|4BOSS|58DUR|7RPLT|8BPWR|9RCR|aMDPS
12	23224 13661	   	387.38	DCR|3VULN|1MDPS|2DUR	167VULN|27AME|3RAT|4CGEN|57DUR|7BPWR|8ERES|9RCR|aMDPS
