0	Index      	 *	Score 	Summary	Detail	
1	56153 33121	 * 	242.25	DCR|3VULN|1SPLARM|3DMG|1ASPD	19aVULN|2DUST|35aDMG|4SPLARM|6ASPD|7RCR|8aLWND|aBPWR
2	53132 12345	 * 	231.11	DCR|2VULN|1MDPS|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8ASPD|9AART|aMDPS
3	53132 12342	 * 	229.87	DCR|2VULN|2DMG|1AART|1ASPD|1CDMG|1ZMB	15VULN|2LHND|3aDMG|4CDMG|6ZMB|7RCR|8ASPD|9AART
4	56132 12342	   	229.77	DCR|2VULN|2DMG|1AART|1ASPD|1CDMG|1ZMB	15VULN|2DUST|3aDMG|4CDMG|6ZMB|7RCR|8ASPD|9AART
5	55362 33232	 * 	223.52	DCR|3VULN|2AART|2ASPD|2ZMB	17aVULN|27ZMB|35AART|4DMSP|67ASPD|7BPWR|8BELT|9RCR
6	63332 84218	 * 	220.89	ACR|2VULN|2DMG|2ASPD|1AART|2CDMG|1AAC	1RCR|2AAC|3aCDMG|4MBVNT|56VULN|7AART|8aASPD|9aDMG|aBPWR
7	53164 33121	 * 	220.33	DCR|4VULN|2DMG|1ASPD	149aVULN|2LHND|3aDMG|5SPLREG|6ASPD|7RCR|8aLWND|aBPWR
8	51312 32532	 * 	220.17	DCR|3VULN|1AART|1ASPD|1DMG|1ZMB|1DUR	169VULN|2ASPD|3AART|4ZMB|5DMG|7LIT|8RCR|aDUR
9	53132 62152	   	219.54	DCR|2VULN|2DMG|1AART|1ASPD|1CDMG	15VULN|2LHND|3aDMG|4CDMG|6ASPD|7RCR|8CGEN|9AART
10	53132 62252	   	219.54	DCR|2VULN|2DMG|1AART|1ASPD|1CDMG	15VULN|2LHND|3aDMG|4CDMG|6ASPD|7RCR|8MLV|9AART
11	24413 13631	 * 	219.45	1SPLARM|2VULN|1MDPS|1AART|1ASPD|1DMG|1CDMG|1DUR	1CDMG|2DUR|36VULN|4BEXP|5SPLARM|7AART|8ASPD|9DMG|aMDPS
12	51312 32535	   	218.64	DCR|3VULN|1AART|1ASPD|1DMG|1AAC|1ZMB	169VULN|2ASPD|3AART|4ZMB|5DMG|7LIT|8RCR|aAAC
13	53132 12535	 * 	218.36	DCR|3VULN|1AART|1DMG|1CDMG|1ZMB|1DUR	159VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8DUR|aAART
14	25131 11156	 * 	217.83	DCR|3VULN|2DMG|1ASPD|1CDMG|1ZMB	1CDMG|289VULN|3TLV|47DMG|5ASPD|6ZMB|aRCR
15	25331 11156	   	217.83	DCR|3VULN|2DMG|1ASPD|1CDMG|1ZMB	1CDMG|289VULN|3ERES|47DMG|5ASPD|6ZMB|aRCR
16	53132 12343	   	215.50	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|2ZMB	15VULN|2LHND|3DMG|4CDMG|6aZMB|7RCR|8ASPD|9AART
17	56132 12343	   	215.40	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|2ZMB	15VULN|2DUST|3DMG|4CDMG|6aZMB|7RCR|8ASPD|9AART
18	53132 13345	   	214.59	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB|1DUR	15VULN|2LHND|3DMG|4CDMG|6ZMB|7DUR|8ASPD|9AART|aRCR
19	24413 13521	 * 	214.19	DCR|1SPLARM|2VULN|1MDPS|1AART|1CDMG|2DUR	1CDMG|28DUR|36VULN|4BEXP|5SPLARM|7AART|9RCR|aMDPS
20	56123 33121	   	213.10	DCR|3VULN|3DMG|1ASPD	19aVULN|2DUST|35aDMG|4VENFST|6ASPD|7RCR|8aLWND|aBPWR
21	53132 12315	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8ASPD|9AME|aAART
22	53132 12335	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8ASPD|9BELT|aAART
23	53132 12344	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8ASPD|9AART|aLWND
24	53132 12346	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ZMB|7RCR|8ASPD|9AART|aMLV
25	53132 62153	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ASPD|7RCR|8CGEN|9AART|aZMB
26	53132 62253	   	212.29	DCR|2VULN|1AART|1ASPD|1DMG|1CDMG|1ZMB	15VULN|2LHND|3DMG|4CDMG|6ASPD|7RCR|8MLV|9AART|aZMB
