0	Index      	 *	Score 	Summary	Detail	
1	22127 66134	 * 	245.52	ACR|3ASPD|3BEXP|2DMG|2CDMG|1AART	179BEXP|27CDMG|3MBVNT|4RMIN|5RCR|679ASPD|79BPWR|89DMG|aAART
2	15355 21132	 * 	233.55	ACR|3VULN|2ASPD|2DMG|1AART|1AAC	168VULN|2FEWX|38DMG|4RCR|58ASPD|7MDPS|8BPWR|9AAC|aAART
3	22127 66132	   	231.87	ACR|3ASPD|3BEXP|2DMG|2CDMG	179BEXP|27CDMG|3MBVNT|4RMIN|5RCR|679ASPD|79BPWR|89DMG|aDUR
4	22127 66133	   	231.87	ACR|3ASPD|3BEXP|2DMG|2CDMG	179BEXP|27CDMG|3MBVNT|4RMIN|5RCR|679ASPD|79BPWR|89DMG|aLHND
5	22127 66131	   	231.77	ACR|3ASPD|3BEXP|2DMG|2CDMG	179BEXP|27CDMG|3MBVNT|4RMIN|5RCR|679ASPD|79BPWR|89DMG|aDUST
6	24151 15132	 * 	224.98	ACR|2BASARM|2BEXP|1ASPD|1VULN|1CDMG	19BEXP|2ASPD|39LWND|4RCR|5CDMG|6LHND|7RMIN|89BASARM|9BPWR|aVULN
7	25351 52132	 * 	224.23	ACR|1BASARM|1ASPD|1DMG|2CDMG|1VULN|1BEXP	1BEXP|2FEWX|3DMG|4RCR|59CDMG|6ASPD|7LEGI|8BASARM|aVULN
8	15355 21113	 * 	224.07	ACR|3VULN|3DMG|2ASPD	168VULN|2FEWX|38aDMG|4RCR|58ASPD|7MDPS|8BPWR|9DLOT
9	24251 52132	 * 	223.44	ACR|3ASPD|2VULN|3BEXP|1CDMG	18aBEXP|267ASPD|39VULN|4RCR|5CDMG
10	22127 66141	 * 	221.62	ACR|3ASPD|2BEXP|1VULN|1DMG|2CDMG	17BEXP|27CDMG|3MBVNT|4RMIN|5RCR|679ASPD|7BPWR|8DMG|aVULN
11	15355 11132	   	220.71	ACR|2VULN|2ASPD|2DMG|1AART|1AAC	18VULN|2FEWX|38DMG|4RCR|58ASPD|6RCVC|7MDPS|8BPWR|9AAC|aAART
12	25351 52113	 * 	219.26	ACR|1BASARM|2ASPD|1DMG|1BEXP|1CDMG	1BEXP|2FEWX|3DMG|4RCR|5CDMG|6aASPD|7LEGI|8BASARM|9DUR
13	15355 21123	   	219.01	ACR|3VULN|2ASPD|2DMG|1BEXP	168VULN|2FEWX|38DMG|4RCR|58ASPD|7MDPS|8BPWR|9RPLT|aBEXP
14	24255 22122	 * 	218.80	ACR|2VULN|2ASPD|2BEXP|1DMG|1AART	17BEXP|25ASPD|36VULN|4RCR|8DMG|9AIRARM|aAART
15	24255 22112	   	216.59	ACR|2VULN|2ASPD|2BEXP|1DMG|1CDMG	17BEXP|25ASPD|36VULN|4RCR|8DMG|9FEWX|aCDMG
