0	Index      	 *	Score 	Summary	Detail	
1	43222 24631	 * 	309.59	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|29VULN|3BELT|45RCR|6ASPD|7TLV|8CDMG|aFLTHEA
2	43221 63226	 * 	308.69	ACR|DCR|2TLV|2VULN	1RMIN|28VULN|3BELT|4aRCR|5FEWX|68TLV|78CGEN|8BPWR|9FRZARM
3	43226 32226	   	308.69	ACR|DCR|2TLV|2VULN	1RMIN|28VULN|3BELT|4aRCR|5BEXP|68AME|78TLV|8BPWR|9FRZARM
4	22135 15351	 * 	306.47	DCR|4VULN|2TLV|1AEPOI|1AART	1AEPOI|2MLV|356aVULN|49TLV|7AART|8RCR
5	43222 23363	   	302.65	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|28VULN|3BELT|45RCR|6ASPD|7FEWX|9TLV|aCDMG
6	43222 26363	   	302.65	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|28VULN|3BELT|45RCR|6ASPD|7LWND|9TLV|aCDMG
7	44122 21363	   	302.65	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|2BELT|3LHND|45RCR|6ASPD|78VULN|9TLV|aCDMG
8	46222 21363	   	302.65	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|2LHND|3BELT|45RCR|6ASPD|78VULN|9TLV|aCDMG
9	43222 24632	   	302.65	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|29VULN|3BELT|45RCR|6ASPD|7TLV|8CDMG|aBEXP
10	43222 24633	   	302.55	ACR|ACR|2VULN|1TLV|1ASPD|1CDMG	1RMIN|29VULN|3BELT|45RCR|6ASPD|7TLV|8CDMG|aERES
11	43222 25233	   	302.52	ACR|ACR|1TLV|1VULN|1AEBURN|1ASPD|1CDMG	1RMIN|2VULN|3BELT|45RCR|6ASPD|7CDMG|8AEBURN|9DUR|aTLV
12	43222 24163	 * 	301.65	ACR|ACR|2VULN|1TLV|2ASPD	1RMIN|2aVULN|3BELT|45RCR|6aASPD|7TLV|8CGEN|9aBEXP|aBPWR
13	43222 13243	 * 	301.55	ACR|ACR|2TLV|2VULN	1RMIN|27VULN|3BELT|45RCR|6RPLT|8aTLV|9RCVC
14	43222 13263	   	301.55	ACR|ACR|2TLV|2VULN	1RMIN|27VULN|3BELT|45RCR|6RPLT|8aTLV|9DMSP
15	43222 23366	   	298.66	ACR|ACR|2VULN|1TLV|1ASPD	1RMIN|28VULN|3BELT|45RCR|6ASPD|7FEWX|9TLV|aDUR
16	43222 23135	   	298.66	ACR|ACR|2VULN|1TLV|1ASPD	1RMIN|2aVULN|3BELT|45RCR|6ASPD|7FEWX|8TLV|9DUR
17	43222 24335	   	298.66	ACR|ACR|2VULN|1TLV|1ASPD	1RMIN|2aVULN|3BELT|45RCR|6ASPD|7TLV|8LWND|9DUR
18	43222 26135	   	298.66	ACR|ACR|2VULN|1TLV|1ASPD	1RMIN|2aVULN|3BELT|45RCR|6ASPD|7LWND|8TLV|9DUR
