0	Index      	 *	Score 	Summary	Detail	
1	63211 16511	 * 	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5TLV|6RCR|78VULN|9ZMB|aMDPS
2	63211 16611	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5TLV|6RCR|79VULN|8CGEN|aMDPS
3	63211 15611	   	384.55	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5TLV|6RCR|7ERES|89VULN|aMDPS
4	63211 16111	   	384.55	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5TLV|6RCR|79VULN|8ERES|aMDPS
5	64211 16111	   	384.55	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1AEPOI|2VENICY|3CDMG|4DUR|5TLV|6RCR|79VULN|8ERES|aMDPS
6	26113 43363	 * 	377.88	DCR|2MDPS|1VULN|1DMG|1DUR	1CANTOX|2SNIFST|3DUR|4VULN|5BBNT|6MBVNT|7DMG|8RCR|9aMDPS
7	22365 16111	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	13CANTOX|23CGEN|3BPWR|4DUR|5CDMG|6RCR|79VULN|8ERES|aMDPS
8	23365 16111	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	13CANTOX|23MLV|3BPWR|4DUR|5CDMG|6RCR|79VULN|8ERES|aMDPS
9	63215 15311	   	358.24	DCR|2VULN|1MDPS|1CDMG|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5AME|6RCR|7ERES|89VULN|aMDPS
10	63215 16111	   	358.24	DCR|2VULN|1MDPS|1CDMG|1DUR	1AEPOI|2BASHEA|3CDMG|4DUR|5AME|6RCR|79VULN|8ERES|aMDPS
11	13653 25233	 * 	358.01	DCR|DCR|1MDPS|1VULN|1DUR	1ZMB|2RCVC|3VULN|4DUR|5BEXP|6ASPD|79RCR|8DUST|aMDPS
12	13214 12322	 * 	355.24	DCR|2VULN|1MDPS|3DUR	1ZMB|2RCVC|369DUR|4RPLT|56VULN|6BPWR|7BEXP|8RCR|aMDPS
