0	Index      	 *	Score 	Summary	Detail	
1	32622 65113	 * 	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1AEBURN|2RAT|3TLV|4RPLT|5DUR|67VULN|8RCR|9AAC|aMDPS
2	32622 65131	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1AEBURN|2RAT|3TLV|4RPLT|5DUR|67VULN|8RCR|9MDPS|aERES
3	32622 65132	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1AEBURN|2RAT|3TLV|4RPLT|5DUR|67VULN|8RCR|9MDPS|aDUST
4	32622 65133	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1AEBURN|2RAT|3TLV|4RPLT|5DUR|67VULN|8RCR|9MDPS|aLIT
5	25531 12321	 * 	344.12	ACR|2MDPS|1VULN|1TLV|1DUR|1MSE	1LHND|2VULN|3TLV|4BBNT|5RCR|6DUR|79MDPS|8RCVC|aMSE
6	25531 12322	 * 	344.12	ACR|2MDPS|1VULN|1TLV|1DUR	1LHND|2VULN|3TLV|4BBNT|5RCR|6DUR|79MDPS|8RCVC|aRAT
7	25531 12323	   	344.12	ACR|2MDPS|1VULN|1TLV|1DUR	1LHND|2VULN|3TLV|4BBNT|5RCR|6DUR|79MDPS|8RCVC|aLWND
8	25531 12325	   	344.12	ACR|2MDPS|1VULN|1TLV|1DUR	1LHND|2VULN|3TLV|4BBNT|5RCR|6DUR|79MDPS|8RCVC|aAAC
9	25531 12326	   	344.12	ACR|2MDPS|1VULN|1TLV|1DUR	1LHND|2VULN|3TLV|4BBNT|5RCR|6DUR|79MDPS|8RCVC|aTBNT
10	25531 12621	 * 	344.12	ACR|2MDPS|1VULN|2DUR|1TLV|1MSE	1LHND|2VULN|3TLV|4BBNT|5RCR|68DUR|79MDPS|aMSE
11	25531 12622	 * 	344.12	ACR|2MDPS|1VULN|2DUR|1TLV	1LHND|2VULN|3TLV|4BBNT|5RCR|68DUR|79MDPS|aRAT
12	25531 12623	   	344.12	ACR|2MDPS|1VULN|2DUR|1TLV	1LHND|2VULN|3TLV|4BBNT|5RCR|68DUR|79MDPS|aLWND
13	32322 65113	   	331.04	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9AAC|aMDPS
14	32322 65153	   	331.04	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MLV|aMDPS
15	32322 65131	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MDPS|aERES
16	32322 65132	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MDPS|aDUST
17	32322 65133	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MDPS|aLIT
18	32322 65134	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4aRPLT|5DUR|67VULN|8RCR|9MDPS
19	32322 65135	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MDPS|aBEXP
20	32322 65136	   	330.94	DCR|2VULN|1MDPS|1DUR	1AEBURN|2RAT|3AME|4RPLT|5DUR|67VULN|8RCR|9MDPS|aRMIN
