0	Index      	 *	Score 	Summary	Detail	
1	32636 13512	 * 	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	1DUST|2CANTOX|3CDMG|4VENICY|5DUR|68VULN|7RCR|9CGEN|aMDPS
2	32636 13531	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	1DUST|2CANTOX|3CDMG|4VENICY|5DUR|68VULN|7RCR|9LIT|aMDPS
3	11125 35142	   	351.21	DCR|2VULN|1MDPS|1DMG|1DUR	1DMG|2RAT|35VULN|4BEXP|6BOSS|7RCR|8TBNT|9DUR|aMDPS
4	14312 22211	 * 	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aTBNT
5	14312 22212	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aCGEN
6	14312 22213	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aLHND
7	14312 22214	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aDMSP
8	14312 22215	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aAME
9	14312 22216	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4MLV|5AAC|6VULN|7RCR|8DUR|9MDPS|aBEXP
10	14352 22211	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aTBNT
11	14352 22212	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aERES
12	14352 22213	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aLHND
13	14352 22214	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aDMSP
14	14352 22215	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aAME
15	14352 22216	   	351.14	DCR|1MDPS|1VULN|1CDMG|1TLV|1DMG|1DUR	1DMG|2CDMG|3TLV|4CGEN|5AAC|6VULN|7RCR|8DUR|9MDPS|aBEXP
16	62636 13122	 * 	347.87	DCR|1MDPS|1VULN|2TLV|1CDMG|1DUR	1LWND|2CANTOX|3CDMG|4VENICY|5DUR|6VULN|7RCR|89TLV|aMDPS
17	32636 13122	   	347.77	DCR|1MDPS|1VULN|2TLV|1CDMG|1DUR	1DUST|2CANTOX|3CDMG|4VENICY|5DUR|6VULN|7RCR|89TLV|aMDPS
18	41123 23425	 * 	347.58	ACR|3VULN|1MDPS|2DUR	19DUR|2RCR|3LIT|489VULN|5RPLT|6AETHUN|79MLV|9BPWR|aMDPS
19	43262 11122	 * 	343.60	DCR|2VULN|1MDPS|2DUR	12DUR|3RPLT|4CGEN|5RAT|67VULN|8TBNT|9RCR|aMDPS
20	11161 13235	 * 	342.29	3VULN|1MDPS|3DMG|1DUR|1AART	158DMG|28RAT|378VULN|4AART|6RMIN|8BPWR|9DUR|aMDPS
21	33315 34361	 * 	342.25	DCR|2MDPS|1CDMG|1DMG|1DUR	1DUST|2DUR|3aBEXP|4DMG|5CDMG|6LEGI|7RCR|89MDPS
22	33315 34362	 * 	342.25	DCR|2MDPS|1CDMG|2DUR|1DMG	1DUST|2aDUR|3BEXP|4DMG|5CDMG|6LEGI|7RCR|89MDPS
23	33315 34363	   	342.25	DCR|2MDPS|1CDMG|1DMG|1DUR	1DUST|2DUR|3BEXP|4DMG|5CDMG|6LEGI|7RCR|89MDPS|aERES
24	43224 12112	 * 	342.23	3VULN|1MDPS|2TLV|3DUR	125DUR|3RPLT|457VULN|5BPWR|6RAT|89TLV|aMDPS
25	43224 12422	 * 	338.15	4VULN|1MDPS|3DUR	125DUR|3RPLT|4579VULN|5BPWR|6RAT|8MLV|aMDPS
26	41125 34212	 * 	338.08	ACR|2MDPS|1VULN|1DMG|1DUR	1DUR|2RCR|3LIT|4VULN|5DMG|6LWND|7aMDPS|8RMIN|9BOSS
27	43224 12222	   	338.05	4VULN|1MDPS|3DUR	125DUR|3RPLT|4579VULN|5BPWR|6RAT|8ERES|aMDPS
28	41123 23435	   	334.93	ACR|3VULN|1MDPS|1DUR	1DUR|2RCR|3LIT|489VULN|5RPLT|6AETHUN|7MLV|aMDPS
29	42316 63211	   	334.11	4VULN|1MDPS|1DMG|1DUR	1DUR|2CANTOX|3FEWX|4CGEN|5679VULN|8DMG|aMDPS
30	43212 52162	 * 	333.54	DCR|2MDPS|2DUR|1TLV	12DUR|3RPLT|4AEPOI|5TLV|6AAC|7RCR|8MGNBOS|9aMDPS
31	22224 32231	   	331.24	DCR|2VULN|1MDPS|1DUR	1AEPOI|258LWND|3RPLT|45VULN|5BPWR|6FEWX|7RCR|9DUR|aMDPS
32	22224 12231	   	331.14	DCR|2VULN|1MDPS|1DUR	1AEPOI|256LWND|3RPLT|45VULN|5BPWR|7RCR|8MBVNT|9DUR|aMDPS
33	22224 12511	   	331.14	DCR|2VULN|1MDPS|1DUR|1MSE	1AEPOI|256LWND|3RPLT|45VULN|5BPWR|7RCR|8DUR|9MSE|aMDPS
34	22224 12561	   	331.14	DCR|2VULN|1MDPS|1DUR	1AEPOI|256LWND|3RPLT|45VULN|5BPWR|7RCR|8DUR|9DUST|aMDPS
35	41214 13326	 * 	331.00	ACR|2VULN|1MDPS|1TLV|1DUR|1AART	1DUR|2RCR|3FEWX|4LIT|5FLTFST|67VULN|8TLV|9AART|aMDPS
36	33261 41112	   	330.90	ACR|2VULN|1MDPS|1TLV|1DUR|1AART	1DUST|2DUR|3AART|4TLV|5RCR|67VULN|8FLTFST|9LWND|aMDPS
