0	Index      	 *	Score 	Summary	Detail	
1	42353 21216	 * 	312.62	DCR|3VULN|3LIT|2TLV|1RPLT	147LIT|2RPLT|34aVULN|4aBPWR|5BELT|6RCR|8aTLV|9aBEXP
2	42353 21225	   	311.94	DCR|3VULN|3LIT|1TLV|1DMG|1RPLT	147LIT|2RPLT|34aVULN|4BPWR|5BELT|6RCR|8TLV|9DMG
3	42353 21251	 * 	311.04	DCR|4VULN|3LIT|1TLV|1RPLT	147LIT|2RPLT|349aVULN|4BPWR|5BELT|6RCR|8TLV
4	22323 16161	   	308.04	DCR|3VULN|2TLV|1LIT|1DMG|1RPLT|1CDMG	145VULN|2RPLT|34TLV|4BPWR|6CGEN|7CDMG|8DMG|9LIT|aRCR
5	22353 36141	 * 	306.61	DCR|DCR|2VULN|1TLV|1RPLT|1ASPD	16VULN|2RPLT|3TLV|4CGEN|5BBNT|7MGNLIT|8aRCR|9ASPD
6	22353 35141	   	306.51	DCR|DCR|2VULN|1TLV|1RPLT|1ASPD	16VULN|2RPLT|3TLV|4CGEN|5BBNT|7BASARM|8aRCR|9ASPD
7	22311 28751	   	304.69	DCR|DCR|1TLV|1VULN|1DMG|1RPLT	1VULN|2RPLT|3TLV|4MBVNT|5BBNT|6AART|7DMG|8DUR|9aRCR
8	22312 62483	 * 	304.43	DCR|2VULN|2TLV|1LIT|1MLV|1DMG|1RPLT	17VULN|2RPLT|37TLV|4MBVNT|57LHND|6RCR|7BPWR|8DMG|9LIT|aMLV
9	42346 13211	 * 	302.87	DCR|3VULN|2LIT|1TLV|1MLV|1RPLT|1ASPD|1SELL	15LIT|2RPLT|356VULN|4SELL|5BPWR|7MLV|8TLV|9ASPD|aRCR
10	22352 36141	   	302.51	DCR|DCR|2VULN|1TLV|1RPLT|1ASPD	16VULN|2RPLT|3TLV|4CGEN|5TBNT|7MGNLIT|8aRCR|9ASPD
11	22352 35141	   	302.41	DCR|DCR|2VULN|1TLV|1RPLT|1ASPD	16VULN|2RPLT|3TLV|4CGEN|5TBNT|7BASARM|8aRCR|9ASPD
12	22311 82363	   	302.22	DCR|2VULN|2TLV|2LIT|1DMG|1RPLT	1aVULN|2RPLT|3aTLV|4MBVNT|5BBNT|6FEWX|7RCR|8DMG|9aLIT|aBPWR
13	22323 16561	   	301.63	DCR|3VULN|2TLV|1LIT|1RPLT|1ASPD|1CDMG	145VULN|2RPLT|34TLV|4BPWR|6CGEN|7CDMG|8ASPD|9LIT|aRCR
14	22312 62443	 * 	299.25	DCR|4VULN|2TLV|2DMG|1RPLT	179aVULN|2RPLT|37TLV|4MBVNT|57aLHND|6RCR|7aBPWR|8aDMG
15	22316 62443	   	298.95	DCR|4VULN|2TLV|2DMG|1RPLT	179aVULN|2RPLT|37TLV|4MBVNT|57aDUST|6RCR|7aBPWR|8aDMG
16	42353 21336	 * 	298.82	DCR|DCR|3LIT|2VULN|1RPLT	147LIT|2RPLT|34VULN|4BPWR|5BELT|6aRCR|8DUST|9MBVNT
17	22325 45212	   	298.02	DCR|2VULN|2TLV|1LIT|1MLV|1RPLT|1ASPD	14VULN|2RPLT|34TLV|4BPWR|5FEWX|6LIT|7LHND|8MLV|9ASPD|aRCR
18	22311 82263	   	295.81	DCR|2VULN|2TLV|2LIT|1RPLT|1ASPD	1aVULN|2RPLT|3aTLV|4MBVNT|5BBNT|6FEWX|7RCR|8ASPD|9aLIT|aBPWR
19	22311 28151	   	294.93	DCR|DCR|1TLV|1VULN|1DMG|1RPLT	1VULN|2RPLT|3TLV|4MBVNT|5BBNT|6AART|7DMG|8DUST|9aRCR
20	22312 62444	   	294.39	DCR|3VULN|2TLV|1LIT|1DMG|1RPLT	179VULN|2RPLT|37TLV|4MBVNT|57LHND|6RCR|7BPWR|8DMG|aLIT
21	46221 63231	   	294.38	DCR|DCR|3LIT|2VULN	178LIT|25VULN|3AIRHEL|4AART|6TBNT|9aRCR
22	22316 62444	   	294.19	DCR|3VULN|2TLV|1LIT|1DMG|1RPLT	179VULN|2RPLT|37TLV|4MBVNT|57DUST|6RCR|7BPWR|8DMG|aLIT
23	46351 31212	 * 	294.14	ACR|DCR|2VULN|2TLV|1LIT|1ASPD	1LIT|28VULN|3ERES|49RCR|5aTLV|6ASPD|7ZMB
24	22323 62231	 * 	293.49	DCR|4VULN|2TLV|1LIT|1RPLT	145aVULN|2RPLT|34TLV|4BPWR|6FEWX|7BEXP|8LIT|9RCR
25	22323 63231	   	293.39	DCR|4VULN|2TLV|1LIT|1RPLT	145aVULN|2RPLT|34TLV|4BPWR|6FEWX|7DUST|8LIT|9RCR
26	42353 33136	   	292.06	DCR|3VULN|2LIT|1TLV|1RPLT	14LIT|2RPLT|348VULN|4BPWR|5BELT|6BBNT|7RCR|9AART|aTLV
27	42353 21252	   	291.87	DCR|3VULN|3LIT|1TLV|1RPLT	147LIT|2RPLT|349VULN|4BPWR|5BELT|6RCR|8TLV|aFEWX
28	42353 21253	   	291.87	DCR|3VULN|3LIT|1TLV|1RPLT	147LIT|2RPLT|349VULN|4BPWR|5BELT|6RCR|8TLV|aRMIN
29	22111 42863	   	291.82	DCR|2VULN|2TLV|2LIT|1RPLT	1aVULN|2RPLT|3RMIN|4MBVNT|5BBNT|6DUR|7RCR|8aTLV|9aLIT|aBPWR
30	46144 32511	   	289.88	DCR|3VULN|2TLV|2LIT|1ASPD	18LIT|258VULN|3MBVNT|4CGEN|6ERES|78TLV|8BPWR|9ASPD|aRCR
31	42353 21222	   	289.80	DCR|3LIT|2VULN|1TLV|1DMG|1RPLT	147LIT|2RPLT|34VULN|4BPWR|5aBELT|6RCR|8TLV|9DMG
32	42353 21224	   	289.80	DCR|3LIT|2VULN|1TLV|1DMG|1RPLT	147LIT|2RPLT|34VULN|4BPWR|5BELT|6RCR|8TLV|9DMG|aLHND
33	42353 21226	   	289.80	DCR|3LIT|2VULN|1TLV|1DMG|1RPLT	147LIT|2RPLT|34VULN|4BPWR|5BELT|6RCR|8TLV|9DMG|aFEWX
34	42353 21223	   	289.70	DCR|3LIT|2VULN|1TLV|1DMG|1RPLT	147LIT|2RPLT|34VULN|4BPWR|5BELT|6RCR|8TLV|9DMG|aLEGI
35	22114 11513	 * 	288.99	DCR|DCR|1TLV|1LIT|1VULN|1RPLT	1VULN|2RPLT|3RMIN|4MBVNT|5RCVC|6AME|7aRCR|8LIT|9TLV
