0	Index      	 *	Score 	Summary	Detail	
1	21543 25232	 * 	279.58	DCR|DCR|1VULN|1TLV|1ASPD|2DUR	1TBNT|2BBNT|3VULN|4ASPD|5BEXP|68DUR|7aRCR|9TLV
2	62211 33532	 * 	275.75	ACR|DCR|2VULN|1MLV|1DMG|1CDMG	1RCVC|2LWND|34VULN|5aRCR|6DMG|7CDMG|8MLV|9DUR
3	21532 25242	   	273.03	DCR|DCR|1VULN|1TLV|1ASPD	1TBNT|2BBNT|3VULN|4LEGI|5TLV|6DUR|7aRCR|8RCVC|9ASPD
4	21532 25342	   	272.93	DCR|DCR|1VULN|1TLV|1ASPD	1TBNT|2BBNT|3VULN|4LEGI|5TLV|6DUR|7aRCR|8AEPOI|9ASPD
5	23335 18252	   	272.93	DCR|DCR|1VULN|1TLV|1ASPD	1TBNT|2DUR|3LIT|4TLV|5MBVNT|6aRCR|7VULN|8ASPD|9MDPS
6	66212 33241	 * 	272.00	DCR|3VULN|1TLV|1MLV|1DMG|1CDMG	1RCVC|238VULN|4CDMG|5CGEN|6TLV|7DMG|9MLV|aRCR
7	62211 23532	   	271.93	ACR|DCR|2VULN|1MLV|1ASPD|1CDMG	1RCVC|2LWND|34VULN|5aRCR|6ASPD|7CDMG|8MLV|9DUR
8	54363 33211	 * 	268.91	DCR|2VULN|2TLV|2DMG|2CDMG	1CGEN|29CDMG|3DUR|4LIT|59DMG|6aVULN|7RCR|89TLV|9BPWR
9	62211 33522	   	267.44	ACR|DCR|2VULN|1MLV|1DMG|1CDMG	1RCVC|2LWND|34VULN|5aRCR|6DMG|7CDMG|8MLV|9LHND
10	23315 18252	 * 	267.04	DCR|DCR|1VULN|1MLV|1ASPD	1TBNT|2DUR|3LIT|4MLV|5MBVNT|6aRCR|7VULN|8ASPD|9MDPS
11	62212 33136	 * 	266.42	DCR|DCR|2VULN|1CDMG	1RCVC|2LWND|34VULN|5ERES|6DUR|7BELT|8aRCR|9CDMG
12	24335 23427	   	264.73	DCR|DCR|1VULN|1TLV|1ASPD	1TBNT|2LWND|3LIT|4TLV|5MBVNT|6VULN|7FEWX|8ASPD|9aRCR
13	24335 14252	   	264.63	DCR|DCR|1VULN|1TLV|1ASPD	1TBNT|2LWND|3LIT|4TLV|5MBVNT|6aRCR|7VULN|8ASPD|9MDPS
14	62211 23522	   	263.63	ACR|DCR|2VULN|1MLV|1ASPD|1CDMG	1RCVC|2LWND|34VULN|5aRCR|6ASPD|7CDMG|8MLV|9LHND
15	62213 42621	 * 	260.06	DCR|4VULN|1MLV|1DMG|1CDMG	1RCVC|2LWND|3457VULN|6DMG|8MLV|9CDMG|aRCR
16	63236 12226	   	259.31	DCR|2VULN|2DMG|1TLV|1AAC|1ASPD	1RCVC|2DUST|36VULN|4AAC|56DMG|6BPWR|7ASPD|8MDPS|9RCR|aTLV
17	34236 12226	   	259.21	DCR|2VULN|2DMG|1TLV|1AAC|1ASPD	12BEXP|36VULN|4AAC|56DMG|6BPWR|7ASPD|8MDPS|9RCR|aTLV
18	23536 31433	 * 	259.17	DCR|2VULN|2TLV|1DMG|3DUR|1ASPD	1TBNT|27aDUR|3aTLV|4RCVC|5DMG|6RCR|8ASPD|9aVULN|aBPWR
19	24315 14252	   	258.74	DCR|DCR|1VULN|1MLV|1ASPD	1TBNT|2LWND|3LIT|4MLV|5MBVNT|6aRCR|7VULN|8ASPD|9MDPS
20	24315 23427	   	258.74	DCR|DCR|1VULN|1MLV|1ASPD	1TBNT|2LWND|3LIT|4MLV|5MBVNT|6VULN|7BEXP|8ASPD|9aRCR
21	32463 33611	 * 	258.32	DCR|2VULN|2MLV|2DMG|1CDMG	1BEXP|29CGEN|3CDMG|4LIT|59DMG|6aVULN|7RCR|89MLV|9BPWR
22	12463 42211	   	254.30	DCR|2VULN|2TLV|2DMG|1CDMG	1LWND|29CGEN|3CDMG|4LIT|59DMG|6RCR|7aVULN|89TLV|9BPWR
23	53463 33211	   	254.30	DCR|2VULN|2TLV|2DMG|1CDMG	1CGEN|29LHND|3CDMG|4LIT|59DMG|6aVULN|7RCR|89TLV|9BPWR
24	32463 33211	   	254.20	DCR|2VULN|2TLV|2DMG|1CDMG	1BEXP|29CGEN|3CDMG|4LIT|59DMG|6aVULN|7RCR|89TLV|9BPWR
25	32463 42211	   	254.20	DCR|2VULN|2TLV|2DMG|1CDMG	1BEXP|29CGEN|3CDMG|4LIT|59DMG|6RCR|7aVULN|89TLV|9BPWR
26	52463 33211	   	254.10	DCR|2VULN|2TLV|2DMG|1CDMG	1CGEN|29BEXP|3CDMG|4LIT|59DMG|6aVULN|7RCR|89TLV|9BPWR
27	23335 17352	 * 	252.90	DCR|DCR|2TLV|1AAC	1TBNT|2DUR|3LIT|48TLV|5MBVNT|6aRCR|7AAC|9BBNT
28	23335 17374	   	252.80	DCR|DCR|2TLV|1AAC	1TBNT|2DUR|3LIT|48TLV|5MBVNT|6aRCR|7AAC|9BEXP
29	23335 11244	 * 	252.57	DCR|DCR|1TLV|2ASPD	1TBNT|2DUR|3LIT|4TLV|5MBVNT|6aRCR|7BEXP|89ASPD
30	54361 33231	 * 	250.95	DCR|2VULN|2TLV|1MLV|1CDMG	1CGEN|2CDMG|3DUR|4LIT|5MLV|6aVULN|7RCR|89TLV
31	16422 32623	   	250.83	DCR|3VULN|1TLV|1AAC|1CDMG	1LWND|2AAC|3CDMG|4TLV|59aVULN|6DUST|7AART|8RCR
