0	Index      	 *	Score 	Summary	Detail	
1	43612 11261	 * 	373.95	ACR|4VULN|1MDPS|1DUR	1RPLT|2RCR|3BASICY|4MLV|5689VULN|7DUR|aMDPS
2	43152 11261	   	373.85	ACR|4VULN|1MDPS|1DUR	1RPLT|2RCR|3AME|4CANARM|5689VULN|7DUR|aMDPS
3	43632 11361	   	373.85	ACR|4VULN|1MDPS|1DUR	1RPLT|2RCR|3BASICY|4ASPD|5689VULN|7DUR|aMDPS
4	56111 14541	 * 	371.00	DCR|2VULN|1MDPS|2CDMG|1DUR	14LWND|26VULN|3MBVNT|59CDMG|7DUR|8RCR|aMDPS
5	56124 14541	   	371.00	DCR|2VULN|1MDPS|2CDMG|1DUR	1LWND|26VULN|3MBVNT|49CDMG|5RCVC|7DUR|8RCR|aMDPS
6	16621 12251	   	358.54	DCR|2VULN|1MDPS|1CDMG|1DUR	1ZMB|26VULN|3ERES|4DUR|5CDMG|7LWND|8RAT|9RCR|aMDPS
7	26243 32163	 * 	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1CANARM|24FEWX|34VULN|4BPWR|5TBNT|6TLV|7DUR|8CGEN|9RCR|aMDPS
8	26213 32163	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1CANARM|2FEWX|34VULN|5TBNT|6TLV|7DUR|8CGEN|9RCR|aMDPS
9	26243 32363	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1CANARM|24FEWX|34VULN|4BPWR|5TBNT|6TLV|7DUR|8ERES|9RCR|aMDPS
10	65123 22263	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1CGEN|2AIRARM|3TLV|48VULN|5TBNT|6LHND|7DUR|9RCR|aMDPS
11	26213 32363	   	357.15	DCR|2VULN|1MDPS|1TLV|1DUR	1CANARM|2FEWX|34VULN|5TBNT|6TLV|7DUR|8ERES|9RCR|aMDPS
12	16324 13433	   	351.31	DCR|2VULN|1MDPS|1DMG|1DUR	1ZMB|29VULN|3RAT|4DUR|5BEXP|6RCR|7DMG|8AAC|aMDPS
13	16324 13333	   	351.21	DCR|2VULN|1MDPS|1DMG|1DUR	1ZMB|29VULN|3RAT|4DUR|5BEXP|6RCR|7DMG|8AME|aMDPS
14	43552 11331	 * 	347.38	ACR|3VULN|1MDPS|2DUR	1RPLT|2RCR|3ZMB|4SNITOX|568VULN|79DUR|aMDPS
15	43612 11231	   	347.38	ACR|3VULN|1MDPS|2DUR	1RPLT|2RCR|3BASICY|4MLV|568VULN|79DUR|aMDPS
16	43152 11231	   	347.28	ACR|3VULN|1MDPS|2DUR	1RPLT|2RCR|3AME|4CANARM|568VULN|79DUR|aMDPS
17	43632 11331	   	347.28	ACR|3VULN|1MDPS|2DUR	1RPLT|2RCR|3BASICY|4ASPD|568VULN|79DUR|aMDPS
