0	Index      	 *	Score 	Summary	Detail	
1	11161 12613	 * 	397.10	DCR|2VULN|1MDPS|1CDMG|2DUR|1TLV	1TBNT|28VULN|38DUR|4CDMG|5TLV|6RCR|78ASPD|8BPWR|9AEBURN|aMDPS
2	11161 12633	   	397.10	DCR|2VULN|1MDPS|1CDMG|2DUR|1TLV	1TBNT|28VULN|38DUR|4CDMG|5TLV|6RCR|78ASPD|8BPWR|9AETHUN|aMDPS
3	11161 12663	   	397.10	DCR|2VULN|1MDPS|1CDMG|2DUR|1TLV	1TBNT|28VULN|38DUR|4CDMG|5TLV|6RCR|78ASPD|8BPWR|9AEPOI|aMDPS
4	11164 32314	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1TBNT|25VULN|3DUR|4CDMG|6AAC|7TLV|8RCR|9AEBURN|aMDPS
5	21312 42334	   	384.55	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1SNITOX|2TLV|34VULN|5DUR|6TBNT|7MBVNT|8CDMG|9RCR|aMDPS
6	11135 14617	 * 	377.88	DCR|2MDPS|1VULN|1DMG|1DUR	1TBNT|2VULN|3DUR|4DMG|5BBNT|6MBVNT|7RCR|8aMDPS|9VENTOX
7	11335 41431	 * 	371.58	ACR|2MDPS|2VULN|2DUR	1TBNT|25VULN|3AAC|4RCR|5BPWR|6aDUR|7BBNT|89MDPS
8	11335 41432	   	371.58	ACR|2MDPS|2VULN|1DUR	1TBNT|25VULN|3AAC|4RCR|5BPWR|6DUR|7BBNT|89MDPS|aERES
9	11335 41433	   	371.58	ACR|2MDPS|2VULN|1DUR	1TBNT|25VULN|3AAC|4RCR|5BPWR|6DUR|7BBNT|89MDPS|aBLASTR
10	11125 14333	 * 	371.10	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|29VULN|3DUR|4RMIN|5BBNT|69CDMG|79ZMB|8RCR|9BPWR|aMDPS
11	11163 11634	   	371.00	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|28VULN|3DUR|48CDMG|59RMIN|6RCR|78ERES|8BPWR|aMDPS
12	11125 15333	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|29VULN|3DUR|4RMIN|5BBNT|69CDMG|79ASPD|8RCR|9BPWR|aMDPS
13	11163 11624	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|28VULN|3DUR|48CDMG|5RMIN|6RCR|78ERES|8BPWR|9AEBURN|aMDPS
14	11165 12613	   	370.90	DCR|2VULN|1MDPS|1CDMG|2DUR	1TBNT|28VULN|38DUR|4CDMG|5MLV|6RCR|78ASPD|8BPWR|9AEBURN|aMDPS
15	11165 12633	   	370.90	DCR|2VULN|1MDPS|1CDMG|2DUR	1TBNT|28VULN|38DUR|4CDMG|5MLV|6RCR|78ASPD|8BPWR|9AETHUN|aMDPS
16	11524 12613	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|28VULN|38CDMG|4MLV|5DUR|6RCR|78ASPD|8BPWR|9AEBURN|aMDPS
17	11524 12633	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	1TBNT|28VULN|38CDMG|4MLV|5DUR|6RCR|78ASPD|8BPWR|9AETHUN|aMDPS
