0	Index      	 *	Score 	Summary	Detail	
1	33141 82246	 * 	437.88	DCR|2MDPS|2VULN|2DUR	15DUR|2MBVNT|36VULN|4AART|7LWND|8RCR|9aMDPS
2	41141 46246	   	437.88	DCR|2MDPS|2VULN|2DUR	1MBVNT|2LWND|37VULN|4AART|56DUR|8RCR|9aMDPS
3	33141 56236	   	437.88	DCR|2MDPS|2VULN|2DUR	15DUR|2MBVNT|37VULN|4AART|6FEWX|8RCR|9aMDPS
4	33145 46236	   	437.88	DCR|2MDPS|2VULN|2DUR	16DUR|2MBVNT|37VULN|4AART|5FEWX|8RCR|9aMDPS
5	33148 46246	   	437.88	DCR|2MDPS|2VULN|2DUR	16DUR|2MBVNT|37VULN|4AART|5LWND|8RCR|9aMDPS
6	33143 46236	   	437.78	DCR|2MDPS|2VULN|2DUR	16DUR|2MBVNT|37VULN|4AART|5DUST|8RCR|9aMDPS
7	41143 36246	   	425.43	DCR|2MDPS|2VULN	1MBVNT|2LWND|37VULN|4AART|5DMSP|6DUR|8RCR|9aMDPS
8	33142 56246	   	425.33	DCR|2MDPS|2VULN	1DUR|2MBVNT|37VULN|4AART|5AME|6CGEN|8RCR|9aMDPS
9	33144 56236	   	425.33	DCR|2MDPS|2VULN	1DUR|2MBVNT|37VULN|4AART|5AEWIND|6FEWX|8RCR|9aMDPS
10	33144 82246	   	425.33	DCR|2MDPS|2VULN	1DUR|2MBVNT|36VULN|4AART|5AEWIND|7LWND|8RCR|9aMDPS
11	33143 76236	   	425.23	DCR|2MDPS|2VULN	1DUR|2MBVNT|37VULN|4AART|5DUST|6AEPOI|8RCR|9aMDPS
12	31342 52115	 * 	415.98	DCR|3VULN|1MDPS|1CDMG	1DUR|2BBNT|3AART|458VULN|6RCR|7CDMG|9ZMB|aMDPS
