0	Index      	 *	Score 	Summary	Detail	
1	56123 11153	 * 	313.26	DCR|3VULN|3TLV|1LIT|1MLV|2CDMG	13aTLV|2aCDMG|4MLV|5LIT|69aVULN|7TBNT|8RCR|aBPWR
2	55212 11336	 * 	312.69	DCR|2TLV|2LIT|2MLV|1VULN|1DMG	18TLV|2CGEN|38MLV|4BBNT|5VULN|6DUR|78LIT|8BPWR|9DMG|aRCR
3	14533 42233	 * 	307.40	DCR|DCR|3LIT|2DMG|1MLV|1RPLT|1ASPD	1RPLT|256LIT|3RMIN|45DMG|5BPWR|78RCR|9MLV|aASPD
4	53222 11312	 * 	302.96	DCR|DCR|2MLV|1TLV|1VULN|2ASPD	1TLV|26ASPD|38MLV|4LWND|5DUR|7aRCR|9VULN
5	42121 11442	 * 	299.06	DCR|2VULN|2TLV|2MLV|1LIT|1DMG	1aVULN|2NUKE|3aMLV|4LEGI|5DMSP|6DMG|7RCR|8LIT|9aTLV|aBPWR
6	61321 11232	 * 	297.69	ACR|DCR|2TLV|2DMG|1VULN|1MLV	1TBNT|2aRCR|3MLV|47DMG|5VULN|6CGEN|89TLV
7	61321 21232	   	297.59	ACR|DCR|2TLV|2DMG|1VULN|1MLV	1TBNT|2aRCR|3MLV|47DMG|5VULN|6ERES|89TLV
8	35115 11632	 * 	296.99	DCR|DCR|2VULN|1TLV|1LIT	1BEXP|2DLOT|34RMIN|5TLV|6LIT|78RCR|9aVULN
9	35135 11632	   	296.99	DCR|DCR|2VULN|1TLV|1LIT	14BEXP|2DLOT|3RMIN|5TLV|6LIT|78RCR|9aVULN
10	53232 11152	 * 	295.19	DCR|DCR|2TLV|2ASPD|1MLV	19TLV|26ASPD|3MLV|4LHND|5DUR|7aRCR|8LWND
11	53232 11352	   	295.09	DCR|DCR|2TLV|2ASPD|1MLV	19TLV|26ASPD|3MLV|4LHND|5DUR|7aRCR|8LEGI
12	53343 12252	   	293.95	DCR|DCR|1TLV|1LIT|1VULN|1ASPD|1SELL	1TLV|2ASPD|3BELT|4SELL|5LIT|6LWND|7aRCR|8DUR|9VULN
13	14533 42231	   	293.75	DCR|DCR|3LIT|2DMG|1MLV|1RPLT	1RPLT|256LIT|3RMIN|45DMG|5BPWR|78RCR|9MLV|aAAC
14	14533 42232	   	293.75	DCR|DCR|3LIT|2DMG|1MLV|1RPLT	1RPLT|256LIT|3RMIN|45DMG|5BPWR|78RCR|9MLV|aCGEN
15	45311 11633	 * 	293.18	DCR|DCR|3VULN|2LIT	15aVULN|2DLOT|3aERES|4RMIN|6aLIT|78RCR|9AART|aBPWR
16	53216 63132	   	292.40	DCR|DCR|2TLV|1MLV|1ASPD	15TLV|2ASPD|3MLV|4BBNT|6aRCR|7RCVC|8DUR|9CGEN
17	53222 41312	   	290.51	DCR|DCR|2MLV|1TLV|1VULN|1ASPD	1TLV|2ASPD|38MLV|4LWND|5DUR|6RCVC|7aRCR|9VULN
18	53222 11112	   	289.93	DCR|DCR|1TLV|1VULN|2ASPD|1MLV	1TLV|26ASPD|3MLV|48LWND|5DUR|7aRCR|9VULN
19	56123 11111	   	287.34	DCR|2TLV|1LIT|1VULN|1MLV|1DMG|1CDMG	13TLV|2CDMG|4MLV|5LIT|6VULN|7TBNT|8RCR|9RPLT|aDMG
20	42121 21442	 * 	286.28	DCR|2VULN|2TLV|2LIT|1MLV	1aVULN|2NUKE|3MLV|4LEGI|5DMSP|6AAC|7RCR|8aLIT|9aTLV|aBPWR
21	56123 11151	   	285.17	DCR|2VULN|2TLV|1LIT|1MLV|1CDMG	13TLV|2CDMG|4MLV|5LIT|69VULN|7TBNT|8RCR|aAAC
22	56123 11152	   	285.07	DCR|2VULN|2TLV|1LIT|1MLV|1CDMG	13TLV|2CDMG|4MLV|5LIT|69VULN|7TBNT|8RCR|aERES
23	41225 12531	   	284.86	DCR|DCR|2VULN|1TLV|1DMG	14VULN|2FEWX|3SNIFST|5DMG|6RMIN|7DUST|89RCR|aTLV
24	35115 11631	   	284.43	DCR|DCR|1TLV|1LIT|1VULN|1CDMG	1BEXP|2DLOT|34RMIN|5TLV|6LIT|78RCR|9VULN|aCDMG
25	35135 11631	   	284.43	DCR|DCR|1TLV|1LIT|1VULN|1CDMG	14BEXP|2DLOT|3RMIN|5TLV|6LIT|78RCR|9VULN|aCDMG
26	14533 42222	   	283.84	DCR|DCR|3LIT|2DMG|1RPLT	1RPLT|256LIT|3RMIN|45DMG|5BPWR|78RCR|9MDPS|aTBNT
27	53212 22613	   	283.29	DCR|2TLV|2LIT|1VULN|1MLV|1ASPD	18TLV|2ASPD|3MLV|4BBNT|5VULN|6aLIT|7ERES|9RCR
