0	Index      	 *	Score 	Summary	Detail	
1	33232 42342	 * 	375.03	DCR|3VULN|1MDPS|1DUR	1DUR|2BELT|3BOSS|468VULN|5RMIN|7CGEN|9RCR|aMDPS
2	33232 43342	   	374.93	DCR|3VULN|1MDPS|1DUR	1DUR|2BELT|3BOSS|468VULN|5RMIN|7ERES|9RCR|aMDPS
3	33233 24342	   	374.93	DCR|3VULN|1MDPS|1DUR	1DUR|2BELT|3BOSS|478VULN|5FEWX|6AEPOI|9RCR|aMDPS
4	33236 24342	   	374.93	DCR|3VULN|1MDPS|1DUR	1DUR|2BELT|3BOSS|478VULN|5BEXP|6AEPOI|9RCR|aMDPS
5	41414 23313	   	374.93	DCR|3VULN|1MDPS|1DUR	137VULN|2DMSP|4TBNT|5LWND|6RCR|8DUR|9FEWX|aMDPS
6	33234 13622	 * 	369.90	DCR|2VULN|1MDPS|2DUR|1TLV	17DUR|2BELT|3BOSS|48VULN|5TLV|6RCR|9CGEN|aMDPS
7	33234 13642	   	369.80	DCR|2VULN|1MDPS|2DUR|1TLV	17DUR|2BELT|3BOSS|48VULN|5TLV|6RCR|9ERES|aMDPS
8	32125 16231	 * 	364.18	ACR|2MDPS|1VULN|1TLV|1DMG|1DUR	1DUR|2SPLREG|3TLV|4DMG|5RCR|6VULN|7TSLFST|8aMDPS|9RMIN
9	32125 16243	 * 	364.18	ACR|2MDPS|2VULN|1TLV|1DMG|1DUR	1DUR|2SPLREG|3TLV|4DMG|5RCR|69VULN|7TSLFST|8aMDPS
10	33232 11155	 * 	358.01	DCR|2MDPS|1VULN|1DUR	1DUR|2BELT|3BOSS|4VULN|5RMIN|6RCR|7aMDPS|8RPLT|9ASPD
11	33232 11225	   	358.01	DCR|2MDPS|1VULN|1DUR	1DUR|2BELT|3BOSS|4VULN|5RMIN|6RCR|7aMDPS|8ZMB|9RPLT
12	33232 11325	   	358.01	DCR|2MDPS|1VULN|1DUR	1DUR|2BELT|3BOSS|4VULN|5RMIN|6RCR|7aMDPS|8NUKE|9RPLT
13	33232 11425	   	358.01	DCR|2MDPS|1VULN|1DMG|1DUR	1DUR|2BELT|3BOSS|4VULN|5RMIN|6RCR|7aMDPS|8DMG|9RPLT
14	33433 14135	   	358.01	DCR|2MDPS|1VULN|1DUR	1DUR|2BELT|3ZMB|4LIT|5VULN|6RCR|7aMDPS|8RPLT|9RMIN
15	33433 14262	   	358.01	DCR|2MDPS|1VULN|1DUR	1DUR|2BELT|38ZMB|4LIT|5VULN|6RCR|7aMDPS|9BOSS
16	33223 41142	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1DUR|2BELT|3BOSS|4MLV|56VULN|7AEPOI|8TLV|9RCR|aMDPS
17	33232 41142	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1DUR|2BELT|3BOSS|46VULN|5RMIN|7AEPOI|8TLV|9RCR|aMDPS
18	33234 41342	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1DUR|2BELT|3BOSS|46VULN|5TLV|7AEPOI|8MLV|9RCR|aMDPS
19	43253 31342	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	15VULN|2BELT|3BOSS|4TLV|6DUR|7AEPOI|8MLV|9RCR|aMDPS
20	51412 23313	   	357.15	DCR|2VULN|1MDPS|1TLV|1DUR	1AME|2AEBURN|3TLV|4BBNT|57VULN|6RCR|8DUR|9FEWX|aMDPS
21	51462 23313	   	357.15	DCR|2VULN|1MDPS|1TLV|1DUR	1AME|2AEBURN|3TLV|4TBNT|57VULN|6RCR|8DUR|9FEWX|aMDPS
22	32125 15135	 * 	355.00	ACR|2VULN|1MDPS|2DMG|1TLV|1DUR	1DUR|2SPLREG|3TLV|47DMG|5RCR|69VULN|8ZMB|aMDPS
23	33322 36146	 * 	353.74	DCR|1MDPS|1VULN|2DMG|2DUR|1TLV|1SELL	15DUR|2BELT|3SELL|45DMG|5BPWR|6VULN|7TLV|8BEXP|9RCR|aMDPS
24	33322 35424	 * 	353.64	DCR|1MDPS|1VULN|2DMG|2DUR|1TLV|1SELL	15DUR|2BELT|3SELL|45DMG|5BPWR|6VULN|7RCR|8TLV|9AEWIND|aMDPS
25	42142 42223	 * 	352.74	3VULN|1MDPS|3TLV|3DUR	178VULN|2MGNSTR|378TLV|4MLV|5ZMB|678DUR|78BPWR|9RAT|aMDPS
26	32132 22223	   	352.64	3VULN|1MDPS|3TLV|3DUR	178DUR|2SPLREG|378TLV|4CGEN|5ZMB|678VULN|78BPWR|9RAT|aMDPS
27	32142 22223	   	352.64	3VULN|1MDPS|3TLV|3DUR	178DUR|2SPLREG|378TLV|4MLV|5ZMB|678VULN|78BPWR|9RAT|aMDPS
28	33322 32463	 * 	352.39	3VULN|1MDPS|3DMG|3DUR|1SELL	158DUR|2BELT|3SELL|458DMG|58BPWR|689VULN|7RCVC|aMDPS
29	23242 16111	 * 	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6CGEN|7DUR|8aMDPS|9LIT
30	23242 22111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6DUR|7RMIN|8aMDPS|9LIT
31	23242 24242	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6DUR|7MBVNT|8FEWX|9aMDPS
32	23242 46111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6RMIN|7DUR|8aMDPS|9LIT
33	23243 16111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LHND|6CGEN|7DUR|8aMDPS|9LIT
34	23243 22111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LHND|6DUR|7RMIN|8aMDPS|9LIT
35	23243 46111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LHND|6RMIN|7DUR|8aMDPS|9LIT
36	23244 16111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5FEWX|6CGEN|7DUR|8aMDPS|9LIT
37	23244 22111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5FEWX|6DUR|7RMIN|8aMDPS|9LIT
38	23245 14111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5DUR|6CGEN|7BEXP|8aMDPS|9LIT
39	23245 32111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5DUR|6FEWX|7RMIN|8aMDPS|9LIT
40	46242 22111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	14VULN|2RPLT|34CDMG|4BPWR|5LWND|6DUR|7RMIN|8aMDPS|9LIT
41	46243 22111	   	351.83	2MDPS|2VULN|2CDMG|1DUR	14VULN|2RPLT|34CDMG|4BPWR|5LHND|6DUR|7RMIN|8aMDPS|9LIT
42	23242 23111	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6DUR|7ERES|8aMDPS|9LIT
43	23242 24142	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6DUR|7MBVNT|8DUST|9aMDPS
44	23242 24642	   	351.73	2MDPS|2VULN|2CDMG|1DUR|1MSE	1RPLT|24VULN|34CDMG|4BPWR|5LWND|6DUR|7MBVNT|8MSE|9aMDPS
45	23243 23111	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5LHND|6DUR|7ERES|8aMDPS|9LIT
46	23244 23111	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5FEWX|6DUR|7ERES|8aMDPS|9LIT
47	23244 24142	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5FEWX|6DUR|7MBVNT|8DUST|9aMDPS
48	23245 33111	   	351.73	2MDPS|2VULN|2CDMG|1DUR	1RPLT|24VULN|34CDMG|4BPWR|5DUR|6FEWX|7ERES|8aMDPS|9LIT
