0	Index      	 *	Score 	Summary	Detail	
1	62261 22421	 * 	374.83	DCR|3VULN|1MDPS|1DUR	1BASICY|237VULN|4FEWX|5AME|6DUR|8RCR|9CGEN|aMDPS
2	16443 32674	   	374.73	DCR|3VULN|1MDPS|1DUR	1MBVNT|2BBNT|3ASPD|458VULN|6CGEN|7DUR|9RCR|aMDPS
3	62251 22421	   	374.73	DCR|3VULN|1MDPS|1DUR	1BASICY|237VULN|4DUST|5AME|6DUR|8RCR|9CGEN|aMDPS
4	16443 12674	   	374.63	DCR|3VULN|1MDPS|1DUR	1MBVNT|2BBNT|3ASPD|458VULN|6ERES|7DUR|9RCR|aMDPS
5	14218 82251	 * 	370.90	DCR|2VULN|1MDPS|1CDMG|2DUR	1MBVNT|2VENICY|38VULN|4LIT|57DUR|6RCR|9CDMG|aMDPS
6	31124 15242	 * 	370.37	DCR|2MDPS|1VULN|2DUR	1ERES|23DUR|4RCVC|5BBNT|6VULN|7RCR|8aMDPS|9AME
7	16443 62474	 * 	369.60	DCR|2VULN|1MDPS|2DUR|1TLV	1MBVNT|2BBNT|3ASPD|45VULN|6TLV|78DUR|9RCR|aMDPS
8	16743 42474	   	369.60	DCR|2VULN|1MDPS|2DUR|1TLV	1MBVNT|2BBNT|3TLV|45VULN|6ASPD|78DUR|9RCR|aMDPS
9	11212 17674	   	363.46	DCR|2VULN|1MDPS|2DUR|1DMG	1MBVNT|2AME|3DMG|46DUR|58VULN|7TBNT|9RCR|aMDPS
10	31316 15234	 * 	357.91	DCR|2MDPS|1VULN|1CDMG|1DUR	1ERES|2DUR|3LWND|4LEGI|5BEXP|6VULN|7RCR|8aMDPS|9CDMG
11	32116 15234	   	357.91	DCR|2MDPS|1VULN|1CDMG|1DUR	1ERES|2LEGI|3DUR|4LHND|5BEXP|6VULN|7RCR|8aMDPS|9CDMG
12	62162 22421	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1BASICY|27VULN|35LHND|4TLV|6DUR|8RCR|9CGEN|aMDPS
13	16743 32474	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1MBVNT|2BBNT|3TLV|45VULN|6CGEN|7DUR|8RCVC|9RCR|aMDPS
14	16744 24474	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1MBVNT|2BBNT|3TLV|47VULN|5DUR|6CGEN|8RCVC|9RCR|aMDPS
15	16743 12474	   	357.15	DCR|2VULN|1MDPS|1TLV|1DUR	1MBVNT|2BBNT|3TLV|45VULN|6ERES|7DUR|8RCVC|9RCR|aMDPS
16	11434 72674	   	357.05	DCR|2VULN|1MDPS|1TLV|1DUR	1MBVNT|23AME|4BBNT|5TLV|68VULN|7DUR|9RCR|aMDPS
17	14218 84417	   	351.11	DCR|2VULN|1MDPS|1DMG|1DUR	1MBVNT|2VENICY|38VULN|4LIT|5DUR|6RCR|7DMG|9LWND|aMDPS
18	14218 84427	   	351.11	DCR|2VULN|1MDPS|1DMG|1DUR	1MBVNT|2VENICY|38VULN|4LIT|5DUR|6RCR|7DMG|9BEXP|aMDPS
19	14218 84447	   	351.01	DCR|2VULN|1MDPS|1DMG|1DUR|1MSE	1MBVNT|2VENICY|38VULN|4LIT|5DUR|6RCR|7DMG|9MSE|aMDPS
20	11211 27674	   	350.91	DCR|2VULN|1MDPS|1DMG|1DUR	1MBVNT|25AME|3DMG|4DUR|68VULN|7TBNT|9RCR|aMDPS
21	11212 37674	   	350.91	DCR|2VULN|1MDPS|1DMG|1DUR	1MBVNT|2AME|3DMG|4DUR|58VULN|6AEFRZ|7TBNT|9RCR|aMDPS
