0	Index      	 *	Score 	Summary	Detail	
1	21362 13441	 * 	407.65	DCR|2VULN|1MDPS|2DMG|2DUR|1TLV	1RMIN|28DMG|3LEGI|4TLV|58DUR|6RCR|78VULN|8BPWR|9MLV|aMDPS
2	21362 13461	   	407.65	DCR|2VULN|1MDPS|2DMG|2DUR|1TLV	1RMIN|28DMG|3LEGI|4TLV|58DUR|6RCR|78VULN|8BPWR|9CGEN|aMDPS
3	21362 13421	   	407.55	DCR|2VULN|1MDPS|2DMG|2DUR|1TLV	1RMIN|28DMG|3LEGI|4TLV|58DUR|6RCR|78VULN|8BPWR|9ERES|aMDPS
4	52122 23222	 * 	401.13	DCR|3VULN|1MDPS|1TLV|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9RMIN|aMDPS
5	63622 23222	   	401.13	DCR|3VULN|1MDPS|1TLV|1DUR	178VULN|2DUR|3ZMB|4FRZFST|5TLV|6RCR|9RMIN|aMDPS
6	52122 23251	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9MDPS|aBOSS
7	52122 23252	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9MDPS|aFEWX
8	52122 23253	 * 	401.03	DCR|3VULN|1MDPS|2TLV|2DUR	1aZMB|2aDUR|378VULN|4FRZFST|5aTLV|6RCR|9MDPS|aBPWR
9	52122 23254	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9MDPS|aLHND
10	52122 23255	   	401.03	DCR|3VULN|1MDPS|1TLV|1DMG|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9MDPS|aDMG
11	52122 23256	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	1ZMB|2DUR|378VULN|4FRZFST|5TLV|6RCR|9MDPS|aCGEN
12	63622 23251	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	178VULN|2DUR|3ZMB|4FRZFST|5TLV|6RCR|9MDPS|aBOSS
13	63622 23252	   	401.03	DCR|3VULN|1MDPS|1TLV|1DUR	178VULN|2DUR|3ZMB|4FRZFST|5TLV|6RCR|9MDPS|aFEWX
14	63622 23253	 * 	401.03	DCR|4VULN|1MDPS|2TLV|2DUR	178aVULN|2aDUR|3ZMB|4FRZFST|5aTLV|6RCR|9MDPS|aBPWR
15	21363 13452	   	395.20	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|3LEGI|4TLV|58LWND|6RCR|78VULN|8BPWR|9DUR|aMDPS
16	21462 13421	   	395.20	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|38FEWX|4TLV|5DUR|6RCR|78VULN|8BPWR|9ERES|aMDPS
17	21262 13441	   	395.10	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|38DUST|4TLV|5DUR|6RCR|78VULN|8BPWR|9MLV|aMDPS
18	21262 13461	   	395.10	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|38DUST|4TLV|5DUR|6RCR|78VULN|8BPWR|9CGEN|aMDPS
19	21263 13452	   	395.10	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|38DUST|4TLV|5LWND|6RCR|78VULN|8BPWR|9DUR|aMDPS
20	21262 13421	   	395.00	DCR|2VULN|1MDPS|2DMG|1TLV|1DUR	1RMIN|28DMG|38DUST|4TLV|5DUR|6RCR|78VULN|8BPWR|9ERES|aMDPS
21	61121 33563	 * 	391.06	DCR|2VULN|1MDPS|1CDMG|2DUR|1DMG	16VULN|2CDMG|3BEXP|4ERES|5DMG|78DUR|9RCR|aMDPS
22	66322 12332	   	387.48	DCR|3VULN|1MDPS|2DUR	139VULN|2AME|49LHND|59DUR|6RCR|7BBNT|8RPLT|9BPWR|aMDPS
23	66312 22162	   	387.18	DCR|3VULN|1MDPS|2DUR	136VULN|2AME|45DUR|7RCR|8DUST|9CANSTR|aMDPS
24	66312 22223	   	387.18	DCR|3VULN|1MDPS|2DUR|1SELL	136VULN|2AME|45DUR|7RCR|8SELL|9AEBURN|aMDPS
25	63356 22223	   	387.14	DCR|3VULN|1MDPS|2DUR|1SELL	146VULN|29DUR|3DMSP|5ERES|7RCR|8SELL|aMDPS
26	55321 33471	 * 	385.31	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1ZMB|2MBVNT|3DUR|4SNIFST|5VULN|6CDMG|7ASPD|89RCR|aMDPS
27	61225 43312	   	384.85	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	16VULN|2CDMG|3MLV|4DUR|5TLV|7RPLT|8FEWX|9RCR|aMDPS
28	66322 12423	   	384.65	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	13VULN|2AME|4LHND|5DUR|6RCR|7BBNT|8TLV|9CDMG|aMDPS
29	21631 61512	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4FEWX|57DUR|67VULN|7BPWR|8AME|9RCR|aMDPS
30	21631 61812	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4FEWX|57DUR|67VULN|7BPWR|8RCR|9ASPD|aMDPS
31	21631 61821	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4FEWX|57DUR|67VULN|7BPWR|8RCR|9AEFRZ|aMDPS
32	21641 61512	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4BEXP|57DUR|67VULN|7BPWR|8AME|9RCR|aMDPS
33	21641 61812	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4BEXP|57DUR|67VULN|7BPWR|8RCR|9ASPD|aMDPS
34	21641 61821	   	381.35	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4BEXP|57DUR|67VULN|7BPWR|8RCR|9AEFRZ|aMDPS
35	21611 61512	   	381.25	DCR|2VULN|1MDPS|2DMG|2DUR	1RMIN|27DMG|3MBVNT|4DUST|57DUR|67VULN|7BPWR|8AME|9RCR|aMDPS
36	61121 33263	   	378.61	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	16VULN|2CDMG|38BEXP|4ERES|5DMG|7DUR|9RCR|aMDPS
