0	Index      	 *	Score 	Summary	Detail	
1	21345 12262	 * 	375.13	DCR|3VULN|1MDPS|1DUR	1RCVC|249VULN|346FEWX|4BPWR|5LWND|7RCR|8DUR|aMDPS
2	64112 12262	   	375.03	DCR|3VULN|1MDPS|1DUR	1LWND|235FEWX|469VULN|7RCR|8DUR|aMDPS
3	21513 46331	   	374.93	DCR|3VULN|1MDPS|1DUR	1RCVC|248VULN|3BEXP|5BBNT|6DUR|7RCR|9RPLT|aMDPS
4	32423 21621	 * 	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14aERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS
5	32423 21622	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS|aAEBURN
6	32423 21623	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS|aAIRBOS
7	32423 21624	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS|aASPD
8	32423 21625	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS|aLIT
9	32423 21626	   	370.90	DCR|2VULN|1MDPS|2CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|57CDMG|6DUR|8RCR|9MDPS|aCGEN
10	42322 32121	 * 	370.57	DCR|2MDPS|1VULN|2DUR	1ASPD|2aRCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS
11	42322 32122	 * 	370.57	DCR|2MDPS|1VULN|2DUR|1TLV	1ASPD|2RCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS|aTLV
12	42322 32123	   	370.57	DCR|2MDPS|1VULN|2DUR|1DMG	1ASPD|2RCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS|aDMG
13	42322 32124	   	370.57	DCR|2MDPS|1VULN|2DUR	1ASPD|2RCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS|aERES
14	42322 32125	   	370.57	DCR|2MDPS|1VULN|2DUR	1ASPD|2RCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS|aTBNT
15	42322 32126	   	370.57	DCR|2MDPS|1VULN|2DUR	1ASPD|2RCVC|35RAT|45DUR|5BPWR|6RCR|7VULN|89MDPS|aCGEN
16	21212 65143	   	358.54	DCR|2VULN|1MDPS|1CDMG|1DUR	1RCVC|24VULN|34AEPOI|4BPWR|5LIT|6CDMG|7DUR|8BEXP|9RCR|aMDPS
17	21212 65343	   	358.54	DCR|2VULN|1MDPS|1CDMG|1DUR	1RCVC|24VULN|34AEPOI|4BPWR|5LIT|6CDMG|7DUR|8LWND|9RCR|aMDPS
18	32423 22621	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14aERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS
19	32423 22622	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS|aAEBURN
20	32423 22623	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS|aAIRBOS
21	32423 22624	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS|aASPD
22	32423 22625	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS|aLIT
23	32423 22626	   	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7RCVC|8RCR|9MDPS|aCGEN
24	32423 24621	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14aERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7AEPOI|8RCR|9MDPS
25	32423 24622	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7AEPOI|8RCR|9MDPS|aAEBURN
26	32423 24623	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7AEPOI|8RCR|9MDPS|aAIRBOS
27	32423 25311	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7MSLREG|8RCR|9MDPS|aASPD
28	32423 25312	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7MSLREG|8RCR|9MDPS|aAEFBLL
29	32423 25313	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7MSLREG|8RCR|9MDPS|aAME
30	32423 25315	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7MSLREG|8RCR|9MDPS|aRPLT
31	32423 25316	 * 	358.34	DCR|2VULN|1MDPS|1CDMG|2DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6aDUR|7MSLREG|8RCR|9MDPS
32	32423 25353	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6DUR|7MSLREG|8RCR|9ASPD|aMDPS
33	32423 53621	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14aERES|2BELT|34VULN|4BPWR|5CDMG|6AEBURN|7DUR|8RCR|9MDPS
34	32423 53622	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6aAEBURN|7DUR|8RCR|9MDPS
35	32423 53623	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	14ERES|2BELT|34VULN|4BPWR|5CDMG|6AEBURN|7DUR|8RCR|9MDPS|aAIRBOS
36	15331 63263	   	357.91	DCR|2MDPS|1VULN|1DUR	1TSLARM|2LWND|3MGNSTR|4DUR|5TBNT|6VULN|7RCR|8aMDPS|9LSRREG
37	42326 32121	   	357.91	DCR|2MDPS|1VULN|1DUR	1ASPD|2aRCVC|3RAT|4DUR|5AEFRZ|6RCR|7VULN|89MDPS
38	42326 32122	   	357.91	DCR|2MDPS|1VULN|1TLV|1DUR	1ASPD|2RCVC|3RAT|4DUR|5AEFRZ|6RCR|7VULN|89MDPS|aTLV
39	42326 32123	   	357.91	DCR|2MDPS|1VULN|1DMG|1DUR	1ASPD|2RCVC|3RAT|4DUR|5AEFRZ|6RCR|7VULN|89MDPS|aDMG
40	42326 32124	   	357.91	DCR|2MDPS|1VULN|1DUR	1ASPD|2RCVC|3RAT|4DUR|5AEFRZ|6RCR|7VULN|89MDPS|aERES
41	42326 32125	   	357.91	DCR|2MDPS|1VULN|1DUR	1ASPD|2RCVC|3RAT|4DUR|5AEFRZ|6RCR|7VULN|89MDPS|aTBNT
