0	Index      	 *	Score 	Summary	Detail	
1	62154 21211	 * 	425.24	DCR|3VULN|1MDPS|2DMG|2DUR	19DMG|2MLV|349VULN|59DUR|6RCR|7RMIN|8TBNT|9BPWR|aMDPS
2	21128 47221	 * 	425.23	DCR|2MDPS|3VULN	1DUR|26AEWIND|36aVULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS
3	21128 47222	   	425.23	DCR|2MDPS|2VULN	1DUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS|aBBNT
4	21128 47223	   	425.23	DCR|2MDPS|2VULN|2DUR	1aDUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS
5	21128 47224	   	425.23	DCR|2MDPS|2VULN	1DUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS|aLHND
6	21128 47225	   	425.23	DCR|2MDPS|2VULN|2AART	1DUR|26AEWIND|36VULN|4MBVNT|5aAART|6BPWR|7RCR|89MDPS
7	21128 47226	   	425.23	DCR|2MDPS|2VULN	1DUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS|aBASHEA
8	21128 47227	   	425.23	DCR|2MDPS|2VULN|1MSE	1DUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS|aMSE
9	21128 47228	   	425.23	DCR|2MDPS|2VULN	1DUR|26AEWIND|36VULN|4MBVNT|5AART|6BPWR|7RCR|89MDPS|aRMIN
10	25363 22342	   	401.13	DCR|3VULN|1MDPS|1TLV	1DUR|289VULN|3DLOT|4FEWX|5BOSS|6RCR|7TLV|aMDPS
