0	Index      	 *	Score 	Summary	Detail	
1	65223 23163	 * 	387.48	DCR|3VULN|1MDPS|2DUR	15DUR|236VULN|4LIT|7CGEN|8LWND|9RCR|aMDPS
2	65223 23263	   	387.48	DCR|3VULN|1MDPS|2DUR	15DUR|236VULN|4LIT|7CGEN|8LHND|9RCR|aMDPS
3	21331 52156	 * 	387.44	ACR|3VULN|1MDPS|2CDMG|2DUR	1AAC|2RCR|369VULN|49CDMG|5RAT|7DUST|89DUR|9BPWR|aMDPS
4	65223 22132	   	387.38	DCR|3VULN|1MDPS|2DUR	15DUR|236VULN|4LIT|7TBNT|8RCR|9RCVC|aMDPS
5	35363 34543	 * 	384.75	DCR|2VULN|1MDPS|1CDMG|1TLV|1DUR	1LWND|24VULN|3MBVNT|5TLV|6DUR|7LIT|8RCR|9CDMG|aMDPS
6	23666 11111	 * 	378.08	DCR|DCR|1MDPS|1VULN|1DMG|1DUR	1AAC|2DMG|3MBVNT|4VULN|5AIRARM|6RAT|79RCR|8DUR|aMDPS
7	65221 23163	   	375.03	DCR|3VULN|1MDPS|1DUR	1DUR|236VULN|45LIT|7CGEN|8LWND|9RCR|aMDPS
8	65221 23263	   	375.03	DCR|3VULN|1MDPS|1DUR	1DUR|236VULN|45LIT|7CGEN|8LHND|9RCR|aMDPS
9	65221 22132	   	374.93	DCR|3VULN|1MDPS|1DUR	1DUR|236VULN|45LIT|7TBNT|8RCR|9RCVC|aMDPS
10	21313 82224	 * 	371.58	ACR|2MDPS|2VULN|1DUR	1AAC|2RCR|36VULN|4MBVNT|5DUR|7aMDPS|8FEWX|9TBNT
11	21313 82472	   	371.58	ACR|2MDPS|2VULN|1DUR	1AAC|2RCR|36VULN|4MBVNT|5DUR|7aMDPS|8RAT|9CGEN
12	63662 11212	 * 	363.60	DCR|1MDPS|1VULN|1CDMG|2DUR|1TLV|1DMG	12DUR|3CDMG|4VULN|5DMG|6LIT|7RCR|8TLV|9AME|aMDPS
13	21331 56126	   	362.43	ACR|3VULN|1MDPS|1CDMG|1DUR	1AAC|2RCR|368VULN|4CDMG|5RAT|7RPLT|9DUR|aMDPS
14	21332 21344	   	362.43	ACR|3VULN|1MDPS|1CDMG|1DUR	1AAC|2RCR|369VULN|4CDMG|5BEXP|7DUR|8LHND|aMDPS
15	21332 32544	   	362.43	ACR|3VULN|1MDPS|1CDMG|1DUR	1AAC|2RCR|389VULN|4CDMG|5BEXP|6DUR|7LHND|aMDPS
16	21333 21344	   	362.33	ACR|3VULN|1MDPS|1CDMG|1DUR	1AAC|2RCR|369VULN|4CDMG|5DUST|7DUR|8LHND|aMDPS
17	21335 21344	   	362.33	ACR|3VULN|1MDPS|1CDMG|1DUR	1AAC|2RCR|369VULN|4CDMG|5LEGI|7DUR|8LHND|aMDPS
18	33151 12416	 * 	358.01	DCR|2MDPS|1VULN|1DUR	1LWND|2DUR|3FEWX|4VULN|5RPLT|6BBNT|7SPLARM|8RCR|9aMDPS
19	33221 12416	   	358.01	DCR|2MDPS|1VULN|1DUR	1LWND|2DUR|3VULN|4FEWX|5RPLT|6BBNT|7SPLARM|8RCR|9aMDPS
20	33231 12416	   	358.01	DCR|2MDPS|1VULN|1DUR	1LWND|2DUR|3VULN|4BEXP|5RPLT|6BBNT|7SPLARM|8RCR|9aMDPS
21	51266 33113	 * 	357.97	ACR|DCR|1MDPS|1VULN|2CDMG|1DUR	1RMIN|29RCR|34CDMG|4BPWR|5DUR|6VULN|7MLV|8NUKE|aMDPS
