0	Index      	 *	Score 	Summary	Detail	
1	34513 22114	 * 	387.58	DCR|3VULN|1MDPS|2DUR	17LWND|2BOSS|367VULN|4BBNT|57DUR|7BPWR|8RCR|9AAC|aMDPS
2	34513 22136	   	387.48	DCR|3VULN|1MDPS|2DUR	17LWND|2BOSS|367VULN|4BBNT|57DUR|7BPWR|8RCR|9TBNT|aMDPS
3	32321 56223	 * 	385.61	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	18LWND|2CDMG|3CGEN|4DUR|5RAT|67RCR|9VULN|aMDPS
4	32321 56363	   	385.61	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1LWND|2CDMG|3CGEN|4DUR|5RAT|67RCR|8RPLT|9VULN|aMDPS
5	32321 56623	   	385.61	DCR|DCR|1MDPS|1VULN|1CDMG|1DUR	1LWND|2CDMG|38CGEN|4DUR|5RAT|67RCR|9VULN|aMDPS
6	22533 21633	   	374.93	DCR|3VULN|1MDPS|1DUR	1RCVC|245VULN|3TBNT|5BPWR|69FEWX|7DUR|8RCR|aMDPS
7	22533 21643	   	374.83	DCR|3VULN|1MDPS|1DUR	1RCVC|245VULN|3TBNT|5BPWR|6FEWX|7DUR|8RCR|9AEFBLL|aMDPS
8	22616 12316	 * 	358.64	DCR|2VULN|1MDPS|1CDMG|1DUR	1RCVC|28VULN|34CGEN|5CDMG|6RCR|7DUR|9FEWX|aMDPS
9	22656 11232	   	358.54	DCR|2VULN|1MDPS|1CDMG|1DUR	1RCVC|24VULN|3CGEN|5CDMG|6RCR|7BOSS|8TBNT|9DUR|aMDPS
10	22656 12222	   	358.54	DCR|2VULN|1MDPS|1CDMG|1DUR	1RCVC|24VULN|3CGEN|5CDMG|6RCR|7DUR|8BOSS|9BBNT|aMDPS
