0	Index      	 *	Score 	Summary	Detail	
1	11316 52211	 * 	414.05	DCR|4VULN|1MDPS|1DUR	1457VULN|2RCVC|3DUR|6LHND|8RCR|9RAT|aMDPS
2	11462 12253	   	401.33	DCR|3VULN|1MDPS|2DUR|1AART	179VULN|2RCVC|3FEWX|49LHND|5AART|6RCR|89DUR|9BPWR|aMDPS
3	23282 28216	 * 	394.90	DCR|2VULN|1MDPS|2CDMG|3DUR	1TBNT|289DUR|3MBVNT|4AME|59CDMG|6RCR|79VULN|9BPWR|aMDPS
4	11316 51213	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	145VULN|2RCVC|3DUR|6LHND|7FEWX|8RCR|9AART|aMDPS
5	11412 65213	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	147VULN|2RCVC|3FEWX|5DUR|6LHND|8RCR|9AART|aMDPS
6	36362 31113	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	1AART|28CGEN|348VULN|5DUR|6LHND|78AME|8BPWR|9RCR|aMDPS
7	11462 12233	   	388.68	DCR|3VULN|1MDPS|1DUR|1AART	179VULN|2RCVC|3FEWX|4LHND|5AART|6RCR|8DUR|aMDPS
8	32362 31113	   	388.48	DCR|3VULN|1MDPS|1DUR|1AART	1AART|28ERES|348VULN|5DUR|6LHND|78AME|8BPWR|9RCR|aMDPS
9	32364 51113	   	388.48	DCR|3VULN|1MDPS|1DUR|1AART	1AART|28ERES|348VULN|5LHND|6DUR|78AME|8BPWR|9RCR|aMDPS
10	11312 52211	   	387.48	DCR|3VULN|1MDPS|2DUR	147VULN|2RCVC|35DUR|6LHND|8RCR|9RAT|aMDPS
