0	Index      	 *	Score 	Summary	Detail	
1	53334 12325	 * 	377.41	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1TLV|2RPLT|3TBNT|49VULN|5DUR|6MLV|7RCR|8DMG|aMDPS
2	53335 12334	   	377.41	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1TLV|2RPLT|3TBNT|45VULN|6RCR|7DMG|8LWND|9DUR|aMDPS
3	53335 12134	   	377.31	DCR|2VULN|1MDPS|1TLV|1DMG|1DUR	1TLV|2RPLT|3TBNT|45VULN|6RCR|7DMG|8LEGI|9DUR|aMDPS
4	43412 41311	 * 	368.55	DCR|DCR|1MDPS|1CDMG|1TLV|1DMG|1DUR	1DUST|2DUR|3BELT|4TLV|5DMG|67RCR|8CDMG|9MDPS|aZMB
5	43412 41312	   	368.55	DCR|DCR|1MDPS|1CDMG|1TLV|1DMG|1DUR	1DUST|2DUR|3BELT|4TLV|5DMG|67RCR|8CDMG|9MDPS|aFEWX
6	43412 41313	   	368.55	DCR|DCR|1MDPS|1CDMG|1TLV|1DMG|1DUR	1DUST|2DUR|3aBELT|4TLV|5DMG|67RCR|8CDMG|9MDPS
7	53251 51121	 * 	366.96	ACR|2VULN|1MDPS|2TLV|2DUR|1DMG	18TLV|2RPLT|38VULN|4ERES|5RCR|6DMG|78DUR|8BPWR|9RAT|aMDPS
8	42341 21522	 * 	360.53	DCR|1MDPS|1VULN|2TLV|1CDMG|2DUR	1DUST|24TLV|34DUR|4BPWR|5VULN|6CDMG|7BEXP|8RCR|9CGEN|aMDPS
9	42341 21512	   	360.43	DCR|1MDPS|1VULN|2TLV|1CDMG|2DUR	1DUST|24TLV|34DUR|4BPWR|5VULN|6CDMG|7BEXP|8RCR|9ERES|aMDPS
10	43213 53235	 * 	358.01	DCR|2MDPS|1VULN|1DUR	1DUST|2DUR|35MLV|4TBNT|6RCR|7VULN|8DMSP|9aMDPS
11	43213 53135	   	357.91	DCR|2MDPS|1VULN|1DUR	1DUST|2DUR|35MLV|4TBNT|6RCR|7VULN|8AEPOI|9aMDPS
12	53335 13334	   	357.35	DCR|2VULN|1MDPS|1TLV|1DUR	1TLV|2RPLT|3TBNT|45VULN|6RCR|7ZMB|8LWND|9DUR|aMDPS
13	53241 23235	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1TLV|2RPLT|38VULN|4DUST|5LIT|6BBNT|7RCR|9DUR|aMDPS
14	53335 13134	   	357.25	DCR|2VULN|1MDPS|1TLV|1DUR	1TLV|2RPLT|3TBNT|45VULN|6RCR|7ZMB|8LEGI|9DUR|aMDPS
15	43412 41221	 * 	353.61	DCR|DCR|1MDPS|2DUR|1TLV|1DMG	1DUST|28DUR|3BELT|4TLV|5DMG|67RCR|9MDPS|aLIT
16	43412 41222	 * 	353.61	DCR|DCR|1MDPS|1VULN|2DUR|1TLV|1DMG	1DUST|28DUR|3BELT|4TLV|5DMG|67RCR|9MDPS|aVULN
17	43412 41223	   	353.61	DCR|DCR|1MDPS|2DUR|1TLV|1DMG	1DUST|28DUR|3BELT|4TLV|5DMG|67RCR|9MDPS|aBLASTR
18	33334 12325	   	351.11	DCR|2VULN|1MDPS|1DMG|1DUR	1ASPD|2RPLT|3TBNT|49VULN|5DUR|6MLV|7RCR|8DMG|aMDPS
19	33534 12325	   	351.11	DCR|2VULN|1MDPS|1DMG|1DUR	1ASPD|2RPLT|3BBNT|49VULN|5DUR|6MLV|7RCR|8DMG|aMDPS
20	42345 13134	 * 	350.33	DCR|2MDPS|2TLV|2DUR	1DUST|24TLV|34DUR|4BPWR|5MBVNT|6RCR|7ERES|8BBNT|9aMDPS
