0	Index      	 *	Score 	Summary	Detail	
1	15611 22342	 * 	270.75	DCR|DCR|2VULN|1TLV|1MLV	1SNIFST|2MBVNT|3MLV|4LIT|5CGEN|69VULN|7TLV|8aRCR
2	15641 22342	   	270.75	DCR|DCR|2VULN|1TLV|1MLV	1SNIFST|2MBVNT|3MLV|4BOSS|5CGEN|69VULN|7TLV|8aRCR
3	15614 22342	   	270.65	DCR|DCR|2VULN|1TLV|1MLV	1SNIFST|2MBVNT|3MLV|4LIT|5ERES|69VULN|7TLV|8aRCR
4	15644 22342	   	270.65	DCR|DCR|2VULN|1TLV|1MLV	1SNIFST|2MBVNT|3MLV|4BOSS|5ERES|69VULN|7TLV|8aRCR
5	15412 22342	   	268.79	DCR|DCR|2VULN|1TLV|1DUR	1SNIFST|2MBVNT|3RCVC|4DUR|5LIT|69VULN|7TLV|8aRCR
6	15832 22342	   	268.79	DCR|DCR|2VULN|1TLV|1DUR	1SNIFST|2MBVNT|3DUR|4RCVC|5LIT|69VULN|7TLV|8aRCR
7	15312 22342	   	268.69	DCR|DCR|2VULN|1TLV|1DUR	1SNIFST|2MBVNT|3AEFRZ|4DUR|5LIT|69VULN|7TLV|8aRCR
8	15683 13342	   	258.19	DCR|DCR|2VULN|1MLV|1DUR	1SNIFST|2MBVNT|3MLV|49VULN|5DUR|6RCVC|7LIT|8aRCR
9	15683 43342	   	258.09	DCR|DCR|2VULN|1MLV|1DUR	1SNIFST|2MBVNT|3MLV|49VULN|5DUR|6AEFRZ|7LIT|8aRCR
10	15432 22342	   	255.14	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3RCVC|4LWND|5LIT|69VULN|7TLV|8aRCR
11	15452 22342	   	255.14	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3RCVC|4LHND|5LIT|69VULN|7TLV|8aRCR
12	22177 32342	   	255.14	DCR|DCR|2VULN|1TLV	16LWND|2MBVNT|3BOSS|49VULN|5BASARM|7TLV|8aRCR
13	22282 22342	   	255.14	DCR|DCR|2VULN|1TLV	13LWND|2MBVNT|4BASICY|5LIT|69VULN|7TLV|8aRCR
14	22322 22342	   	255.14	DCR|DCR|2VULN|1TLV	14LWND|2MBVNT|3BASICY|5LIT|69VULN|7TLV|8aRCR
15	15211 22342	   	255.04	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AME|4LIT|5CGEN|69VULN|7TLV|8aRCR
16	15241 22342	   	255.04	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AME|4BOSS|5CGEN|69VULN|7TLV|8aRCR
17	15332 22342	   	255.04	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AEFRZ|4LWND|5LIT|69VULN|7TLV|8aRCR
18	15352 22342	   	255.04	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AEFRZ|4LHND|5LIT|69VULN|7TLV|8aRCR
19	15732 22342	   	255.04	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3DUST|4RCVC|5LIT|69VULN|7TLV|8aRCR
20	32177 42342	   	255.04	DCR|DCR|2VULN|1TLV	1LHND|2MBVNT|3BOSS|49VULN|5BASARM|6AEFBLL|7TLV|8aRCR
21	15214 22342	   	254.94	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AME|4LIT|5ERES|69VULN|7TLV|8aRCR
22	15244 22342	   	254.94	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|3AME|4BOSS|5ERES|69VULN|7TLV|8aRCR
23	15762 22342	   	254.94	DCR|DCR|2VULN|1TLV	1SNIFST|2MBVNT|34DUST|5LIT|69VULN|7TLV|8aRCR
24	14321 21541	 * 	249.43	DCR|DCR|1VULN|2DUR|1AART	15SNIFST|2BBNT|35DUR|4AART|5BPWR|6FEWX|7ASPD|8VULN|9aRCR
25	14321 31541	   	249.33	DCR|DCR|1VULN|2DUR|1AART	15SNIFST|2BBNT|35DUR|4AART|5BPWR|6DUST|7ASPD|8VULN|9aRCR
26	41413 13122	 * 	247.07	DCR|4VULN|2AART|1DMG|1MLV	1FEWX|2MLV|348aVULN|59AART|6DMG|7RCR
27	15611 25342	   	244.54	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3MLV|4LIT|5CGEN|69VULN|7RMIN|8aRCR
28	15641 25342	   	244.54	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3MLV|4BOSS|5CGEN|69VULN|7RMIN|8aRCR
29	15611 22362	   	244.54	DCR|DCR|1VULN|1TLV|1MLV	1SNIFST|2MBVNT|3MLV|49LIT|5CGEN|6VULN|7TLV|8aRCR
30	15211 26342	   	244.44	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3AME|4LIT|5CGEN|69VULN|7MLV|8aRCR
31	15241 26342	   	244.44	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3AME|4BOSS|5CGEN|69VULN|7MLV|8aRCR
32	15611 27342	   	244.44	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3MLV|4LIT|5CGEN|69VULN|7ERES|8aRCR
33	15614 25342	   	244.44	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3MLV|4LIT|5ERES|69VULN|7RMIN|8aRCR
34	15616 41342	   	244.44	DCR|DCR|2VULN|1MLV	15SNIFST|2MBVNT|3MLV|4LIT|69VULN|7LHND|8aRCR
35	15641 27342	   	244.44	DCR|DCR|2VULN|1MLV	1SNIFST|2MBVNT|3MLV|4BOSS|5CGEN|69VULN|7ERES|8aRCR
