0	Index      	 *	Score 	Summary	Detail	
1	35115 13226	 * 	216.58	DCR|3VULN|3DMG|1AART|3ASPD	15aDMG|2AART|3MLV|46aASPD|7RCR|89aVULN|aBPWR
2	35311 43226	   	210.27	DCR|3VULN|3DMG|1AART|2ASPD	15aDMG|2AART|34ASPD|6aCGEN|7RCR|89aVULN|aBPWR
3	31316 23161	   	201.36	DCR|3VULN|3DMG|1AART	19aDMG|29aFEWX|3LWND|4MBVNT|5DUR|6AART|7RCR|89aVULN|9aBPWR
4	31326 26151	 * 	199.38	ACR|3VULN|3DMG|1AART	19aDMG|2FEWX|39aLWND|4DUST|5RCR|6AART|7DUR|89aVULN|9aBPWR
5	35143 13226	   	196.82	DCR|3VULN|3DMG|1AART	14aDMG|2AART|34aMLV|4aBPWR|5DMSP|6RMIN|7RCR|89aVULN
6	35215 23161	   	196.82	DCR|3VULN|3DMG|1AART	19aDMG|2AART|39aBEXP|4LWND|5MBVNT|6LHND|7RCR|89aVULN|9aBPWR
7	35225 23161	   	196.82	DCR|3VULN|3DMG|1AART	19aDMG|2AART|39aBEXP|4FEWX|5MBVNT|6LWND|7RCR|89aVULN|9aBPWR
8	35341 13321	   	195.68	DCR|3DMG|1AART|1VULN|3ASPD|2DUR	145DMG|2AART|349ASPD|49BPWR|69FEWX|7RCR|89DUR|aVULN
9	31365 23161	   	195.62	DCR|3VULN|3DMG|1AART	19aDMG|29aFEWX|3LWND|4AART|5MBVNT|6LHND|7RCR|89aVULN|9aBPWR
10	35313 43226	   	194.62	DCR|3VULN|2DMG|1AART|2ASPD	1aDMG|2AART|34ASPD|5DMSP|6aCGEN|7RCR|89aVULN|aBPWR
11	12165 28241	   	194.29	DCR|2VULN|2DMG|1AART|2DUR|1ZMB	1aDUR|2ASPD|3aVULN|4AART|5MBVNT|6LHND|7RCR|8ZMB|9aDMG|aBPWR
12	35341 33262	   	194.26	DCR|3DMG|2VULN|1AART|2ASPD	145DMG|2AART|34ASPD|4BPWR|6DMSP|79VULN|8DUR|aRCR
13	31123 23522	   	192.62	DCR|3VULN|2DMG|1AART|1CDMG	1aDMG|2FEWX|35aVULN|4DUST|6RCR|7CDMG|8aCANHEL|9AART|aBPWR
14	35343 13222	   	192.51	DCR|2VULN|2DMG|1AART|2ASPD|1CDMG	14DMG|2AART|34ASPD|4BPWR|5DMSP|6RMIN|7RCR|8aVULN|9CDMG
15	35344 13222	   	192.51	DCR|2VULN|2DMG|1AART|2ASPD|1CDMG	14DMG|2AART|34ASPD|4BPWR|5RCVC|6RMIN|7RCR|8aVULN|9CDMG
16	35311 13222	   	192.41	DCR|2VULN|2DMG|1AART|2ASPD|1CDMG	15DMG|2AART|34ASPD|6RMIN|7RCR|8aVULN|9CDMG
17	31164 31532	 * 	190.62	DCR|3DMG|2AART|1VULN|2ZMB	168DMG|2FEWX|3VULN|47AART|56ZMB|6BPWR|9RCR|aDUR
18	35343 13224	   	190.58	DCR|3DMG|1AART|1VULN|2ASPD|1CDMG	14aDMG|2AART|34ASPD|4BPWR|5DMSP|6RMIN|7RCR|8VULN|9CDMG
19	35311 13224	   	190.48	DCR|3DMG|1AART|1VULN|2ASPD|1CDMG	15aDMG|2AART|34ASPD|6RMIN|7RCR|8VULN|9CDMG
20	31165 23281	   	188.67	DCR|2VULN|2DMG|1AART|2ASPD|1ZMB	1aDMG|2FEWX|3aVULN|4AART|5MBVNT|6LHND|7RCR|8ZMB|9aASPD|aBPWR
21	31126 53522	   	188.24	ACR|3DMG|2VULN|1AART|1CDMG	16aDMG|2FEWX|3aVULN|4DUST|5RCR|7CDMG|8aCANHEL|9AART|aBPWR
22	31126 63522	   	188.24	ACR|3VULN|2DMG|1AART|1CDMG	1aDMG|2FEWX|36aVULN|4DUST|5RCR|7CDMG|8aCANHEL|9AART|aBPWR
23	31123 25534	   	187.37	DCR|2VULN|2DMG|1AART|1CDMG|1ZMB	18DMG|2FEWX|35VULN|4DUST|6RCR|7ZMB|9CDMG|aAART
24	14213 25532	   	186.76	DCR|3DMG|2VULN|1CDMG|1ZMB	1DUR|25VULN|3DUST|48aDMG|6RCR|7ZMB|9CDMG
25	24313 25532	   	186.76	DCR|3DMG|2VULN|1CDMG|1ZMB	1DUST|25VULN|3DUR|48aDMG|6RCR|7ZMB|9CDMG
26	35341 13323	   	186.62	DCR|3DMG|1AART|3ASPD|2DUR|1ZMB	145DMG|2AART|349ASPD|49BPWR|69FEWX|7RCR|89DUR|aZMB
27	31163 11433	   	186.61	DCR|3VULN|2DMG|1AART	19DMG|2FEWX|39aVULN|4AART|5LIT|6DUR|7RCR|89DUST|9BPWR
