0	Index      	 *	Score 	Summary	Detail	
1	63235 32113	 * 	229.20	ACR|1BASARM|2DMG|2BEXP|1BASICY|1CDMG	17BEXP|2CGEN|3BASICY|4CDMG|5RCR|6LHND|8aDMG|9BASARM
2	63235 32115	 * 	222.87	ACR|1BASARM|3BEXP|1DMG|1BASICY|1CDMG	17aBEXP|2CGEN|3BASICY|4CDMG|5RCR|6LHND|8DMG|9BASARM
3	63235 42113	   	222.87	ACR|1BASARM|3BEXP|1DMG|1BASICY|1CDMG	17aBEXP|2CGEN|3BASICY|4CDMG|5RCR|6LWND|8DMG|9BASARM
4	63235 34113	 * 	220.67	ACR|1BASARM|2DMG|1BASICY|2CDMG|1BEXP	1BEXP|2CGEN|3BASICY|47CDMG|5RCR|6LHND|8aDMG|9BASARM
5	63235 32114	   	219.91	ACR|1BASARM|2BEXP|1DMG|1BASICY|1CDMG|1AAC	17BEXP|2CGEN|3BASICY|4CDMG|5RCR|6LHND|8DMG|9BASARM|aAAC
6	65151 22113	   	219.03	ACR|1BASARM|2DMG|2BEXP|1CDMG	17BEXP|2LHND|3RCR|4MSLFST|5CGEN|6CDMG|8aDMG|9BASARM
7	63235 32111	 * 	217.92	ACR|1BASARM|2BEXP|1DMG|1BASICY|2CDMG	17BEXP|2CGEN|3BASICY|4aCDMG|5RCR|6LHND|8DMG|9BASARM
8	63235 42111	   	217.92	ACR|1BASARM|2BEXP|1DMG|1BASICY|2CDMG	17BEXP|2CGEN|3BASICY|4aCDMG|5RCR|6LWND|8DMG|9BASARM
9	56333 31153	 * 	216.97	ACR|4VULN|3BEXP|1DMG|1AART	189aVULN|29aZMB|3RCR|4AART|5MLV|6DMG|79aBEXP|9aBPWR
10	56331 31151	 * 	214.95	ACR|3VULN|2DMG|2BEXP|1AART	189VULN|2ZMB|3RCR|4AART|5aRMIN|69DMG|79BEXP|9BPWR
11	56331 31152	   	214.95	ACR|3VULN|2DMG|2BEXP|1AART	189VULN|2ZMB|3RCR|4AART|5RMIN|69DMG|79BEXP|9BPWR|aRPLT
12	56331 31153	   	214.95	ACR|3VULN|2DMG|2BEXP|1AART	189VULN|2ZMB|3RCR|4AART|5RMIN|69DMG|79BEXP|9BPWR|aCGEN
13	63235 33113	   	214.36	ACR|1BASARM|2DMG|1BASICY|1BEXP|1CDMG	1BEXP|27CGEN|3BASICY|4CDMG|5RCR|6LHND|8aDMG|9BASARM
14	56333 31316	 * 	213.91	ACR|2VULN|1ASPD|1DMG|2CDMG|1AART|1BEXP	19VULN|2ZMB|3RCR|4AART|59MLV|6DMG|7BEXP|89CDMG|9BPWR|aASPD
15	52156 12431	 * 	213.90	ACR|3VULN|1BASARM|1DMG|1AART	14aVULN|246FEWX|3RCR|4BPWR|5MBVNT|7AART|8BASARM|9DMG
16	43533 26312	 * 	213.86	ACR|1BASARM|3BEXP|2AART|1DMG	18AART|247BEXP|3ERES|5RCR|6DMG|9DUST|aBASARM
