0	Index      	 *	Score 	Summary	Detail	
1	11261 11141	 * 	315.50	DCR|3LIT|2VULN|1FLTARM|1MLV|1CDMG	1FEWX|24VULN|348LIT|4BPWR|5MLV|6CDMG|7ZMB|9RCR|aFLTARM
2	11261 14423	 * 	307.87	DCR|2LIT|2MLV|3VULN|1CDMG	1FEWX|24aVULN|34LIT|4BPWR|58MLV|6CDMG|7RCR|9RMIN
3	31111 31165	   	301.02	DCR|2LIT|3VULN|1MLV|1DMG|1ASPD	1LWND|28aVULN|3DMG|4MLV|5aCANSTR|6RCR|7ASPD|9aLIT|aBPWR
4	31521 31165	   	301.02	DCR|2LIT|3VULN|1MLV|1DMG|1ASPD	1LWND|28aVULN|3MLV|4DMG|5aCANSTR|6RCR|7ASPD|9aLIT|aBPWR
5	11261 14135	 * 	298.17	DCR|2LIT|4VULN|1MLV|1CDMG|1SELL	1FEWX|249aVULN|34LIT|4BPWR|5MLV|6CDMG|7RCR|8SELL
6	31111 33165	   	294.31	DCR|2LIT|3VULN|1MLV|1DMG	1LWND|28aVULN|3DMG|4MLV|5aCANSTR|6RCR|7ZMB|9aLIT|aBPWR
7	31521 33165	   	294.31	DCR|2LIT|3VULN|1MLV|1DMG	1LWND|28aVULN|3MLV|4DMG|5aCANSTR|6RCR|7ZMB|9aLIT|aBPWR
8	11261 11143	   	291.40	DCR|3LIT|2VULN|1MLV|1CDMG|1ASPD	1FEWX|24VULN|348LIT|4BPWR|5MLV|6CDMG|7ZMB|9RCR|aASPD
9	11261 11225	   	289.11	DCR|2LIT|3VULN|1MLV|2CDMG	1FEWX|24aVULN|34LIT|4aBPWR|5MLV|6aCDMG|7ZMB|8aCGEN|9RCR
10	11261 14314	   	288.26	DCR|2LIT|2MLV|2VULN|1CDMG|1ASPD	18FEWX|24VULN|34LIT|4BPWR|59MLV|6CDMG|7RCR|aASPD
11	11261 14421	   	288.26	DCR|2LIT|2MLV|2VULN|1ASPD|1CDMG	1FEWX|24VULN|34LIT|4BPWR|58MLV|6CDMG|7RCR|9RMIN|aASPD
12	11511 11142	 * 	287.12	DCR|2LIT|3MLV|3VULN	1FEWX|25aVULN|346MLV|78LIT|9RCR
13	31511 11142	   	287.12	DCR|2LIT|3MLV|3VULN	1LWND|25aVULN|346MLV|78LIT|9RCR
14	11263 14513	   	285.57	DCR|2LIT|3VULN|1MLV|2CDMG	1FEWX|24aVULN|34LIT|4BPWR|5CGEN|68CDMG|7RCR|9MLV
15	11261 14162	   	285.52	DCR|2LIT|3VULN|1MLV|2CDMG|1SELL	19aFEWX|249VULN|34LIT|49BPWR|5MLV|69CDMG|7RCR|8SELL
