0	Index      	 *	Score 	Summary	Detail	
1	13463 12234	 * 	402.33	DCR|3VULN|1MDPS|1CDMG|1DUR	146VULN|2CDMG|3MBVNT|5DUR|7RAT|8RCR|9BOSS|aMDPS
2	13463 14611	 * 	397.10	4VULN|1MDPS|2TLV|1CDMG|2DUR	1468VULN|2CDMG|3MBVNT|58DUR|78TLV|8BPWR|9MDPS|aRCVC
3	13463 14612	   	397.10	4VULN|1MDPS|2TLV|1CDMG|2DUR|1DMG	1468VULN|2CDMG|3MBVNT|58DUR|78TLV|8BPWR|9MDPS|aDMG
4	13463 14613	   	397.10	4VULN|1MDPS|2TLV|1CDMG|2DUR	1468VULN|2CDMG|3MBVNT|58DUR|78TLV|8BPWR|9MDPS|aBBNT
5	13463 14614	   	397.10	4VULN|1MDPS|2TLV|1CDMG|2DUR	1468VULN|2CDMG|3MBVNT|58DUR|78TLV|8BPWR|9MDPS|aCGEN
6	13411 44427	 * 	383.07	DCR|DCR|3VULN|1CDMG|1DUR	157VULN|2CDMG|3MBVNT|4RPLT|6AAC|8aRCR|9DUR
7	13462 45412	 * 	380.11	DCR|4VULN|2CDMG|1TLV|1DUR	1489VULN|27CDMG|3MBVNT|5TLV|6RCR|aDUR
8	13615 24213	   	378.61	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	15VULN|2CDMG|3BBNT|4DMG|6DUR|7RCR|8DMSP|9RMIN|aMDPS
9	13615 24221	   	378.51	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	15VULN|2CDMG|3BBNT|4DMG|6DUR|7RCR|8DMSP|9MDPS|aAAC
10	13615 24222	 * 	378.51	DCR|2VULN|1MDPS|2CDMG|1DMG|1DUR	15VULN|2aCDMG|3BBNT|4DMG|6DUR|7RCR|8DMSP|9MDPS
11	13615 24223	   	378.51	DCR|2VULN|1MDPS|1CDMG|1DMG|1DUR	15VULN|2CDMG|3BBNT|4DMG|6DUR|7RCR|8DMSP|9MDPS|aBELT
12	23225 33561	   	375.03	DCR|3VULN|1MDPS|1DUR	1BEXP|268VULN|3LIT|4RAT|5DUR|7LWND|9RCR|aMDPS
13	15313 31561	   	374.93	DCR|3VULN|1MDPS|1DUR	168VULN|2BEXP|3RAT|4DUST|5LIT|7DUR|9RCR|aMDPS
14	23313 31561	   	374.93	DCR|3VULN|1MDPS|1DUR	1BEXP|268VULN|3RAT|4DUST|5LIT|7DUR|9RCR|aMDPS
15	13411 53426	   	374.07	DCR|4VULN|2CDMG|1DMG|1DUR	156aVULN|26CDMG|3MBVNT|4RPLT|6BPWR|7DMG|8RCR|9DUR
